epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,11.68593692779541,0.0402522087097168,458.07461818983916,290.2316815000081,0.5754579060001106
2,huber_tv,0.0125,100,0.002,0.25,0.25,9.008030891418457,0.0328596830368042,288.2766406079643,197.2030068528034,0.5135904109999956
3,huber_tv,0.0125,100,0.002,0.25,0.25,7.202079772949219,0.024927914142608643,196.54960982007785,137.8432458712512,0.5088776229999894
4,huber_tv,0.0125,100,0.002,0.25,0.25,5.608959674835205,0.024732768535614014,137.7883694000664,101.1343736236509,0.5090694370001074
5,huber_tv,0.0125,100,0.002,0.25,0.25,4.2035393714904785,0.024888038635253906,101.34808710717533,79.9187772595806,0.5086815479999132
