epoch,subset,relaxation,pairs,measurements,residual_rmse_mm,update_l2,update_max_abs,image_min,image_max,elapsed_seconds
1,0,0.25,2068105,1811346,2.4790564757021665,1.6643316745758057,0.221090629696846,0.0,1.1643202304840088,34.56319555800019
1,1,0.25,2074606,1817375,2.468133983379699,1.452805519104004,0.16202184557914734,0.0,1.1648420095443726,34.51978129199961
1,2,0.25,2070039,1812772,2.464834146255484,1.5801167488098145,0.7168290019035339,0.0,1.1654291152954102,34.16794919400036
1,3,0.25,2071430,1813317,2.461144101445659,1.228813886642456,0.23673015832901,0.0,1.1658899784088135,34.146166755000195
1,4,0.25,2072138,1814910,2.458960687734657,1.2288516759872437,0.3279975950717926,0.0,1.1661595106124878,40.09470842000064
1,5,0.25,2069794,1812989,2.456239160068199,1.1930159330368042,0.36703577637672424,0.0,1.1664304733276367,39.06359854999937
1,6,0.25,2072847,1815381,2.4556045533212463,1.100214958190918,0.1912570595741272,0.0,1.1666914224624634,34.29275129100097
1,7,0.25,2071615,1813433,2.450804110426321,1.0099239349365234,0.11819048225879669,0.0,1.166676640510559,34.308852015999946
1,8,0.25,2069110,1812330,2.44987029491087,1.031480312347412,0.15445105731487274,0.0,1.1668174266815186,34.27556805900167
1,9,0.25,2072451,1815635,2.4531123988198322,1.0516892671585083,0.34808093309402466,0.0,1.1668182611465454,34.31818647199907
1,10,0.25,2071495,1814353,2.448583441855889,0.9636337161064148,0.22633375227451324,0.0,1.1669397354125977,34.113432881000335
1,11,0.25,2072647,1815012,2.449485105015977,0.9167525768280029,0.17380212247371674,0.0,1.1666346788406372,33.816418843000065
1,12,0.25,2072162,1814849,2.448877009177208,1.1182432174682617,0.453334242105484,0.0,1.1665595769882202,33.87835771000027
1,13,0.25,2073477,1815478,2.449361863487052,0.905664324760437,0.20837923884391785,0.0,1.1666080951690674,33.95433390499966
1,14,0.25,2070661,1813505,2.4475562865079223,0.8523099422454834,0.11215556412935257,0.0,1.1667580604553223,34.00798281400057
1,15,0.25,2072020,1815345,2.4443175801379606,0.9269506931304932,0.2976878881454468,0.0,1.1671687364578247,33.93546470899855
1,16,0.25,2074103,1816354,2.449553850743142,0.8303198218345642,0.0952187329530716,0.0,1.1672409772872925,33.90846899600001
1,17,0.25,2072981,1815641,2.4463316922857983,0.9010738730430603,0.2754107713699341,0.0,1.1671613454818726,33.89204484400034
2,0,0.20833333333333334,2068105,1811346,2.4447240469969094,0.7361369132995605,0.17233900725841522,0.0,1.1431010961532593,33.453754793999906
2,1,0.20833333333333334,2074606,1817375,2.4434556061874977,0.6837071776390076,0.11785294860601425,0.0,1.143446922302246,33.43506462500045
2,2,0.20833333333333334,2070039,1812772,2.446458193821182,0.9668517112731934,0.587717592716217,0.0,1.1437153816223145,33.46724250999978
2,3,0.20833333333333334,2071430,1813317,2.446212364483732,0.6606112718582153,0.18151111900806427,0.0,1.1438103914260864,33.50200954100001
2,4,0.20833333333333334,2072138,1814910,2.4463390455449465,0.7154415845870972,0.2605331540107727,0.0,1.1439845561981201,33.51769686800071
2,5,0.20833333333333334,2069794,1812989,2.4452144269830294,0.7243988513946533,0.29238325357437134,0.0,1.1438919305801392,33.512195983999845
2,6,0.20833333333333334,2072847,1815381,2.4458404129180438,0.6610918045043945,0.1525997817516327,0.0,1.1439212560653687,33.48113949800063
2,7,0.20833333333333334,2071615,1813433,2.4418616286321866,0.6030842065811157,0.09313897788524628,0.0,1.144119143486023,33.54265681299876
2,8,0.20833333333333334,2069110,1812330,2.4414812747604864,0.6423705816268921,0.11334977298974991,0.0,1.1441435813903809,33.50202976299988
2,9,0.20833333333333334,2072451,1815635,2.4455592608487864,0.687187671661377,0.2793014645576477,0.0,1.1441770792007446,33.60445359699952
2,10,0.20833333333333334,2071495,1814353,2.4414738439591654,0.6147167682647705,0.17529205977916718,0.0,1.144339680671692,33.46997618900059
2,11,0.20833333333333334,2072647,1815012,2.442887788227197,0.5865688323974609,0.14045125246047974,0.0,1.1444181203842163,33.50901552399955
2,12,0.20833333333333334,2072162,1814849,2.442753119060455,0.7907149791717529,0.3720060884952545,0.0,1.144418716430664,33.48508227899947
2,13,0.20833333333333334,2073477,1815478,2.4435772434290173,0.5938547849655151,0.16322383284568787,0.0,1.1443437337875366,33.46094181400076
2,14,0.20833333333333334,2070661,1813505,2.4421896886521006,0.5582934021949768,0.08131778985261917,0.0,1.1444050073623657,33.507473884999854
2,15,0.20833333333333334,2072020,1815345,2.439217339236743,0.6325534582138062,0.23842750489711761,0.0,1.1445412635803223,33.51449729199885
2,16,0.20833333333333334,2074103,1816354,2.4447433806833234,0.5520206093788147,0.07000161707401276,0.0,1.1443854570388794,33.50658640899928
2,17,0.20833333333333334,2072981,1815641,2.4417999877950702,0.6255995631217957,0.22113680839538574,0.0,1.144209861755371,33.50613676099965
3,0,0.17857142857142858,2068105,1811346,2.441051128715401,0.5247921347618103,0.14152522385120392,0.0,1.1253859996795654,33.481480274000205
3,1,0.17857142857142858,2074606,1817375,2.439988085763114,0.48381131887435913,0.09152445942163467,0.0,1.1256072521209717,33.486421188999884
3,2,0.17857142857142858,2070039,1812772,2.4432215434298334,0.7538567185401917,0.49854543805122375,0.0,1.1258046627044678,33.45676589899995
3,3,0.17857142857142858,2071430,1813317,2.4431001158856644,0.47363877296447754,0.14674067497253418,0.0,1.1258599758148193,33.453068410000924
3,4,0.17857142857142858,2072138,1814910,2.4433840644603846,0.5243051648139954,0.21587544679641724,0.0,1.1258659362792969,33.44206487200063
3,5,0.17857142857142858,2069794,1812989,2.44240319293552,0.537807822227478,0.24265515804290771,0.0,1.1259018182754517,33.41894817600041
3,6,0.17857142857142858,2072847,1815381,2.443145874941185,0.48272523283958435,0.12705036997795105,0.0,1.1259733438491821,33.39860763800061
3,7,0.17857142857142858,2071615,1813433,2.439216061615738,0.43670371174812317,0.0772942304611206,0.0,1.1259987354278564,33.48269438999887
3,8,0.17857142857142858,2069110,1812330,2.4388343638660257,0.47333985567092896,0.09288545697927475,0.0,1.126258373260498,33.43938050700126
3,9,0.17857142857142858,2072451,1815635,2.443142634540993,0.5200892686843872,0.23285701870918274,0.0,1.1264915466308594,33.489346705999196
3,10,0.17857142857142858,2071495,1814353,2.439089313982133,0.4549216330051422,0.1421610713005066,0.0,1.1265623569488525,33.4357188440008
3,11,0.17857142857142858,2072647,1815012,2.4406079794130915,0.4345046877861023,0.11806976795196533,0.0,1.1266149282455444,33.54590405300041
3,12,0.17857142857142858,2072162,1814849,2.44057474901458,0.6235203146934509,0.31549033522605896,0.0,1.1266522407531738,33.4690463019997
3,13,0.17857142857142858,2073477,1815478,2.4414344400593655,0.4419856071472168,0.1334780901670456,0.0,1.126967191696167,33.42723250600102
3,14,0.17857142857142858,2070661,1813505,2.4401508363203104,0.4135369658470154,0.06234883889555931,0.0,1.1271960735321045,33.45812272500007
3,15,0.17857142857142858,2072020,1815345,2.4372221142578283,0.4809069037437439,0.19825662672519684,0.0,1.1273720264434814,33.42950562799888
3,16,0.17857142857142858,2074103,1816354,2.442841809122594,0.4104391932487488,0.05792270600795746,0.0,1.1273633241653442,33.41573726000024
3,17,0.17857142857142858,2072981,1815641,2.4399860789167453,0.4793466329574585,0.18413715064525604,0.0,1.1275286674499512,33.43981943400104
