epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,15.838751792907715,0.04262632131576538,2350.7881947225187,2070.2032610433303,0.5297790080003324
2,huber_tv,0.0125,100,0.002,0.25,0.25,13.487405776977539,0.04247993230819702,2062.1015667174393,1867.0938791957408,0.5137216989987792
3,huber_tv,0.0125,100,0.002,0.25,0.25,12.229851722717285,0.04218128323554993,1862.4248571574017,1704.5822507884718,0.5171219220010244
