run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative
152,1.1273027030001685,1,104,19540445,0,251352,8591701,0,0.0,19.17578125,185799.92430217005,0,0
153,1.1289562550000483,1,98,19495321,0,251352,8587080,0,0.0,28.3203125,193852.99609917402,0,0
154,1.1513445139999021,1,104,19497367,0,251352,8552683,0,0.0,28.87150764465332,190979.7898205612,0,0
155,1.1321400909998829,2,102,19455087,0,251352,8533731,0,0.0,27.569568634033203,191954.48434382025,0,0
156,1.157858195000017,1,101,19635439,0,251352,8651933,0,0.0,22.70952033996582,191688.3226024122,0,0
157,1.1838193539999793,1,94,19565860,0,251352,8622032,0,0.0,15.843889236450195,193986.7574097803,0,0
158,1.20334498599982,0,103,19626145,1,251352,8620061,0,0.0,31.93489646911621,188267.76711936016,0,0
159,1.1777687239998613,1,107,19538920,0,251352,8591529,0,0.0,20.007125854492188,190794.77743655723,0,0
160,1.076454664000039,1,96,19630742,0,251352,8619936,0,0.0,20.204240798950195,195410.57689277176,0,0
161,1.0910817189999307,2,92,19662341,0,251352,8670384,0,0.0,30.972461700439453,186767.16168923117,0,0
162,1.081098061000148,1,99,19628389,0,251352,8676076,0,0.0,56.897743225097656,186657.73791833408,0,0
163,1.0889531940001689,2,99,19634356,0,251352,8646132,0,0.0,16.939062118530273,190171.91621485166,0,0
164,1.099394550999932,1,98,19766987,0,251352,8708239,0,0.0,22.82486915588379,188166.05189194018,0,0
165,1.1074459189999288,2,91,19452581,0,251352,8580415,0,0.0,19.928993225097656,189279.51466245297,0,0
166,1.0921225090000917,1,89,19630509,0,251352,8626968,0,0.0,19.25249481201172,188157.43395206705,0,0
167,1.0878849780001474,1,95,19681683,0,251352,8722950,0,0.0,22.30859375,185535.79897295684,0,0
168,1.1127844109998932,1,94,19548401,0,251352,8618067,0,0.0,32.7109375,189016.62511438038,0,0
169,1.108962062000046,2,101,19571615,0,251352,8586510,0,0.0,18.32240104675293,187865.07759490656,0,0
170,1.115966945000082,1,100,19576618,0,251352,8658951,0,0.0,20.97265625,191657.7669420801,0,0
171,1.0933614129999114,1,95,19615181,0,251352,8626271,0,0.0,23.398828506469727,195039.99671871867,0,0
172,1.0543886929999644,1,94,19605602,0,251352,8632057,0,0.0,30.54166603088379,191047.9825101695,0,0
173,1.0948628450000797,2,98,19515690,0,251352,8592297,0,0.0,17.71614646911621,193285.82294819318,0,0
174,1.050696691999974,2,92,19692508,0,251352,8695221,0,0.0,13.938281059265137,188393.2366577629,0,0
175,1.098643884000012,1,106,19736107,0,251352,8713829,0,0.0,29.80078125,187489.16782298312,0,0
176,1.0780357009998625,1,102,19668441,0,251352,8626171,0,0.0,19.74609375,189299.91284287442,0,0
177,1.0703848939999716,1,104,19651320,0,251352,8671162,0,0.0,15.821614265441895,186557.3651774032,0,0
178,1.0684482199999366,2,95,19510125,0,251352,8606582,0,0.0,19.04507827758789,194285.1943414621,0,0
179,1.064300719999892,1,96,19632988,0,251352,8661423,0,0.0,26.00104331970215,192033.566174943,0,0
180,1.0519654690001516,1,90,19575896,0,251352,8621260,0,0.0,34.0625,190355.76940666884,0,0
181,1.0442763200001082,1,92,19510277,0,251352,8602224,0,0.0,15.143800735473633,192784.00667606294,0,0
182,1.0957743080000455,1,95,19682701,0,251352,8682114,0,0.0,28.260183334350586,192117.30589033244,0,0
183,1.0701410879999003,2,94,19724600,0,251352,8706528,0,0.0,17.235490798950195,192831.36105203303,0,0
184,1.0550658269999076,1,94,19607644,0,251352,8637605,0,0.0,29.83203125,188384.58495686948,0,0
185,1.0231063000001086,1,92,19752443,0,251352,8683429,0,0.0,23.00455665588379,186637.69383094786,0,0
186,1.0530219639999814,1,105,19667757,0,251352,8696081,0,0.0,22.269790649414062,194168.78481455892,0,0
187,1.0651537850001205,1,101,19676241,0,251352,8685817,0,0.0,16.683853149414062,190976.56200472987,0,0
188,1.0183816539999953,1,94,19615558,0,251352,8683350,0,0.0,17.355974197387695,185487.09148392826,0,0
189,0.9807190490000721,1,107,19409093,0,251352,8591382,0,0.0,30.943359375,192114.49370224588,0,0
190,1.023036603999799,1,103,19535615,0,251352,8657217,0,0.0,23.01067543029785,191094.5936400576,0,0
191,1.0213999769998736,1,101,19539530,0,251352,8670655,0,0.0,14.111979484558105,187636.3544874033,0,0
192,1.0200527210001837,2,94,19615087,0,251352,8653810,0,0.0,35.07747268676758,188392.69659495074,0,0
193,1.0578382159999364,1,102,19830141,0,251352,8743653,0,0.0,27.13346290588379,189768.9270705129,0,0
194,1.0539989230001083,0,93,19689988,3,251352,8639129,0,0.0,33.88164138793945,190625.19282886758,0,0
195,1.05031195499987,1,105,19466491,0,251352,8528477,0,0.0,20.986133575439453,191665.06945952505,0,0
196,1.0266932889999225,1,97,19659836,0,251352,8632377,0,0.0,14.583333015441895,189358.3190542888,0,0
197,1.0359676979999222,1,103,19592314,0,251352,8608417,0,0.0,35.49101638793945,190741.83533023577,0,0
198,1.0253568579998955,2,103,19274565,0,251352,8535881,0,0.0,20.82942771911621,190967.89471589774,0,0
199,1.0269554669998797,1,99,19703447,0,251352,8673684,0,0.0,28.508289337158203,186126.35149787553,0,0
200,1.0661508060002234,1,95,19581527,0,251352,8680575,0,0.0,17.3206844329834,189682.5711128409,0,0
201,1.0680294109999977,1,97,19600697,0,251352,8656424,0,0.0,30.77864646911621,189460.29556999356,0,0
