epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,12.950530052185059,0.04230862855911255,700.098531296882,499.71772069844303,0.518538988999353
2,huber_tv,0.0125,100,0.002,0.25,0.25,10.532858848571777,0.040682852268218994,501.11325780055796,378.8830719548041,0.5096444529990549
3,huber_tv,0.0125,100,0.002,0.25,0.25,9.110403060913086,0.0286903977394104,382.1219943549729,290.8261394035917,0.5058352550004201
4,huber_tv,0.0125,100,0.002,0.25,0.25,7.936617374420166,0.02499312162399292,294.70933193221,224.7037295458996,0.5083163349991082
5,huber_tv,0.0125,100,0.002,0.25,0.25,6.86752462387085,0.024164199829101562,228.7172680898526,175.45326913421323,0.5074205740002071
