dataset,run_id,total,train,validation,test,pairs_mhd_sha256,validation_mask_sha256,test_mask_sha256
s5,14,87003,69522,8775,8706,f60e10d5f5da219aea5ee7e1d185556468b169d6c6fed5110ad9d5f11c29503f,43c9c8ca20eebfb27922b38d39142d6d7325d5b91b6bf8527a19a4c111e4889f,d13db21ad9e85189bd778778487b9e9ba0e231788b98af2f0c2804b8cdc9c8fa
s5,15,87506,69922,8812,8772,3568a2cb130ca6f238529f3ae7c13b39e72ca7fcc12ee5e304e4e9242a9e0c63,ec8aaab13817c78b4072b779241a3f674a533bd20b2be5468bb98d8e88d9d782,f7d59223bd336b07891603c5f8a344ea1c99a839c340d451bcf3bce9fe8343d6
s5,16,87008,69736,8628,8644,3870ed1d3609e7d5fbe73ccb0ecb5267ab011c81715a8449ae0bb266e32868a8,877b4d8c20f4f7b64f51b684462a95b2aef7762501cda62bec6d93996ae16621,6670032fa87c4ec271d5a18047b563af0c63c485fa31aef1bcb8a3533de746ee
s5,17,87765,70355,8745,8665,ec529333b1833b0b4ce74057ed3483ebfe86d9c701f8426d267f9629ed492aab,21185296be2768e76a9016a359d55a119055707f409cdfcb208f8df713280de2,b9aea5b2476f04745229773d14e7027c7b04f73f393db77550d13efcef3ae69f
s5,18,87096,69556,8605,8935,cb5735647d949ce94e76520b1201a5539bf393db90fe07f6e103d5576b5b65da,0399b8ccbfc1b7077ff406061fca034925f4255b80c5f19b07c0a596cf7366e7,304a47bd2994864a1b9bafc675077dc2211a058b58ca6c43515d7c5da8c1c548
s5,19,87570,69936,8876,8758,3a1000e8f6590d918b18546bb0591a9d0a70dc788c1da0e2c47d11e82a201b46,6355c19463bf9a51d69f57aab710062fcb869ba8baa6be2f2f64c278b160af9a,8981ec03351a6846a05ef5740016b30993657bf08c8ec3878ecff217a188ea95
s5,20,87216,69860,8632,8724,bf356afc0e67b71f8496958bd7bf6929c9200e86811f597a5af6502bea84f3f1,8ff177442904c91c46f33e08c841c39e8cd7978ad1327a0a3a40ab2f8c617420,930c3a3f174575369a693ccd6b45422744c858be090956031010e51bb4930132
s5,21,87320,69863,8611,8846,b023ed56071bdd43699461483729134df355371f4822b940adafbbbc3b9b28c9,62ff1a67cfbfb62c8326228885104961307b6fe172a1e233dc0397456eb870d0,4ae48f39ed8cd68ecfdb9cb609cd8e6cc5b2b56d9b7693bd654c2cd8bf30b4b9
s5,22,87657,70165,8629,8863,4bef38b7c93d7986ca238582165859f257a3a266f4292b3eddf3fa77a2b7d030,f332c0df27980fe9eeb65c3ae0642f5a407d3c0066a94e1c49542ce687d8ce3a,35f7480cddd7300993dc31d7b55013c217aa469fe285a8a87ef77018ce887a50
s5,23,87072,69825,8582,8665,8340c132a28b250ef206a9b1eb8910e534ce8605c9acf8ee817b7cfa181bb4b0,3cd3cfd7dd5cbe1a846f1901c1e973615a76dbbf01cdc2a9fb1a9a3243a58ff0,3ba75bd10e51693b12cf57e41080e1a1dcc6ac34565162af409f14e8400e3bdd
s5,24,87549,69959,8885,8705,1b939e11d4d8f95d5f3f50ee19523041e52661d7ec97bbe21357b4c02695b7a2,2226f3f0ecd1649e5e276574284432d942ee23e25f48fd44e7e2174b96099f93,bae4af4c7feb1b1ce4c0adc765ba6cd714f91ca4eee20f0680eb9779c3804519
s5,25,87199,69794,8696,8709,0290741f5682d2358cf6aa6ea094f9c53e76bfb3f44ffb1bd92dcf2b437e1bf0,9f5bb8270b1c0ed8bd08240c6ae6166bdc692dc5b8bcc398e563ee01ba559fb7,e4b190be6a43b3b3385be1706ab0bef4a42219012b1c7dc95d349a7a5f23d363
s5,26,87686,70085,8833,8768,76298cb57d1c42a8d76db6b330e4c440adeda040b448a4bc1e28e9ad428092c8,bbd360a10706c82b2aa68b1df94276d131f5d6e65300d3bba5f0dfffef3cdcf1,937222e9b9f02e1a50e3b84de255b758e20756e01f822ab7b4052610e3d39541
s5,27,87502,69964,8757,8781,559929315046218491325c6d5d2a02b3113ed8d73dce112ec795edbc649716ea,990918b4a9f0e9bc5ea301fb8c5768158d9bd6048faa710037a847ba3e7df263,e2da839dfd097cfe3eac91dec38f37bc4935fdda18a14545953b880429d4a371
s5,28,87599,69890,8836,8873,efea48510c8687e025959a542c95a24819c3372884ac6a87ee02bdc694af776d,393a1882dc10c4ea7089ecf7cda3fd9c61252f90410c61442cee1f1db4217583,6133714e2fdef42ea669c1282276a2cc3bccc73466413b1d61e9103330e1c674
s5,29,87473,70132,8562,8779,9c8ec32307c348e62bb7f70cad3a489511c3f6349b6f349a0ed92ada62fe5ea0,80ac3991c0aff95fd0a746cb15b9801b034555ec6b154f6461a0767248ca22fc,75c6cb7d0a19da2c1db78df1f25d6ff653e37a883eb15188203cd0a9e5c4c63c
s5,30,87389,69691,8904,8794,f7d4b2c74d7881e19e4d27a1a774c67b54b3f00ab5ae9a6353c776cc36bcd314,7d20f6fea0e843c7b85775161e9b87103ce08eee1d056cbab9b9f5182891215b,74a2ea4eb694b6546c08c8eee5d1557a10b6b6d15b68e2f2a2054ead10563583
s5,31,87540,70020,8811,8709,ed43b992aec93778d7d3885a7f95876dae394f0cd93fdd0bdae7531930c45733,8482facfb1715dc7653f6ad7a098126ccb77b9368ba03621da65885b57c0ac1c,77a98a62ddb6bb56d5d5ba218ca13819ffc521a2f67b497c0958ede1b1806981
s5,32,87389,69918,8718,8753,c8f30fb3fc58e0ef266ab42fe2b1ba49df243b4e673b4eceedd2cd53caf32a0c,2db7a3f7996e13c1911e0270224da99d64638674fdedf9d817ebb65cc30828e4,4f660e4053f00ed051993b5c347e646e56f87a3b4fa8ace7e881480b37789dc3
s5,33,87334,69747,8818,8769,a3c467884bfd79da5e14af5d9d4c0ef235edcea03ab47ec026a12aee12e0fca6,0f40c4dc92cdc0459a8c283fb6cec3f9b9ab4178be13bb703c800550ebed9928,b009efce3757ee41c0567ed2af38b06dba6d5ddb188bf384319b62eb5abfb663
s5,34,87400,69894,8748,8758,bff0266112d95890ed44edcc3e16d8e045bc676df3bfa68e484e0889a0ec8588,f069c3e393c8559bfa2683ffeccecf423cf07c69c24e8aa52aa918b46d831566,bccc6c54eb9952b2115eedf8c35b9deeff7dada978591749fbf62df78c41181d
s5,35,87245,69841,8673,8731,b6d5cd3a10397b772a35fde48f73cab832f2239d1397167f0d0d11d21ff70fbb,7410d3fc4ff4ad7ae3fe1e47c54ed1a4bb669e331b6a59dd357d2aa60de5d3a5,70c39e58246281ab432ab2a7195d85088384930023b3236e200eda3bf7a7a1b3
s5,36,87506,69942,8762,8802,9a51bb36da79d08c5e01cb48a4f086ef37b2164c79b59cd4b3d622bb50a361a3,e14384a64881ce1fc5c566994667db736ed24e742d43ad2ca63d5be80b292b2b,8af85e3b7aa06333815c6fb9fd6e042f9ede93d3117153b3a8aa2757cda359cb
s5,37,86806,69478,8632,8696,f03c9f2d28d42eb246ae9f501a06ff36b12b6261552c068f9b9d960299be2bd3,8660b882143889911cc03fbc17bd7fb5be734a33a01f089c03c1890e8f93a4e3,1417276115b77ec06a813e9de7da3d323772297b2d7b5a54ea8a3e90c645963c
s5,38,87432,69965,8823,8644,fad2195f8520b0ae221910b9011445a1c0e1ef4925062b2174c9490f9394c346,783eb1ff3d85be062d2271b2a47fdcef1dd29318dcbd24bd9b81764683a20022,f5e96a456c60498a519e213ce9174bd3c8e49430be6bf0530e5f7b7371b5e724
s5,39,87493,69938,8804,8751,8e937201660cf5ec2729cd807c84554ccd842dc9460af34375f90726c9f3bd53,fc70aaf5e6d9dadd027b345798f55164621b5e6973a38be28769db13f18ad0e1,9168cd2ee0e95dbc3bcce8bbb1ca14a0d8d003ac84cb5dbcffe8f9548376aa9d
s5,40,87783,70449,8657,8677,d25093a26c63516428e50020356dda0f2eecc2f84e99f7f0f14ba00156791019,17b299d440108b25566c373137b736a7cf5cbc805528e0150cde562eab31f9c6,a62d81811d60847bf634da681d5ebaca4b603b026b63c4eeaa70746e59bcc6fe
s5,41,87475,70037,8718,8720,431e2466e2eadc26d908208423baf836193485400174620a42945ab0c8cc3f52,97c7e814e9dad830cb6f23aeffa7653724c1f21d29754ceea8d72652cd83d4c0,6a89ea9af77966f12878e20e43d187129208234b9f3c4cd89cd68aab215263ee
s5,42,87191,69776,8710,8705,e741deed2c4955aceba97004199e66bc2be5f014d7ca260c983b9d017afe8493,45f249316b3415256d43429cc03f850fbe5e4d93d3567e40adacbd70c1b3653e,e237105974ad6820df334da4f767e7513889039878b1bae5b097ea41bd903b7d
s5,43,87442,69730,8767,8945,fedcb16e1ee8f787352d14ea545cd92468bbe902136f859a1e235e41c8f224ab,7624f130b6adefa76e5a6f7ba7d8ef53e432920f59b3bd7073ebcc8cb9b1db34,c70a51deb9b0a2688897af1ec56c5ef732bcd9ee5da6c568204ae423a585feef
s5,44,87801,69922,8985,8894,5d9dd7a4a43ba1c6d52bd8df7c1f38b713c8647c8778cd7fff2c333b5796c547,3345850f272bc83d3766282fa24bcde0aac62d7b62865fc44674edd0fc575aeb,60256d85d949c79a7f4666e92fc7fdfcdd4103a4a363b0205c3d73b75d81df45
s5,45,87240,69721,8825,8694,a1a00a1ca22c2e0a09e201601379ba9f11ab830083bddbedd8b9f64fa5837ce4,9501796db6b0df94096024644a9c420fc7277137ac02c8dd0c87b71362f1b549,9da75520b515541a48ac69b9ce3714bc14f98bf38d6942619c9041c461360b11
s5,46,87073,69552,8755,8766,73649244daf22caafd0fbe30740770fd3d90757420d225790aa55d20cde672b8,463f4ed356c29829c74b3020788504e729b379157cbd8d45cfa9ab137b447b13,4ab52b3d748774a4d7273a9dceafcb55eac4fc9c5bbac3d1b83fef83b3c60356
s5,47,87361,69972,8636,8753,2e2da5185cb01598666a4ac41b6eb2dd6b3ab2ccb11d6dd972b2e1dc63df1f6f,705a02dd8250836e5587eacc274f845df8d857ac5bd053f0dfdbde819dfc935d,a6e4c1174fa4da9d8bea46000ff353737684f9ebfa62347ea1bec735619cf075
s5,48,87506,70066,8685,8755,b4db8938ff7e5901f592ccb143f9b75790321352a472ccae7e69c00685e68e4a,048178b91c681d6f4033e7a0a36341cebd718c10b020ff54b771c2c0b28b1a33,51ec3615ea56367fe371ba6650562183fc71457689eabb200c2bd2b1d22e788f
s5,49,87074,69561,8777,8736,f2a51096396972bfb61467037db201a55a982cb3aee5aa0b56d18b9e92203ad4,103390c6a5fedcc939c5251f782d5a621310be9bcac367920408133c32f052a9,45d075d9d65a6c80eceddf72628213795a1c7cec667b8e660acc6edfd6695fc8
s5,50,87399,70046,8774,8579,ef108d7ed21f380089d9a10e76eaf258a30200fb291ce5e622832be20625e6c0,2be48f9aa52b67667d320b322d95edfe035303377c467b4d6f60223569e3a7e8,8aa3a510a1bf547e91863f98a3fa65f4281ae4f2e75862e8c7c6db7625602c07
s5,51,87547,70143,8726,8678,7a277946125e478b74574ccccd6aa1d58d050edcb8e4ec61895c7e12213ed895,c48571ae84804a49a1faebad1afb07c6dc546b900271b4b882335d23d5a7bc86,3363b05abb306fa79172aff8d198b1dbb2b064eff9c742bdf863777755f99a0d
s5,52,87247,69820,8609,8818,42315114fb04c9065fe54f3cad5b0943df8f02d74a650846101709dc0d9eb60a,f0da2c23b22a05b66b8e26f0efc0913ab4d71ca8a0b4dcd181db94e4b3f52c62,bd2da6bf9ee5ee06e5c6d8b154b1e903e92825c8b5faad28235c1fb3290a0395
s5,53,87270,69876,8654,8740,f9b0328ab680da67131f321cf22a3cce8c4b4545288908ae05698ab10593a301,bc29013681d490bba9dc933f01e774e37a0ccfb7453274e7ea8b4db57828fb5e,0fb3a17364f6c31b4cefbc4885e25ea09732b8a12986927b7b7469505ee9dfc5
s5,54,87531,70152,8851,8528,c2e070923b6ffa33174e54272c5b15ea0a064a485832da785abd2e91cab37879,b9ac8768534cc28cdc37b47310e80fe638ae9041ceed2e18fd8f6af1b950791a,11796987a866e5b775ffeecc48f2a101afc9ece76d963aa7eff937460fa6fb56
s5,55,87198,69857,8679,8662,24f03637fd0406b9844fea3b425f859fb5c8736df4c0a5ef096b1e826e468276,487ecee0e22200f40ec0949a14a7a72c23559bdb1b4034b72879a9f8c78db1bd,ae02cc225f18c62e64b3059406829f3cc73c74bfbfda3289e074f25a6baec5a6
s5,56,87690,70072,8924,8694,5fa2abc36d4a26e69c9720667f2018cb83c2d1b141a624ca162072eb31e9d240,a5055f955214b0ac47cdd76337b74edd7e9b25656157b419901726d51a4aeda8,df0e4b23ebc0090307b9acf1781ed6b903c6233c3ff94034f96553b6433033b1
s5,57,86955,69632,8561,8762,e8789d055f0bf88dba9a8ed3036136e60807e4458e2b43b6f1011c9551527f4d,b264defcf45aa2a37d479ccbd362d6b8e13e64a93810bfb44f02fa4faf4dcb76,2b95e95edb4166901e08995e8dbde676e2d0376c1aa494d0fb69911dc7547aa4
s5,58,87324,69967,8628,8729,fe84372d18b3813726d2a6ec280b7fa460f57cab7d140e509c7b3503089de097,ffb762e67cf16d0a5f75407643b5a849a124c87a712d5a1c1b4bcc46367183b0,59de9dec3d2e1f248880640f45630209e179920d3c6c7556733c0fa36ed17132
s5,59,87514,70137,8733,8644,36937879f89fb79367a41468c1b4511a584eeb518820674c0daad965286751c7,9afab3c3a19f5372df30388de1caee32bb2992c68489eb075dec65ccd7d39adc,e39419373535110450f4627a766cdee474a1fa163dd198ba4619fe7b20ce4435
s5,60,87071,69589,8780,8702,ec70e49d3df085d79e95e4afce62e4b30b12689e9b9cbc31cd9c9126f6cf5763,d165ddeb7a1725da814c878d32562a069c26cbe9c47b788df4faece87aa666c5,1947bae3a707304f6c65b5a987f2d56eec07201e31582fb3aabaf1aa247ede63
s5,61,87345,69799,8750,8796,03252b3087487a67ea7f9e0b9f66363880f96bd45a59a4c7159b3460ed890d26,7c571d0fb523efe6cd79ec4caa607b56c693ef18f3bc88ed86968735b6cd7f4d,5c463424c34faf4c36b0c35fcb99615d8224bb87663e02cd3993b2c663fe9baa
s5,62,86999,69618,8705,8676,e7da5dd389e9d0d615d57c5c7d8627a88e1aa68c4c3b089d813f19c6944d87ae,1fa04aaa71c1146720e775441e782ea4bba7529b2897da744d5b6d1c09456d03,f0b722e5dd0077becae9ebac281c410ac40112f794fb489e190ff624e24460d7
s5,63,87714,69922,8826,8966,50fc74b1ffd8e1027de445130b09e348012509748639e21be5eb1983dc29b83d,1db2396313328902367977c77bce34b94b9f23a0ef760326e3840a6d14283dda,fafc0bd817cb5dc1553416eaf25869fc50f2fb16565a29f3fd926cad2218bae9
s5,64,87593,70053,8701,8839,554bb1569a44cc95577663f72dd6b1418c8ebea2d125ecfa14ff550e940346ec,d2edefb87b13f4d998a801291e40c30a98a835fb03476677b4efa66223bbd491,4ca39c3435a3f2ec385f8c08ee05829e43337d325d9c3e7a0147f39d3605093b
s5,65,87373,69875,8750,8748,320805b516386c2615490190aa7b5e64dc657c983603b10ddea7fff04b497f9b,87bb8504c88bf117c28527c79b0ef2b954e1cf8aca99030ad4167dd471c2f62c,dedfb2df80417ff1657ef2f132e059079745acb796dd6278664006c4f8a0dd68
s5,66,87626,70197,8751,8678,302976b4520fbcf94fdde05dffb0addb908e2a53127e2a6a5ea1620f000dcbaa,a323f819e110f06fd299341cf050d11611ad39475e9e178ed9cd83ef852855da,9154889c027e39492a79e3fd11e75a9f18857b1b7a831998f108c9129b1ce066
s5,67,87685,70071,8825,8789,78241991f68ff2c78f91227c556c1e408e82163af021c5fe2259fea8ba6e1d6f,083d1c48867f6de59833b3ce3eb30d970b3b550a93c0dc69988c1e08aece79fb,775760e106ef988b32311cccf2bcb8c69034738909322ec4aa962dd95c85663c
s5,68,87493,69839,8915,8739,09f7c33816277593529170354b22a8d67682c2844246520eb0740d3f49240ffc,e9e1160c21cfb9e61fa961b1095a346150ebe3714ec12615310cfd8ad797cf95,7acc79093a1a8c52de8646463fdb9af5248792042a42d1340acf8ce1c2b06ad8
s5,69,87639,69989,8820,8830,9724af6b5a4d4305e056494f91d8fb39b75cf495ad370a3f908211d4b4975c13,439ab273fec61a9fdd86ee9581177f57d46455c5cbdecf253456f82d0f8332be,acbda674b3ceb604327babd61a9d95b0035a6f9a455ac1f22ad5260e3b6f09ee
s5,70,87402,69869,8707,8826,af80a4d2cd2eb05d094cf47eb31f222227c79bfd9c9ea58ecd606ff6df0086b0,d673befbfcf3aa9d416e4619c25c93af83ed1492a59c7fdb127efeeba1239c01,4a3f37ae6449cfc7086087129253acad8fd59a2170c895dd9efd169daf8fb9c0
s5,71,87368,69740,8768,8860,4ac190d6acc64bbe2abb0a74540bfe256be46cc3f3cbfbe13c9c1536cca47cd7,19e043b6068c3db88d90f00f8892c6cd1b7295d03d0dcac86a329304042ab92f,ece1afe300b5b40ea3e54d5d426aa35185fd246a8bf0c3886373a45f04377ec8
s5,72,86938,69478,8721,8739,4a588436c4f6e1448f9698880a933541f06582eb87bc6b19b1910eefac4915fd,cc9d52ff0d93e36df084def4fb5524d99ecde676a9f9a6688882804857f1fbf1,0fcbdbc48aadc1825d4f24d0c70f1a81cab70a0e6006cee7f227849e74752ef5
s5,73,86954,69546,8599,8809,a6c925c02e7c4a06a0c5bb5c25c619fede28fdd1d6effa1b02d9019b4759525b,6b254962df0cdd66858a93de23f085a83cd998ada1464b121b244b458122512a,feffc7c547b54670a6c5d5cfdf3dc9df392971b00e063cbc4cb19a22ece6f0e9
s5,74,87529,69847,8932,8750,05bc23f8c02bfefa093271ed88478ff9801f18b7318e57310b925d98397630b8,c6dd18ccffce831429cdbc7d40419c88431d5460c5292b6cfcba81d23c930102,6cacee9c396c14a378291ae57f49707ae5fc5fd95db905a4226a1d7bc7732c5c
s5,75,87098,69597,8764,8737,10ccb11df2540828aa06c7127f97911124a5458557c5165e47e104f2b7d35b54,7d2fcf019d3ae79d7b32b63f3209739bc10ba5c022599f500ff69e34af7c2910,b4312a15f69e5e002f2cc070dab21d31e8613ca89180266b9d756b0e513f163b
s5,76,87083,69512,8819,8752,d1664c5ce33592b24deecdbeefa9ec22c4011220eee39867549c85d339aad11b,1065006a11e6a0c7bd3cd65301c1924f0555a5cdea5bfb0f0e0fc84bc1185c12,c67b4826b5c382ecc0e4749e959d623e1aa067329fd3e712cd3de84b6b5facff
s5,77,87224,69525,8863,8836,b14582d1d848e6b84f21b8d1ed347dc86a7340934ed96bfd71c9c0b7d590150d,3c43a371a856257c154f97f5f10e6b18235464c767eea98a497ff96a1ac23826,3970911114f119582c8b55d4e272ddedd05b56e270cebfb93c0e70a49b7043b1
s5,78,87492,69877,8879,8736,eb9b59db54e4fb2f7d870aa7825e93fff31a5c089c90f9838e8a42798b04570a,b895db8079aba0e08e878dff971740efeea90ffe7cfbd734e15eae05225f7605,c2b620ae47eb1f250735d652a2d44933d63c490b8bf5dffc0e7f1b84dc9ef769
s5,79,87376,69841,8815,8720,9ca67852e29a6421047e40b117f698254e4af31405c563e1eab3c78391acc02b,094a8f99112255a236ad6336ec087df5d572a9a12eb571e86895631f27a5816c,0c4e9c3a69917112e0a8a52a66bd275f75625748699fbac8486eecc3d3ff92db
s5,80,87346,69994,8628,8724,199cf353eebb5e33f55e9756c2620d5e6cb68b3cba75dd01a815654a30d8a416,a536e60fbe1a5fe8e0f5d4ff9dc8887fd32639b7785c4f19a4c7b6f7bf6edc00,74baaaf148abe4998efb9de49d146f015cccb2ec05f3ece99b829be9a398d4e6
s5,81,87199,69740,8907,8552,dd6c5f34d12b6e1526e36fbbd01927d4eed2aa91492e7dbefa7456ae8fed1b69,a0569ae3e52717b4d53abeb3bbc8df7f74fb0e5a1c995afb536b01f31dfc3818,56b8efd2dd467196b3c26ab3e53ee6c550117ce71df508331e72913dfc5b7167
s5,82,87691,70278,8771,8642,1f7e357061c9efd3fb7f9dc5d2299e1415981a3a8d8c0765770f70a83e66371f,6d45a77ebd81a56b4149f6db61931ce42e9bca90326ffe1ff6b023fbc0a6d9f4,37dd960a6bf6c2169e31269739df844dad4789bf9fb9feee490cb10c77872ddc
s5,83,87841,70100,8997,8744,c684a2ff462fd8832f91465d1291640c85d013c6158995ad73a5780409ad3f13,01d538094c89c6ca49e888c5993cde3246893cc21bd05b65d825cf467f86084e,21c7e448a305e6ec892d88096be0574b23cc9e7d7769c654adec0ef5c7a16968
s5,84,87355,69857,8767,8731,db39ca9b1a96a68f0beb0ed8719a1ff344e41f935038754b653a193b4755a725,c68826e32e086e0477dfef654b3f1cb383117d868d9061296ffc5c0813302b68,e43e2c9c43ae6e9c0dc7ed1f54b1e4a11d23d30260573c13abefd79dcec36e1c
s5,85,87509,70087,8725,8697,4c4de7d6c052e172cb3a78a2083020d9672dfa03eb395d71f126ca448bbf3f65,976064cf4cf2514b9d65925a69989cc334d0f1874aa55490e8670bdc7b16923f,d84e8191bda47200ae835ae692a383040d04fb630b1fbc0f39806a3ec3b7a2b6
s5,86,87519,69704,8924,8891,7681ef1b2d81538ad53dafbc11860d831da8f460f5c0d100cec7e929d38b494f,2092d5a49ff143bbc37c8bd0e8682a7c15795b9c5ca8613958c898e56ab05207,40182783f9987d51d70d4c97f5b7e5f5303ba1443a13ca05910b4f484ece79f0
s5,87,87789,70144,8780,8865,628e5721c7e5d591cf05546e8b468d2a0d5ffe9920842948fc74aaeec0d12b0f,d344bb710edd8fd65a8eaec8aaa28eca5ebf219548fd5f68a8a8bd5e112886bb,4e1b0dc00b5a118ffb9ac584826cdd26d7164a447fda356129ad42df79de6619
s5,88,87031,69591,8796,8644,787e3e4352b56feaf8a9699ef68ca8d6efa454fb5f785c79b13f0059775fea64,e455be81ac059c39d90e88f086849583ba6617ffbf04bb565c9834cc882d3eec,d3ef255e2876b64dc8a6d8d9f263ecc49dc9f933fe37d4f2472db653a8611f4b
s5,89,87144,69658,8817,8669,3bd316749604b546a9d6ffd4942ac8b5eeb5f9ce006c29de864d722a1b6ea104,be43cce08330bb7c6251d3981fff12a72e7442957f5fa2226c9d9d51288da557,a92abcc85a7d69e45b3770386ebac8e2bdbd23f4189ceb2dd1036e41e1cb715f
s5,90,87666,69804,8839,9023,3ee355a379580e956d90325d356812ff42a71f266de974f0a909e38446c23a42,19b2f6479acff3e82d7b4e417f2279f9b29b043a52182d34e4e577a8d9f6e085,a6ceee64bfebfd3e0ddccfb5b3a2819a5abedeaf4929fd9a20faec28c6b48650
s5,91,87714,70112,8911,8691,c891a8d887fdd2e564a231bb900cdeb5d7a57e0a386aa8baa000a3b7aa4d3af5,a91fb61290619ed3de3f908fb216d717ee026a9591a93d7070b160ce4e7ac31f,699b5b26eb9ee7f3c08f8b9f77178a423c920ae0882e9496dcc5dedbe9b256cb
s5,92,87576,69933,8891,8752,279a3f26f410708343b929ae6e58849a56f8fe1eb23dd96bd279b919106c78e9,6075f35a5fb864427054bf657a6451c7a921773f00d43a6a9410fcf04172761e,2ac0b4770533d07c0126112ca7c011a646db07a202b49990909978cf2fdd74d6
s5,93,87335,69931,8920,8484,21f153d304fd18fbbbdf053d70e9486f69bcc50c48622e32041decf743b91e2d,ebfae6bedb5c049e65a7743e5724752ebfc101da2c3712924b45fed865985db1,6c7685f9310b438414235f0f9d13314756e8331d99b105bb902fdb6a05ff8165
s5,94,87836,70320,8855,8661,19aecd2dc560320a4d6c97dcc531d77a3354bad5909a5dc4705504008de5cf9a,5b9e1921ba5a1a548f12682ad1b99fddac5e4239128f24679e2599e45cbab694,5e3d451e2215e39705c702f5d77ab51459b75e32a011bc7c021cebdf4d3c315e
s5,95,87302,69734,8862,8706,2a2427b5abb04b61a169b48215949c3bb27c56e95a89a1c3ca37949f565139b5,92caef0915d261e19bb31d64d1296b2b7b704cada95c2f5eeaf181518af1e496,582863b8e8b3f60df36da36f0ded7ac80fb1a177700f908162438483b4e87b46
