run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative,dataset,candidate,selected_train,reused,finite
189,0.5639794119997532,1,60,12807995,0,251352,5924284,0,0.0,87.0,263139.5190886198,0,0,s3,baseline_3sigma,52004,False,True
190,0.5691756469968823,1,61,12808644,0,251352,5881799,0,0.0,36.55794143676758,262751.7415366204,0,0,s3,baseline_3sigma,51897,False,True
191,0.5653208069998072,0,64,12688782,1,251352,5814796,0,0.0,57.875,265866.21144127066,0,0,s3,baseline_3sigma,51504,False,True
192,0.5712442719959654,0,63,12756149,5,251352,5871606,0,0.0,60.72916793823242,265458.05776137474,0,0,s3,baseline_3sigma,51740,False,True
193,0.5914898359988001,1,58,12867394,0,251352,5940194,0,0.0,32.80338668823242,261588.95574506413,0,0,s3,baseline_3sigma,52308,False,True
194,0.5934844129951671,0,65,12842953,1,251352,5920601,0,0.0,37.42903518676758,259994.55322226294,0,0,s3,baseline_3sigma,52002,False,True
195,0.612493683998764,1,59,12821546,0,251352,5932829,0,0.0,31.26041603088379,258761.73952258928,0,0,s3,baseline_3sigma,51756,False,True
196,0.5991974210046465,0,64,12974238,6,251352,5994888,0,0.0,49.68657302856445,260303.06760416832,0,0,s3,baseline_3sigma,52307,False,True
197,0.6397856120020151,1,64,12860714,0,251352,5914774,0,0.0,35.54315185546875,254297.70922761393,0,0,s3,baseline_3sigma,51857,False,True
198,0.600035041999945,0,63,12800613,5,251352,5871677,0,0.0,35.89313507080078,256655.35288201622,0,0,s3,baseline_3sigma,51752,False,True
199,0.644353724004759,1,64,12855807,0,251352,5940437,0,0.0,29.065475463867188,260008.3940199956,0,0,s3,baseline_3sigma,52112,False,True
200,0.5411749749982846,1,63,13011050,0,251352,5998968,0,0.0,40.54197692871094,268399.96081680595,0,0,s3,baseline_3sigma,52554,False,True
201,0.5941338659977191,0,58,12720478,2,251352,5885915,0,0.0,61.212890625,261810.74934256703,0,0,s3,baseline_3sigma,51644,False,True
202,0.6126885379999294,1,61,12770490,0,251352,5920502,0,0.0,149.24130249023438,266791.77338275453,0,0,s3,baseline_3sigma,51890,False,True
203,0.5723714350024238,1,61,12830697,0,251352,5900969,0,0.0,43.593170166015625,262386.1100402106,0,0,s3,baseline_3sigma,51903,False,True
204,0.5751075289954315,1,64,12962038,0,251352,5961524,0,0.0,67.298828125,259124.55789371257,0,0,s3,baseline_3sigma,52138,False,True
205,0.5972387360016,0,69,12676806,3,251352,5827403,0,0.0,47.1640625,262064.59284047445,0,0,s3,baseline_3sigma,51452,False,True
206,0.6169303460046649,0,59,12738480,1,251352,5886768,0,0.0,53.78333282470703,268191.9992480093,0,0,s3,baseline_3sigma,51705,False,True
207,0.5738007960026152,0,68,12796893,1,251352,5920068,0,0.0,36.09036636352539,261716.39712411506,0,0,s3,baseline_3sigma,51934,False,True
208,0.5819819860043935,1,60,12764386,0,251352,5898823,0,0.0,50.42524719238281,256345.35391500505,0,0,s3,baseline_3sigma,51998,False,True
209,0.5918372909945901,0,62,13006680,2,251352,6003281,0,0.0,49.482421875,260016.16255017082,0,0,s3,baseline_3sigma,52357,False,True
210,0.699125813000137,0,64,12856535,4,251352,5964789,0,0.0,42.99609375,265754.3826158662,0,0,s3,baseline_3sigma,51982,False,True
211,0.5858242050016997,1,61,12699485,0,251352,5867463,0,0.0,35.48046875,265275.6789263015,0,0,s3,baseline_3sigma,51733,False,True
212,0.6049793989950558,1,64,12830425,0,251352,5874247,0,0.0,20.809375762939453,263530.4226840335,0,0,s3,baseline_3sigma,51859,False,True
213,0.5565580279944697,1,59,12788674,0,251352,5923591,0,0.0,35.97983932495117,259078.28985897425,0,0,s3,baseline_3sigma,52065,False,True
214,0.5680552869962412,1,61,12807181,0,251352,5903980,0,0.0,35.37578201293945,265278.265038028,0,0,s3,baseline_3sigma,52021,False,True
215,0.613025751998066,1,66,12767130,0,251352,5889815,0,0.0,55.6904296875,263394.0318207579,0,0,s3,baseline_3sigma,51807,False,True
216,0.6260048779950012,0,57,12842369,1,251352,5902348,0,0.0,149.828125,264872.3009514882,0,0,s3,baseline_3sigma,52056,False,True
217,0.5797479149987339,0,59,12942263,2,251352,5945256,1,0.0,36.8125,253628.47851401404,0,0,s3,baseline_3sigma,52358,False,True
218,0.5949130009976216,0,65,12851555,7,251352,5927096,0,0.0,35.8828125,265226.113594411,0,0,s3,baseline_3sigma,51931,False,True
219,0.5369682309974451,0,65,12838988,6,251352,5963718,0,0.0,36.46223831176758,261587.84146657938,0,0,s3,baseline_3sigma,51975,False,True
220,0.5658710080024321,0,65,12776301,21,251352,5911966,19,0.0,29.708168029785156,256544.31940221303,0,0,s3,baseline_3sigma,51913,False,True
221,0.6258795579997241,0,59,12931761,2,251352,5935400,0,0.0,30.568359375,256223.67038093827,0,0,s3,baseline_3sigma,52270,False,True
222,0.5509130979990005,1,62,12910545,0,251352,5985782,0,0.0,54.0078125,258527.82708454045,0,0,s3,baseline_3sigma,52253,False,True
223,0.5967892640037462,1,62,12847245,0,251352,5956213,0,0.0,33.78348159790039,256157.23872699938,0,0,s3,baseline_3sigma,51871,False,True
224,0.590366812000866,0,61,12828934,1,251352,5911141,0,0.0,38.76823043823242,263847.763210994,0,0,s3,baseline_3sigma,51669,False,True
225,0.6076355810000678,0,56,12915312,2,251352,5985871,0,0.0,34.6953125,261379.41369389062,0,0,s3,baseline_3sigma,52368,False,True
226,0.5889277200039942,1,63,12843544,0,251352,5928188,0,0.0,41.4609375,260817.69610923648,0,0,s3,baseline_3sigma,52025,False,True
227,0.5675439650003682,0,60,12901646,4,251352,5961881,0,0.0,28.3585262298584,260681.9758415857,0,0,s3,baseline_3sigma,52257,False,True
228,0.6155926640058169,1,61,12786317,0,251352,5893095,0,0.0,80.72265625,265072.61828522297,0,0,s3,baseline_3sigma,51733,False,True
229,0.5790423219950753,0,64,12770518,3,251352,5895088,0,0.0,30.22265625,258281.76374229946,0,0,s3,baseline_3sigma,51556,False,True
230,0.5769273030018667,1,62,12959344,0,251352,5980569,0,0.0,28.41036605834961,259501.5811075099,0,0,s3,baseline_3sigma,52615,False,True
231,0.5270042320044013,0,62,12944498,6,251352,5927742,0,0.0,44.82421875,253109.5913160776,0,0,s3,baseline_3sigma,52432,False,True
232,0.5923402120024548,0,72,12901277,8,251352,5929528,0,0.0,72.18228912353516,260308.629484345,0,0,s3,baseline_3sigma,52161,False,True
233,0.5607663560003857,0,58,12957564,1,251352,5939391,0,0.0,32.80598831176758,261165.20078757705,0,0,s3,baseline_3sigma,52260,False,True
234,0.6253770280018216,0,69,12853346,8,251352,5884464,0,0.0,42.42656326293945,263315.7911243024,0,0,s3,baseline_3sigma,51996,False,True
235,0.5766899869995541,1,63,12797528,0,251352,5867624,0,0.0,126.109375,270221.6181970502,0,0,s3,baseline_3sigma,51824,False,True
236,0.522414505998313,1,65,12875408,0,251352,5906517,0,0.0,63.29948043823242,259405.9059331651,0,0,s3,baseline_3sigma,52102,False,True
237,0.5610459509989596,1,61,12857528,0,251352,5926118,0,0.0,76.3443374633789,258955.8840349039,0,0,s3,baseline_3sigma,51969,False,True
238,0.5830452650043298,1,63,13016167,0,251352,5994914,0,0.0,24.640625,253250.48474807755,0,0,s3,baseline_3sigma,52188,False,True
239,0.5942956949947984,1,64,12705638,0,251352,5865668,0,0.0,84.44921875,264919.39145009464,0,0,s3,baseline_3sigma,51543,False,True
240,0.5554324509939761,0,58,12817100,13,251352,5912436,0,0.0,39.92708206176758,264842.00094972004,0,0,s3,baseline_3sigma,51934,False,True
241,0.6351014480023878,1,65,12850283,0,251352,5924026,0,0.0,86.958984375,264603.1525493477,0,0,s3,baseline_3sigma,52286,False,True
242,0.6016762200015364,0,65,12994385,6,251352,5956106,0,0.0,24.869922637939453,262400.07379107695,0,0,s3,baseline_3sigma,52433,False,True
243,0.5596704700001283,1,68,12912683,0,251352,5965037,0,0.0,23.80381965637207,256198.25244404186,0,0,s3,baseline_3sigma,52150,False,True
244,0.5194199899997329,0,62,12938940,2,251352,5930843,0,0.0,50.73176956176758,262221.2348526969,0,0,s3,baseline_3sigma,52173,False,True
245,0.5884551199997077,1,56,12788479,0,251352,5917612,0,0.0,39.662109375,260089.71223804133,0,0,s3,baseline_3sigma,51764,False,True
246,0.5514666129965917,0,62,12691949,5,251352,5899710,0,0.0,42.87630081176758,267772.30813006946,0,0,s3,baseline_3sigma,51754,False,True
247,0.578378623999015,1,66,12919985,0,251352,5925177,0,0.0,31.942951202392578,259665.0977681644,0,0,s3,baseline_3sigma,52242,False,True
248,0.5382358920032857,0,59,12954747,4,251352,5978062,0,0.0,43.74348831176758,260517.8050213253,0,0,s3,baseline_3sigma,51883,False,True
249,0.5573994480000692,0,58,12903496,2,251352,5915362,2,0.0,31.7109375,260311.12248235862,0,0,s3,baseline_3sigma,52238,False,True
250,0.5481189740021364,1,62,12795011,0,251352,5927800,0,0.0,38.885902404785156,259624.90247305206,0,0,s3,baseline_3sigma,51770,False,True
251,0.6215215439951862,0,60,12936396,2,251352,6031551,0,0.0,200.38671875,261087.8808689369,0,0,s3,baseline_3sigma,52360,False,True
252,0.5838979559994186,1,62,12775333,0,251352,5875642,0,0.0,37.23285675048828,263611.02062531386,0,0,s3,baseline_3sigma,51675,False,True
253,0.6293021189994761,0,60,12929613,4,251352,5894522,0,0.0,40.40234375,251683.7814866657,0,0,s3,baseline_3sigma,52352,False,True
254,0.630815671000164,0,65,12857919,11,251352,5923032,0,0.0,28.40234375,263950.22232514113,0,0,s3,baseline_3sigma,52004,False,True
255,0.5396031249983935,0,68,12925609,2,251352,5941938,0,0.0,72.048828125,259672.01716111935,0,0,s3,baseline_3sigma,51896,False,True
256,0.5582428970010369,1,59,12886098,0,251352,5931905,0,0.0,27.302734375,260610.54290648398,0,0,s3,baseline_3sigma,52067,False,True
257,0.5708642309982679,1,76,12827021,0,251352,5947711,0,0.0,35.44614791870117,258425.33232211758,0,0,s3,baseline_3sigma,51984,False,True
258,0.6001187739966554,0,63,12870044,1,251352,5918275,1,0.0,152.91796875,265602.301821875,0,0,s3,baseline_3sigma,52195,False,True
259,0.6127257660045871,1,60,12840093,0,251352,5921149,0,0.0,73.43619537353516,269664.085792176,0,0,s3,baseline_3sigma,51968,False,True
260,0.5646858149993932,0,71,12814976,9,251352,5932795,5,0.0,57.294921875,259484.1368309497,0,0,s3,baseline_3sigma,51817,False,True
261,0.5614887999981875,0,61,12836167,1,251352,5955695,0,0.0,37.0078125,266929.8399587768,0,0,s3,baseline_3sigma,52253,False,True
262,0.5585807719980949,0,57,12803737,4,251352,5940305,0,0.0,41.19270706176758,263991.52964341285,0,0,s3,baseline_3sigma,51883,False,True
263,0.5675189300018246,1,64,12922129,0,251352,5978514,0,0.0,29.58984375,260328.5866828319,0,0,s3,baseline_3sigma,52331,False,True
264,0.6012397400045302,1,58,12925143,0,251352,5979821,0,0.0,31.10533332824707,258506.76384103403,0,0,s3,baseline_3sigma,52369,False,True
265,0.5925103740009945,0,69,12913420,11,251352,5928781,0,0.0,21.20703125,262512.508074939,0,0,s3,baseline_3sigma,52180,False,True
266,0.5592274219961837,0,61,12809501,2,251352,5898802,0,0.0,48.42717742919922,262081.19281465065,0,0,s3,baseline_3sigma,51911,False,True
267,0.5655865040025674,1,60,12813372,0,251352,5960912,0,0.0,28.313282012939453,256100.42939204755,0,0,s3,baseline_3sigma,51698,False,True
268,0.5623585239954991,0,61,12881913,4,251352,5922040,0,0.0,33.953125,259425.5315337927,0,0,s3,baseline_3sigma,52144,False,True
269,0.6102027529996121,1,67,12791099,0,251352,5910096,0,0.0,25.03515625,256996.14520857934,0,0,s3,baseline_3sigma,51786,False,True
270,0.5783117659957497,0,72,12773115,12,251352,5895619,0,0.0,45.384765625,269705.28494185745,0,0,s3,baseline_3sigma,51917,False,True
271,0.5538631520030322,1,67,12917715,0,251352,5981711,0,0.0,47.831119537353516,255517.55293619537,0,0,s3,baseline_3sigma,52221,False,True
272,0.6124772250041133,1,58,12913698,0,251352,6016091,0,0.0,41.19444274902344,257224.9373621407,0,0,s3,baseline_3sigma,52246,False,True
273,0.5961435709978105,0,69,12873290,1,251352,5884715,0,0.0,33.94140625,260524.53016326262,0,0,s3,baseline_3sigma,51958,False,True
274,0.5501259920056327,0,62,12795889,8,251352,5913455,0,0.0,25.128721237182617,259750.3414392668,0,0,s3,baseline_3sigma,51899,False,True
275,0.5611801729974104,0,59,12738707,1,251352,5874664,0,0.0,41.16015625,261814.59979750338,0,0,s3,baseline_3sigma,51723,False,True
276,0.5617978469963418,1,67,12915955,0,251352,5940205,0,0.0,38.38750076293945,260642.4086382456,0,0,s3,baseline_3sigma,52359,False,True
277,0.5899035120019107,1,68,12787734,0,251352,5919920,0,0.0,41.94466018676758,264578.8644407393,0,0,s3,baseline_3sigma,51839,False,True
278,0.5610527929966338,0,62,12786592,9,251352,5926376,0,0.0,29.98828125,258454.13132486268,0,0,s3,baseline_3sigma,51797,False,True
279,0.5791255130025093,0,57,12818618,4,251352,5907288,0,0.0,43.98762893676758,262303.67533193436,0,0,s3,baseline_3sigma,52034,False,True
280,0.5560729760036338,1,68,12889678,0,251352,5877821,0,0.0,36.61601638793945,258540.31095991156,0,0,s3,baseline_3sigma,51997,False,True
281,0.575269599998137,0,59,12833744,15,251352,5879595,15,0.0,51.05078125,259256.9161876584,0,0,s3,baseline_3sigma,51893,False,True
282,0.5552498300021398,1,62,12746637,0,251352,5870987,0,0.0,65.58658599853516,261269.6503448998,0,0,s3,baseline_3sigma,51972,False,True
283,0.5821787040040363,0,62,12841827,3,251352,5901661,0,0.0,46.50661087036133,260988.79542967936,0,0,s3,baseline_3sigma,52053,False,True
284,0.584876755005098,1,65,12895369,0,251352,5933217,0,0.0,43.94140625,263447.8432829304,0,0,s3,baseline_3sigma,52264,False,True
285,0.5445613869960653,0,62,12866405,2,251352,5984688,0,0.0,31.20703125,264252.0510350788,0,0,s3,baseline_3sigma,52250,False,True
286,0.5425998289938434,1,62,12826003,0,251352,5891835,0,0.0,44.92254638671875,261072.8500570208,0,0,s3,baseline_3sigma,51813,False,True
287,0.6329324480029754,1,67,12854607,0,251352,5935546,0,0.0,37.35338592529297,262923.5401781351,0,0,s3,baseline_3sigma,51934,False,True
288,0.6069922390015563,1,59,12824082,0,251352,5896102,0,0.0,38.19140625,259983.23365623926,0,0,s3,baseline_3sigma,51954,False,True
289,0.6576810940023279,1,65,12816180,0,251352,5904116,0,0.0,47.602603912353516,269498.32409199816,0,0,s3,baseline_3sigma,51964,False,True
290,0.5455838080015383,1,66,12927335,0,251352,5997405,0,0.0,22.20182228088379,262089.02309155502,0,0,s3,baseline_3sigma,52258,False,True
291,0.6048531480046222,0,59,12767493,2,251352,5910602,0,0.0,37.14453125,262266.45761777693,0,0,s3,baseline_3sigma,51680,False,True
292,0.6124951210003928,1,59,12804337,0,251352,5907581,0,0.0,40.00678634643555,263002.38111480454,0,0,s3,baseline_3sigma,52049,False,True
293,0.573543892998714,0,63,12910595,6,251352,5967989,0,0.0,60.85026168823242,261923.49755794555,0,0,s3,baseline_3sigma,52275,False,True
294,0.6088152200027253,1,66,12845290,0,251352,5886065,0,0.0,24.72976303100586,262753.1512270414,0,0,s3,baseline_3sigma,52063,False,True
295,0.5728831640008138,1,72,12735915,0,251352,5865498,0,0.0,182.259765625,265648.5269555263,0,0,s3,baseline_3sigma,51671,False,True
296,0.6183047199956491,0,64,12913740,9,251352,6000142,9,0.0,114.04296875,261237.72631316804,0,0,s3,baseline_3sigma,52287,False,True
297,0.5382550430003903,0,63,12904973,4,251352,5934975,0,0.0,65.27278900146484,267505.61346847436,0,0,s3,baseline_3sigma,52251,False,True
298,0.5789215309996507,0,67,12906973,3,251352,5944996,3,0.0,31.197265625,258739.6100340525,0,0,s3,baseline_3sigma,51979,False,True
299,0.587441456002125,0,62,12824228,5,251352,5903255,0,0.0,40.72265625,264358.06862788845,0,0,s3,baseline_3sigma,52040,False,True
300,0.5690821099997265,1,64,12979259,0,251352,5952492,0,0.0,61.087890625,253478.67715949565,0,0,s3,baseline_3sigma,52490,False,True
301,0.6276098349990207,0,62,12897067,5,251352,5905073,5,0.0,40.00911331176758,256938.45157909952,0,0,s3,baseline_3sigma,51961,False,True
302,0.6270165120004094,1,61,12855782,0,251352,5958070,0,0.0,31.37955665588379,255580.2031224852,0,0,s3,baseline_3sigma,51838,False,True
303,0.6086601720016915,0,64,12908845,1,251352,5920756,0,0.0,86.3359375,261461.76592191157,0,0,s3,baseline_3sigma,52059,False,True
304,0.534506511001382,1,60,12822362,0,251352,5934716,0,0.0,26.984375,266626.9587446729,0,0,s3,baseline_3sigma,51745,False,True
305,0.580553597996186,0,69,12832782,6,251352,5914651,0,0.0,39.661190032958984,266746.17510658625,0,0,s3,baseline_3sigma,52014,False,True
306,0.5437781700020423,1,60,12730279,0,251352,5889597,0,0.0,29.98655128479004,260585.52083569058,0,0,s3,baseline_3sigma,51659,False,True
307,0.5781904790055705,1,62,12942314,0,251352,5947745,0,0.0,28.91666603088379,260403.77777601723,0,0,s3,baseline_3sigma,52183,False,True
308,0.5826649230002658,1,65,12919449,0,251352,5955454,0,0.0,90.0986328125,268436.8957744122,0,0,s3,baseline_3sigma,52162,False,True
309,0.656337676999101,1,61,12961565,0,251352,6045368,0,0.0,69.498046875,256407.14686125147,0,0,s3,baseline_3sigma,52540,False,True
310,0.5744711820007069,1,60,12986409,0,251352,6001367,0,0.0,40.521575927734375,257320.98726275633,0,0,s3,baseline_3sigma,52553,False,True
311,0.597619874002703,0,64,12860231,2,251352,5945273,0,0.0,29.1168155670166,263056.8710512322,0,0,s3,baseline_3sigma,52146,False,True
312,0.5237417059979634,0,72,13020840,10,251352,5987310,10,0.0,77.23046875,258172.30990711047,0,0,s3,baseline_3sigma,52422,False,True
313,0.5592346349949366,1,66,12805039,0,251352,5869994,0,0.0,32.4609375,260330.99445820306,0,0,s3,baseline_3sigma,51787,False,True
314,0.5712212149956031,1,62,12981821,0,251352,5946809,0,0.0,53.5322265625,261466.70364701463,0,0,s3,baseline_3sigma,52273,False,True
315,0.6142840860047727,1,63,12920624,0,251352,5983611,0,0.0,29.162527084350586,263493.334084318,0,0,s3,baseline_3sigma,52508,False,True
316,0.653020193996781,0,66,12916411,14,251352,5974652,3,0.0,39.23646926879883,260432.65740319857,0,0,s3,baseline_3sigma,52215,False,True
317,0.5545789550014888,0,60,12799684,15,251352,5901352,0,0.0,26.3125,261812.42169297906,0,0,s3,baseline_3sigma,52137,False,True
318,0.5349117049991037,0,58,12873814,5,251352,5959467,0,0.0,33.47607421875,254809.03718961717,0,0,s3,baseline_3sigma,52268,False,True
319,0.5936589869961608,0,61,12747160,6,251352,5907598,5,0.0,41.373958587646484,259378.42126756185,0,0,s3,baseline_3sigma,51949,False,True
320,0.590872587999911,0,68,12835508,4,251352,5911772,0,0.0,31.84375,259642.18545995915,0,0,s3,baseline_3sigma,52081,False,True
321,0.5610585309987073,1,61,12841228,0,251352,5934188,0,0.0,36.95149612426758,256946.38698028296,0,0,s3,baseline_3sigma,51900,False,True
322,0.5518851539964089,0,61,12843054,1,251352,5884393,0,0.0,31.96875,263841.88143010135,0,0,s3,baseline_3sigma,51872,False,True
323,0.6039416550047463,0,63,12773441,1,251352,5851686,0,0.0,33.73828125,265677.1844108586,0,0,s3,baseline_3sigma,51683,False,True
324,0.5878749499970581,1,57,12752995,0,251352,5903392,0,0.0,28.52658462524414,258955.80164985664,0,0,s3,baseline_3sigma,51599,False,True
325,0.5914616029986064,1,60,12876196,0,251352,5925936,0,0.0,48.25390625,260140.98434068903,0,0,s3,baseline_3sigma,52081,False,True
326,0.6186145190004027,0,69,12812031,4,251352,5921580,1,0.0,50.59440231323242,270535.1736734765,0,0,s3,baseline_3sigma,51917,False,True
327,0.5787925679978798,0,61,12786107,10,251352,5862476,0,0.0,62.94921875,265196.8178881345,0,0,s3,baseline_3sigma,51723,False,True
328,0.5756136880008853,0,66,12900305,8,251352,5940132,0,0.0,30.98404884338379,261708.53004464167,0,0,s3,baseline_3sigma,52103,False,True
329,0.5906827709986828,0,63,12859876,3,251352,5928755,0,0.0,37.68932342529297,256908.0278832566,0,0,s3,baseline_3sigma,52080,False,True
330,0.5591440619973582,0,61,12838933,5,251352,5906406,0,0.0,36.82123947143555,262940.71744540374,0,0,s3,baseline_3sigma,52035,False,True
331,0.599258155998541,1,59,12991929,0,251352,6007022,0,0.0,32.01342010498047,258133.67231605272,0,0,s3,baseline_3sigma,52408,False,True
332,0.5676629590016091,1,64,12813079,0,251352,5865197,0,0.0,42.736328125,260317.46938642036,0,0,s3,baseline_3sigma,51834,False,True
333,0.5731915729993489,1,58,12917704,0,251352,5981173,0,0.0,23.61328125,258486.86621494012,0,0,s3,baseline_3sigma,52114,False,True
334,0.5296545579985832,0,63,12760785,9,251352,5863044,7,0.0,121.69140625,257623.74902456906,0,0,s3,baseline_3sigma,51751,False,True
335,0.6646140570010175,0,60,12889084,4,251352,5933472,0,0.0,47.62369918823242,258638.30953768283,0,0,s3,baseline_3sigma,52060,False,True
336,0.5766650469959131,1,59,12883352,0,251352,5920971,0,0.0,35.23871612548828,260541.05564430004,0,0,s3,baseline_3sigma,52175,False,True
337,0.5498684279955341,0,60,12841248,1,251352,5893126,0,0.0,89.70033264160156,266186.3135718241,0,0,s3,baseline_3sigma,51825,False,True
338,0.5655765179981245,1,62,12776149,0,251352,5893485,0,0.0,22.31044578552246,258111.90543816195,0,0,s3,baseline_3sigma,51807,False,True
339,0.6279827959951945,0,66,12825341,7,251352,5920694,0,0.0,27.302734375,261750.46787094945,0,0,s3,baseline_3sigma,51785,False,True
340,0.5877749910068815,0,67,12896048,14,251352,5975960,0,0.0,45.12339782714844,256537.62716789107,0,0,s3,baseline_3sigma,52243,False,True
341,0.638111893000314,0,60,12904451,11,251352,5955081,2,0.0,37.99715805053711,261992.35157265986,0,0,s3,baseline_3sigma,52034,False,True
342,0.5929588420040091,0,62,12969939,1,251352,5995117,0,0.0,24.35546875,253401.2587900799,0,0,s3,baseline_3sigma,52533,False,True
343,0.6154432440016535,1,64,12876077,0,251352,5944722,0,0.0,39.068359375,250737.29542848136,0,0,s3,baseline_3sigma,52306,False,True
344,0.562187076000555,1,67,12807417,0,251352,5892646,0,0.0,38.353515625,259896.16452370933,0,0,s3,baseline_3sigma,51953,False,True
345,0.5947417540010065,0,57,12939731,2,251352,5983667,0,0.0,40.98046875,260041.80761995752,0,0,s3,baseline_3sigma,52241,False,True
346,0.6332331590019749,1,59,12905498,0,251352,5974934,0,0.0,46.65234375,256732.14069577763,0,0,s3,baseline_3sigma,51874,False,True
347,0.5855627319979249,1,65,12834292,0,251352,5887958,0,0.0,54.41484451293945,263046.26709906716,0,0,s3,baseline_3sigma,51815,False,True
348,0.5589885189983761,1,69,12811399,0,251352,5912588,0,0.0,27.632291793823242,262880.2982967828,0,0,s3,baseline_3sigma,51848,False,True
349,0.6166108030010946,1,62,12823903,0,251352,5941746,0,0.0,32.38671875,265989.2698674051,0,0,s3,baseline_3sigma,52256,False,True
350,0.524303077996592,0,62,12866127,4,251352,5938498,0,0.0,38.787109375,258621.29554168248,0,0,s3,baseline_3sigma,52002,False,True
351,0.5386370190026355,1,60,12956832,0,251352,5974117,0,0.0,67.015625,261988.16235893988,0,0,s3,baseline_3sigma,52296,False,True
352,0.5923953719975543,0,63,12869240,1,251352,5947162,0,0.0,45.427734375,263982.1201061584,0,0,s3,baseline_3sigma,51916,False,True
353,0.6030312260045321,1,61,12807731,0,251352,5932573,0,0.0,96.01512908935547,266861.1851187737,0,0,s3,baseline_3sigma,51762,False,True
354,0.6060991530030151,1,58,12818219,0,251352,5882220,0,0.0,29.25065040588379,258533.6082903727,0,0,s3,baseline_3sigma,51931,False,True
355,0.5640909959984128,1,59,12918725,0,251352,5952964,0,0.0,86.56900787353516,259368.3620248302,0,0,s3,baseline_3sigma,52358,False,True
356,0.5970710280016647,1,60,13026102,0,251352,6020604,0,0.0,68.216796875,258174.6043568866,0,0,s3,baseline_3sigma,52309,False,True
357,0.5426625649997732,0,64,12873708,1,251352,5887970,0,0.0,21.69856834411621,262092.44142570402,0,0,s3,baseline_3sigma,52249,False,True
358,0.5884690149978269,0,70,12881172,5,251352,5982330,0,0.0,38.931461334228516,264495.09553227405,0,0,s3,baseline_3sigma,52298,False,True
359,0.5129526980017545,1,61,12838363,0,251352,5922984,0,0.0,43.87109375,260966.9200729546,0,0,s3,baseline_3sigma,52213,False,True
360,0.46944676699786214,1,63,12831202,0,251352,5938450,0,0.0,38.172786712646484,266211.9866870752,0,0,s3,baseline_3sigma,52099,False,True
361,0.5742264000000432,0,59,12925072,4,251352,5922912,0,0.0,32.828487396240234,260150.97746755497,0,0,s3,baseline_3sigma,52237,False,True
362,0.5825990399971488,0,61,12755810,1,251352,5880035,0,0.0,81.109375,260019.71239685052,0,0,s3,baseline_3sigma,51994,False,True
363,0.5773233459985931,0,64,12894497,3,251352,5929816,0,0.0,32.6259651184082,257239.163795736,0,0,s3,baseline_3sigma,52343,False,True
364,0.5760762530044303,0,60,12931046,7,251352,5990303,0,0.0,48.13411331176758,257157.64465032634,0,0,s3,baseline_3sigma,52247,False,True
365,0.5829834130054223,0,60,12980955,6,251352,5962078,0,0.0,41.08991241455078,255799.65334703546,0,0,s3,baseline_3sigma,52701,False,True
366,0.5785928020050051,0,67,12894527,9,251352,5928442,0,0.0,38.328125,255925.6153183967,0,0,s3,baseline_3sigma,52174,False,True
367,0.5858023390028393,0,64,12767716,19,251352,5869477,3,0.0,35.02135467529297,266427.5166351084,0,0,s3,baseline_3sigma,51921,False,True
368,0.5919270630038227,1,62,12851897,0,251352,5929085,0,0.0,44.435546875,258443.49274956345,0,0,s3,baseline_3sigma,51981,False,True
369,0.5790835810039425,0,60,12899495,5,251352,5962587,0,0.0,57.125,260930.1784334557,0,0,s3,baseline_3sigma,52135,False,True
370,0.581489607997355,0,59,12844575,1,251352,5936413,1,0.0,25.07942771911621,257017.09017027103,0,0,s3,baseline_3sigma,52079,False,True
371,0.5870414930031984,0,61,12791058,27,251352,5880914,0,0.0,126.841796875,260297.2136919964,0,0,s3,baseline_3sigma,51753,False,True
372,0.5834985749970656,0,65,12843126,10,251352,5932295,0,0.0,79.0390625,262316.67311424104,0,0,s3,baseline_3sigma,51964,False,True
373,0.5957311670063064,1,66,12810238,0,251352,5868390,0,0.0,32.25,264206.4777925479,0,0,s3,baseline_3sigma,52004,False,True
374,0.5892449710008805,1,69,12846724,0,251352,5898310,0,0.0,31.57552146911621,262981.0980952461,0,0,s3,baseline_3sigma,51997,False,True
375,0.5851389949966688,1,58,12867490,0,251352,5965275,0,0.0,58.998046875,256891.88956672634,0,0,s3,baseline_3sigma,51986,False,True
376,0.5744397020025644,1,64,12814790,0,251352,5864242,0,0.0,47.54296875,260290.03072767865,0,0,s3,baseline_3sigma,51797,False,True
377,0.5816060280048987,1,63,12803931,0,251352,5911456,0,0.0,114.56380462646484,265678.11909233365,0,0,s3,baseline_3sigma,51845,False,True
378,0.5923098649946041,1,59,12801011,0,251352,5892052,0,0.0,244.5546875,270083.85484252154,0,0,s3,baseline_3sigma,51800,False,True
379,0.587859393999679,1,61,12920632,0,251352,5951248,0,0.0,38.73958206176758,257565.21361657756,0,0,s3,baseline_3sigma,52338,False,True
380,0.582239864001167,0,66,12752251,6,251352,5894138,0,0.0,46.03450393676758,262803.503676446,0,0,s3,baseline_3sigma,51850,False,True
381,0.5951449169951957,1,70,12927631,0,251352,5953971,0,0.0,37.88997268676758,262362.48579204694,0,0,s3,baseline_3sigma,52210,False,True
