dataset,run_id,total,train,validation,test,pairs_mhd_sha256,validation_mask_sha256,test_mask_sha256
s4,90,87622,69769,8833,9020,560bd0b1ea9da208a779688e958e40f13bf98ba27997315bac4062de8406c144,5a4580d66869bb401117676349dd8d18b343ebc8181f0aa9f730d74e9cddf409,5f85ebcd0d356395c9fe432a86e85c12779d868271eddc353327540bb3730b25
s4,91,87860,70232,8927,8701,7018440b6a61e091a2686b837bb8679d904b1f683bae91ce50bb42b4bb866913,21d4aa40d69d5fcd4cdbd368a2f79c650603e86e75bf1a5a856e9f5b9ca7bf8d,2e972f756c208e21f998b593360acee630e7946d1dccd60b8df7774c6c02271a
s4,92,87596,69949,8893,8754,9ae302e8265d785240a1ab8b5f551ae51addcfabf1f0c131cfbfbce674296c39,c07e508a0a01601770dbb548d2d0edc91c0b57d383e3b9a01c0e520fbb19ebb3,9bfb9e9cebf8ccc2cd78ef6fb82e7733b5e814fae511c17157d64b50d51dcc49
s4,93,87576,70117,8948,8511,d27c5a65ebfabaa77a59236b342dc458de3d6f003023ac571ed8a502b8a35b16,ca684aa546e9350073304173d1ebb91176ae05e4509b075abbb4f9d8fb87e1b9,8022fd939b4fb570652f9bb19bfae8995140e89ae17120c1940b1a6cbf84bad3
s4,94,88097,70541,8869,8687,97fd855d1d13f5ac8e283dc51371923dc3a5cafbcf38af18d470850bad97244e,fa19762008832532b24c0064cd7d35e52b781044e876885334555a272d43a749,e85dbe8b94ae5c08ec2553d990f7fce6de0cb2261bc28c1d314431abf63022da
s4,95,88041,70329,8931,8781,deea90a4d98bd9d63d0cfabd2879915e2ad76394d4b108d908234b854d3fb989,f223d6ada79ef81e82ce2f163483b5b8d6ed06834c51a3c1e1bc6213ad4fecf5,0cbc4f10ef80dfe22ad70e4ce1688b5ca5e049a5a0436763672f5e7dbcc3cbec
s4,96,87131,69331,9051,8749,908c26c5807101a14a3da4d4c9abea8fc9156e702405169e0092d8b8cc44d996,e6fc800ee2020b4ef24f65cf8424c69357fb738cee65d5d670bd253c640dda13,ad403584a3701a9ecc9d064c25bab649574ff8781c439be742c4ea11399fc2ed
s4,97,87917,70285,8710,8922,488f2f9114d809d276a68d335e52a41c439671671c477dcad05020815b049ce8,361e6d1d8ac2cb2c5f0ed0ef56d284371b96701215b7f0c7e11cc9b3aa51a2bd,b61cc04730c759645a6d5120e53e91bd3d07d00eeb9b86080fea9400beb0504c
s4,98,87171,69711,8740,8720,a6a2dafb1c8d03cb1a1604e3fec146161f10770b3c5b02aa021ea254ed411173,95da47ece6d4be6dffffca3f5425c63c4f848689c80720c7a7d998521a86c202,343bc3388b335f2aaf2ba854fc9a609b14a81b0aaa4087d19c543c111aceebf0
s4,99,87726,70125,8792,8809,0d5e3097a1d6585a4b7c075b91e8c6456b9c3f5cf7d0faccdadba8fd59f4a039,c52e77badcb5bb2e5a7f3e266fa61e2fdc69b578e5cb35dbb0b6c4cf5db9c788,d26140bf30bf31a80546e57b3e36877bb1bea630261192f67b219a479eae5354
s4,100,87403,70112,8507,8784,e0be160af5a2bd2e6072be1c5897d3eacdd494ea929bfa5e3ee97904884efdaf,b7585927970dd2ba7983f484e6cd04e36ac04ff9fda4876cb922cf258b0127d4,861417654b794040021dae528f6b02882fc20fd555c46be84140a3b9a6ea6106
s4,101,87629,70162,8676,8791,44bce2b59376944b7fd8bc5207d26882f59063d0db01f0715ce5accb996e4505,d501106ec53ffe639c75779ed3bf2a955af0a4066d27f4ebf63d4ec61c285163,77fda94f0d76d38188be2d678027815b5657dc8927270428550921da2026105d
s4,102,87394,70092,8683,8619,f587809dbde596ca865e3444df330a8b19147d82bb81c7db44a35fe5725996f9,7b69104d4e1ce1d2cdd97254cef000b2e0fe5b80952d4f594f161554e2a3070a,cc43e466684663cecf45783d58261a8ca1978946bdd4bd80e85d907efc4a8b98
s4,103,87933,70208,8890,8835,9a6c044cd50e1ce1cc9bff71cdce587ca356dc73a6f22bb62937271382c01c0a,8605500c38ae6f1c2ba0fcca01e1ef005e099dd6dbaff20be65c160681464145,d12b877d7e075f3910058fc5b0c381f5a172c582508e5d0e871107ac29e24d44
s4,104,88385,70410,8905,9070,b7ceb860328087b8020f0555d9bc2df6a113e3e546b271c14d65ebacbd751f8d,c851186ce9321ae94872ff13ab01327061f6a14c32576a4c61787d7c8dd1e9c5,dcfa2e81d5a928b4458cbb3297aaf9c250fb7ee58e3e9e5c7c8e04ae1121553c
s4,105,87539,69961,8765,8813,68fd0e6bc18b239a41fb866752f85ee9a7254ecdb8ee311ae0191030e56f9740,219436c9abbb8e03cbc7128da7b2951dc6c46da4759e21adb2a05140ff073a97,391264989603de6a8be4db5510aa7e6806f5e000da51c6a6657e45925a125c09
s4,106,87861,70230,8910,8721,496ea49a518a5c1159300bece6cb9d4b1d07626917328f8d93c90c3596d9b8f9,8802d967b1e7702bd225852014bb934a95721fcb6f3995cef23252deed386453,3f6f2b37a7ca807d332c6409c9970aadec3312df717f90f649b2d939c14e853f
s4,107,87273,69918,8661,8694,afe7f067cd5be5b16a4e766062f15ad3e0979ba1fc2d8ccfce209f76a640348a,708f6c05f07d0609148007661de3a4108088f857d90279a1839b5cebe902b232,a818153442393ab4ad68538a6fca25621f41a202e5b6db438f72a016f06b7a74
s4,108,88097,70495,8808,8794,39a5640c7062ba4c2e62fb11223553c5e0a40f95763411107cd6115f4155c362,a665d319aac9b1dd93b7c8aa5e665a31cf50e22d1616e13e255340f87dfdcedc,177b0c00fdd636f9b29c3496ba727f1759db5de708cf9b327028097cd67f47f4
s4,109,88090,70433,8731,8926,8f8d288ae4c46646341ca054a1706626124506b75ece56356d26b958fedf7125,b4e20a41d7777c4c6a127170bdfda7104e478ae7253d4649a137f1687c5cdc1d,4c198dcaec04558786f8ff8b803a38e01b8b986e0d9a62d12dfc91349a1aa57e
s4,110,87621,70120,8673,8828,7258185b61b8c9f9b5c0ae0bde0205b94e895bee6b34c0ec2e88e7fa5c110950,501e14db800bd4ba65be3bea1a8691949d84b0c8788bc3c406bd105e74c07114,8457f550c53250217073765ebbf7a73a8613013ee5ba5234f5db22adf8c5c6b7
s4,111,87372,70076,8801,8495,1155290c6ef558d85b636e12061127670cfdea5c0f67968f622da77bcc8f02e5,08ff4fcab147093827fd4b36757a4be6000e0a7e29477fcfaf46ea9c64142281,036eef59970f28d97ef6b6a214d8d2c682699de86f0065a88cb6d003df3a2b00
s4,112,87825,70227,8844,8754,b31e9e861b2f67b3b00d72d07e80c030e8f1384b12e08f4bf1131c93d3f25035,e82a637936c9445f0ca0f37bf6418d4fa607a586f80bacd8b09c5486bdd0c85b,f08856c8ee8da65ebec584b7c01179a1358a377f9341d1110e2b88154986cc7b
s4,113,87458,69900,8813,8745,5281725aabfb1b01aad82885e21d471fc8d711865d6a508ad279c6f6b7f6434c,b71a70282bdaa3ecc4df44da135a8db8cec383785128c10ebbdc5d17e2606c53,b8f4cf3dff6bc8adbd7224d81958b7b6ddae28ed104baf309485887a5fac54ab
s4,114,87473,70091,8804,8578,9522df6176c88422cbce7b4306b5817af20a19d255724c0e86d5f2b1dd7e6299,640dab2afa39d1efdc06f500da1b28db713483a2516a68aa17ebbe35aff3c113,04b6109bc3264b5e904ceae6330dda09699fcb6c82f8ab250bcd1ed3dbbcdfb4
s4,115,87083,69582,8772,8729,574baaf8710ffdaceea68e61bec1334a99629116ead13d70501e8046bac32c3f,c7dad464a7b371b45dd033efc0cb7e4e8d51bb6626407a03ee872fe8be07b7cf,9ede250ba7be255ab8dab855fd766fe8f0f21c299bc0abfa6a8ea2405134a415
s4,116,88098,70523,8754,8821,25750465a38c01d7ed9323ffa9e4e793ad2356f5e59536c39aa66e562218ce67,e6aff1fbdb4794228ff3344be89ebfe3a0b53f1f8fbb79ef4c9aa697ffb70c88,4f44c977a24f3b034af36fe6fde861210f9996b4547091e27f45beb31a73d5b1
s4,117,87797,70250,8840,8707,c59c7809cf10ebae923a051be8dd7952e212534b782b3e29898ba76027174783,8524051d949615c2e6eae8b873b90b08abfc1f5a80351f44d3e919f503dcceb1,65ebc37ed65a181b11bc1dd0f8672f14af2e3307e5b3df2acd280d069e046ce6
s4,118,87452,70001,8723,8728,f3b0a27dbdb4665ef0974ffe012bac96b2c88274ca5abb9c5ff9b706407e114e,2adf27b21498f3babe9894f37a9ff007909e921d2e233f98bdf2c34f79618ea3,289e9e51c7ae11e9b0b1da84575d5aa76625880c7e81cc9de5cbc19ef3e6585c
s4,119,87649,70022,8856,8771,b1afb28ec66fd96ed81f47caf4f9ef77363972fa7ebd7d97c427d5a60f54e6a1,147a65b5ce4450c25c6ef855b5b031fbb62aaf2d88b15f5a9d1e77948bf72be8,852b0b6d23f27db2c3de8c540616ed87b2f042824a2cac6a53e54a0d969464c5
s4,120,87724,70239,8777,8708,204c59785d7f25c7e881352878123842f626162b9108f534bfa5336500263809,e08f28c765bd7290ec4b71fca4247f1ae4dba8944d85cccc5457a8dbab675ccd,2232098a62152e3892ee05ef32ef54b3f0c404f23387764484207ed092371c5e
s4,121,87916,70466,8913,8537,6dc5949850e7901f1ace9aadf1e566e7ee4d021c9244214d9f2dab890b0a408c,9e6d472fcf8a781a493aaef07418d575ba5ab73c5aa0464ae2b4a0a569057bc6,b2b6875eda4c968d850b76fc3d48e8426966739ad16592d7d3aabdd5dd128a38
s4,122,87783,70167,8747,8869,351828c0409f730dcead878e60249acdfa3aa9395eb05190db195140fdc3e352,3d968839734b8e1f1e7a7217feca931eff0e8de9c7867abf6a725e115fd4a4b6,385a8ff69dc47ff01c24a1080d16c45918155bb2cd48d38117740fa98c8bfaf4
s4,123,87845,70433,8657,8755,6c32d68580d9af27a57339284ce3d0d4b66d513a8b36422083437d795e61f90f,1fbb4bdc9a662f18578ae367f02ecaf26a8b9abe440fad53a2be10cff3508e63,37b9e15e5fbe80ba293ec4f81270903d41f4f264d9bb69c4274dde47f8f15173
s4,124,87723,70253,8913,8557,3bf3d02dfba8e17a4aa58b2bf48954a3c312a6cb7470e6ed6eb89b98bc999d0f,86bbccd1d49d0f4a28c9870ad87e8ed59663a4410280f7ea2b302cb144e02c3a,0e93a64ddf07e745d0871eee3177ed45c6b62c8ef0f72f488370e7a1cfe08fbc
s4,125,87033,69634,8702,8697,8c2421f4e70185fabd1db2a12b142fb5de2d1d4b2abb00d5785b46535c9a169a,93ab4285db69e8f8a67595ace415994892b5059e352b1a15d8fcf4272260d9b0,dfc409b5cfd88937ce89d924fbedf2d7a90334c7374111930831b5a8a469da71
s4,126,88008,70432,8787,8789,fa52110a8a7df4e06997c6cb2b665a9f4937f80b947ffb829a3dc69e2fb19578,02e4f74a5327e897d8f12b1cf888b38e974ddada7401742846b1e0f420976255,0ba3916c3c042c3746cae1ce92f6865956951fbc0ba61d2a2c3fb8af00afe87c
s4,127,87496,69952,8711,8833,049ef55ab2cdc520201d8da8b8c4d6c46b827ae8b423927219cb782851e4fc59,e88b020eb3d84b31be33ea6bfa08557b10e0f4653b1923c41b73b27aa92c9f20,4b64f69063558908649227d61efebd175b09af653df1e9f6a0c6e431c8b96fe3
s4,128,87341,69837,8909,8595,f8b917e7902ae91e04d0d3f96e89c99c21bb66c47169307b6ea5983b31b99269,ccc55719d3fdcad835b04e52463d5f2bc74c30992c0e6b97bbf4221a466b20d2,ad40e6a7ba65bcdf6146ebad55567017f702ccf1f95f725db6089997cd4f68d1
s4,129,87707,70184,8719,8804,6b68d973c2f25d72fd2a98f4e8521739917de02eb9bd3a29065db18f4c0268a3,54654e69dc4f9c04bc4c99258bff4115892f9d8b95dd00744463e6fa3dc11e38,6a377dd403f0bf436a582d4aae81abfda2fdd0276af207cae826a98a0c031078
s4,130,88003,70468,8783,8752,6637ebc985203f8789ae1e880bb4654e7c97b21f5f8bec6a0b4a64499b144e75,13058d9dcd3568bd16a30e442ebe89e7fb01eddec170a315e31119a08b1f1ab8,20cd7fd8ea00fd1d58141be5951871c757e5468f5d247e92dfa81cde2827572c
s4,131,87768,70182,8808,8778,970db6e24daaebe64f8f3e399b0f4e8a2a4328b3c27cb4b5f351c6838df83fe6,24b5ba7692933e83db672070365250290023210e91a29930d2fc144042a81edf,01e70ff4a07fc35b5749e60e7b64cc7cb761f31bdf506cbe4c50c5dd3c91eb24
s4,132,87591,70047,8901,8643,e38de99ace0c2c6212cad2d5d9eb85d22d2204328dfd111f4eaf7769fd8a2adf,0862353592b9aa3a0c5ae7578515ea90dfdbe4c988342ea25a30d0f4ecb31b02,9430d6d0eef6f519988e32280c5bf375e24966093db0213a8afd8e154f831f50
s4,133,87238,69645,8769,8824,3564a8d8f51797e51812881cdd9fe60d5e7ad7da3b5e645a322c72dbbcecb0af,7030c17dd6c45332bb303f52aa59a112ae50a0d049923b50985f914d865568cc,dd3574013af4821f2b1ea762b519115cb342e490a280a0a3b2ce95409154bbd1
s4,134,87425,69875,8746,8804,656dfa9fefc123bec41aafaf1b412a1c15b30cfa6a86f8bf0a11a624b7478b78,de663cc1a6ffa80baee61f69bd1da99af88695c62efef458577b6c38a8e7debc,afdfdb840cff7bdd9c905e1f1571a998212938cc2e079c0bd870fa660498bff2
s4,135,87892,70356,8705,8831,e5b18409a4c412f3b05f8b96c501b9a979e529ddc116957bcb0cb26e92e8c608,8415164a6830acdb02fc0ff1fd2b41c3e60f61c8ad67308cad054edc9178a1d3,d1a662c4e1b7b360071c4dc319c42f041fbaf5b09e471b221f8dd343f1a4939b
s4,136,87791,70320,8796,8675,8da18b83674f810a5628c19a25352f8fe14c75d231c23e9d43e0fd2ff711980b,a87c66dc1d4cf9f4201cae441ea9bbe98269954be6f8507078edf425e26020fb,189f23385afc5805f9c972cf29f3ead01433605449052c8c4a6c5d2e5b2f14e3
s4,137,88143,70473,8848,8822,4a63b665bb1f12b2955d0771008d7b4f6fdac69253995d643f6394d16bc42234,0f5384d764e102ebeee09f1dbb0a58ba618ef07131d20e32f6aca27417e460ed,e344704ad3773a7eff07b9c7e12b6e558b0b9994e1415c25a6a6fe9ebb4cec71
s4,138,87643,69934,8868,8841,35a4daaa42785197411310aa048d97a3f2fe77b77aed188c9ec5c3474449f7d7,9886167ef44cc9bc0d35e529b9b6942f727ae9d66e93f8ff4ac465339a49394c,ead75c746dce88cc2e9c819ecb03817e60428724642ee67c489f4ffd0bce3463
s4,139,87488,70130,8678,8680,546c7fd469949654002ad482e53f8d7733e29057376f7c2631e1e3ad4b67ca1f,e11a8d7c0f4403f4bbe6e3ce16eea9df5f16bdaa47ea21aad790ff17cf104dfe,7b9f1941cfda195683c90029a8453dc8a9cfcda5bf2099cd31ad086fedb34730
s4,140,87449,69824,8845,8780,f522a559df21bb5c007cd2957e78641dffa711792b27567620b690f40bf7b2ed,3ad3b4c9227752d86dfeec44f003abafa4431ac0e528bf8e0bf7ddeafcd58eac,60ea540b4dab3e2679a44ec7ce79600d89bcfe506302705d0554a314fdf34e16
s4,141,87688,70102,8780,8806,cd5ea1ab1866a672c71e5cf9c38e746bbe47b14772fad9cd09faa5a70d4e49c0,1eceea219460b289f8b5783092b00402cbafe946b7522d824b7a94c76d58c29a,cf15d3755ef78d23db8ed39463c36a9cad430d512d50ea40e995fad63982a88b
s4,142,87331,70036,8731,8564,b1e8141a50f2de267885a285bb3c378b01a0075f8702dc7b1c1e204b933bc8ac,a6bbbaf888bff7ea2d3692857ae4c9a8763e6d4ed45e14085e82f9f4d01e589c,e0e62a579265a209c94e59f070fc1cb90091febc38528246ee2011ff421666b6
s4,143,88377,70699,8856,8822,d3afaf1abf8fbc2d84478c2359b53bf9c52bb6bb2612eae553350671c13831f6,a4fa5c134702bd543bd24be1a5073206188e1cbcb8d7a288c28e9cce23c8ce1a,7afb2d4b3d774b998f20a1ff927cb3311d811be9649d20781a37c5db486fc260
s4,144,87352,69727,8826,8799,f06b0cb01cfd7cb98f96eefdd8b1127c853a0ecab89b06d3b8038b9c0e67906b,d2a04602c34e4a8f78af9d6d6398347c76e61e7db819459e78d749bff9c58445,9c7f9c1ef2c2cdd6788e2b26cd7325d6ddff21c1728d3e2d26f20c162d893503
s4,145,87789,70049,8873,8867,1e7822b29a7e361f791d1a44791cb87fd256b1b58387feca2b1cd6425d1a5418,0b0a4063fb867c4dd34570e1d2b4cf231cbc67ab566f766f502cc2b3ca9d5f93,97f42e99aa190f9e2522c2a26a2c99227aae2289f2dff83f91fe343f57ba8969
s4,146,87631,70007,8764,8860,a4a9cb34da6c8336a065f527df937b9ed02d859a92aadbeeed72545d869beed9,0862bd04859e682381b158f03bb85ef776f37c35dfaf21249f373a17826a887f,74727af63d85cc8c76c22087e67dc8a3b351db3d18003591754016bd77eb28e6
s4,147,87388,70115,8686,8587,f987dbc12d957652ac28e9669ae72213ea7084460982bf4ee33ac0e9f097c100,c6abd44f5f6b4ec131b522f3b1e1f6d7b8046aef72b025e5211c4fa8fb105569,3ed9d5c92ebc290bc464e7ce074bca86253a4081e72cf5aa3f8851923fe83c75
s4,148,87748,70212,8738,8798,a42c5a73f84b00b9496461d9fd7956b5cc2d106025dc53293db4fd6dd3e3fa65,d864d25e9e8bfe12b629f8603397413f222a4abe6502ea038449ccf40c01300c,ea6f2ec7a8fa70b6063aa8359698d4f32bed44a9ad73b41273e5bc40939fc706
s4,149,87551,70206,8655,8690,2387b9c794a9dfcf19e75e337c43f2157238ab30cc0917c019ebf7c201f9ede9,443b1b4359756188927260687a04c4b2d4267196565ecc63d5d1af4b95564538,089e33f38b5d087055b28844ac20626c9e4b6c3ef41f54202fb58d0af9dbe52c
s4,150,87725,70272,8704,8749,4a5ca6232e9abf2b083ee50fea553a78c4d450b30f2b2366b169ee9b397305bc,8b4314342c9ec868fd6907d717f0906827c5ec4a53511680808aa4b49a868575,7e8dc816642a50b48e231059d039f0b126334f22a9934be38a6ff628ca81cee0
s4,151,87954,70296,8954,8704,4facd6f2ff53ee0be63bd6d49e7e09d09c47a7df63975606f466e85210adedf7,14749c33e66d85046221e748f7f9ef0c17f8a2bcb9d65d1a5b523ea676152b1e,d922acde2201d2982e8e7f0fd4b1443b978dfde6b319875bffd7d98e77a691da
s4,152,87753,70191,8872,8690,c6b5708c59620174a6ec1c0a4d6163949ff7765b58fbeb6fe585fa6c2451cf1b,016d0208d8b323a4941f353ab84dd47f0d22f31f6f43a98750b0ac887fb130c0,f065ba0501cda4aa8e3b927aec033e134229bca33b4ac3ec5ccce251bf7cb66e
s4,153,87601,69939,8872,8790,86146ec2504eecb22eea356086dcbd4fd1dd63543598362e3cd0aa71eaff840f,5cde25d6c1990ad23628b66f2448018e76a37cb91d99830f4472cb7203e74a4b,a529eccf91d0c52a36218875fb142e27ee0923235b50fa9287b7db0cf2a2c9d8
s4,154,87617,69966,8836,8815,8b258881c59967b7adc87d735416676d63a7b67d2c3031e0a970b2a661e05178,f2526cbb902de00371d958bde1f9eb0abffc946c32fb30b1a58006fd3238999f,08cb82e80919a408d57c0626015d63c505930c4fd0b3a8094eb2c4c8d43fea71
s4,155,87943,70287,8727,8929,98116b821ad5e2f6d5e0bdbbfff33c1e1eb9eb5c69656265a2a3850e18003f7d,440950ee91079517b9c0b92c5c94205440af846f21b1074cb6672ae3710605a1,54e230624963919d51d983b655c0a549526a74ff7d31868356641c2cc02fbc0d
s4,156,87986,70254,8857,8875,cf07b70a9fff602ca30c932edd31efa13606a95dd4b97b56e941061b8671d4ca,9957eaaffcd7b82aacaa6981614c14d218d1366ed45a3545d73ca83211ad4124,88e6535f37b94b9f09ed0f698e8559366b76e900324f59e123c5586f228fb241
s4,157,87961,70273,8845,8843,227c5afd19277fff5a50c2febd92e9256240f5625b41de2fa3c5c71c10280fdc,35bbfbaec0e31d868c16378fe197a96b99b13c58b01d41792a63a2a92fc6c100,a000a5b3cdd674c16af2c1fdff401d555f2f7a63336cb42961bb8ade4c1c860a
s4,158,87767,69991,8942,8834,4567ea715941d8281d1f2d8eb08a95dd60d75f68b7cf99d4e6088e8055815d8b,7d688a4ec938f4d0630a718390cc7351a6abaffa85dd603e99f869e5c2b0840d,f5bb6ef2b50b18e819321305e7098cf9e9215b9639fd90ce4874077cfa7e0795
s4,159,87710,70126,8764,8820,8c0b0180d5c76f82ff9e60fe2dedc37607da7cc638177c9dd703e11adc22649e,bfbe8df7706cc90ea0cfa2659a2d00d7dd9e98a5759a027ea99d043496e59715,da48b2f207554ea20147b08b864f7673067e26028cff14d70695552415c05832
s4,160,88046,70355,8880,8811,f0cb4dcd194fc7066c443f42ebb3482aeaf569a39c25b36a27396ac4f5bf8164,044206ac11001933b620dd1246912a95654c1c17d91f219bf5136cfb64d61ed1,759f146a823f46dd8750488bd149adaa7ed20ef508dc9a832344e2f1ba904430
s4,161,87965,70352,8775,8838,fc92e8509a08a2c43bc684573ada152a4f06badf348be48cec5dc0ec59299c0d,94eda65a8bb691e3ae2c6fe8f11ee5ee78b504f9b3c70a70984b8620241df292,a2f154d869a05a25b921061a6933f5c596caa88f40b7eb76b6c724a22c09c2d3
s4,162,87487,69921,8689,8877,f76f0366552605476c761941a4b1a5070db44f0837fa86f7d62ca72f360ae34e,2b903828395b2248e0b66273d704516ead4cb04053ad0a8dd98fa121c1684001,48d155775c4ae29c4f43d1d2c677c4a23ef0ea58ea84bb42573e56545b062e02
s4,163,87667,70138,8797,8732,f3d30493b75827bd8b9441cfd80c6acab335586cdc137a437806d17082bb4e2b,9aca213f12930124b42e553ffcadba5b21e8e857aa67f9ada667a8745003b8c7,e4f0b841b3f97511d59869c1c1d56b21b558fd08db47e1b2e2ec3edbf62f2a16
s4,164,87111,69836,8733,8542,699dad711fc33cca8ed550a3bbe39f524b1dfebf2ef64315f9aa2c85b6f80322,43e3710ec2a2488e18181f6f48255cdb3585ffbb11690444b29f265d1f89e21f,165490aa59970c51b86e378a9368c753189c2c6e5760ff03abcaafcbaa7d8ea1
s4,165,87550,70017,8709,8824,94ed8c7cac5a65458650254950218c0d38b79839aee307b1e09678133c35a5f3,fb84be49829aaecb97fe42cd179d8209be62ed5ae3dd2db4a51b2b5ce1af904f,715ec69013cb3bd4c3a12fb185b6e4a14908272575ca30b7a5cc80fb2d3ab343
s4,166,88226,70641,8826,8759,0c8e1aee8ade4de75269e2c257cb69427749b91a0539284b911fa784890a2176,e05b07f4851f4a0e6035de1b55b987c5e365c34c6c0f5ca687c80aec5b12c095,89ba24ec003e59af9e95ed44c6408e020146bbe542168fae189a5dd8caa1e5a1
s4,167,87850,70345,8830,8675,5d4a78ad522dcdf1ad2d1279ed7b55ea73d9bea5edb9cde16ca48d291a8da736,acdd5dfbd86e82bf15c5d4027672bb186568c07e75ccaf4c99f7c23eb230c370,acba2a7be45e7dda5a9ff74171cb117c6490a42b74434280f892674c30996380
s4,168,87540,69921,8774,8845,fb281e95380b8e3cb9996fe396dae000cfe862d202d85d58811bd735b577b102,d2dafd9169a336afb3bdef1cb1186f3e750b36278a26a5b760adfbbce6287bc6,2a6cf91bcaddebb9926b0607636826e7199914cab63c9d168f7ca1b9639ad000
s4,169,87403,69864,8736,8803,2a33de93c483db87f524070b9f46dbb1880d06880de87948f73f29a5422e82ca,05bea79e1cc0df08e73d35bb3f50aeb8e06d12829cde5eba17e77e38ead8a4f8,8e6ecc69713f52dfeac42bf643c032dd836793f22a09feac0a0f857abf8a705e
s4,170,87882,70339,8829,8714,8bfacc47471b9e2e670bd359e3bf5aa94eaa8760adf482da1574f8522cfa8670,b581bbc4905ff65e4979454ee23df0ce6ee9cf729581f1f9aec3dad77a6361dc,392e96696348037f82829f1a8ade54664f9a0fd1427b85d901480d145e4e6d5d
s4,171,87624,70167,8816,8641,711e7f794997f6566924782e2e856e48325b5bea656fa1cdc0920fe343fec2f4,4c7c19928258d55afdc70cf44070acab56b09d3bb96b380667401e0a2859c762,3f249b1688fde6b3eef7c3df6060881e508efe0b09d2ae16d0051f861d983c9e
s4,172,87899,70334,8682,8883,f93e0e6c1a5185a1984985167925c1c1dda7ada2d59ceafcc981e5cba219f542,b57bc1687ee7bc029e59af06b1f73d6478ee4d62d24de00ec87e22b82af8d594,f76fc143b7b65753a5a331d4a7d00dca417006ca5408d70e4ba9470c0f3e4bc8
s4,173,87885,70175,8757,8953,eb57f7e5d33e7416c5b25a987b9262e919728e6e70971dcfc08d53961b1808ac,1a33932f59626ccb70748e5f84faac00ce0c2d44db2391251c6921e36e3fc09d,27e3b433e3f8ba8aa5da748aa4dcdec9da9fdbba37221dad8fcb9a00df325eb0
s4,174,88203,70596,8837,8770,9ab888e3445719f10378a944454f485e26eef21b072e8330d7840e2e8986e49e,9247537fd9bc491652cc59cef555fb67b3eeee574b2756e894c94f4c1422d2a7,e642333ee0be02dd15a1f162c46dcc9fb256b363246023b63a90dff5507d634a
s4,175,87663,70079,8738,8846,5ea07878e9a312bf68bb2f1958a2b221773f6ff0ddcfeed1aaad5cb80d6b1127,9817a256e62fd6be321573efcf5260e283c478a125b2e5f8bb348da0a3037126,551173a6d8e061bfdf8245c2d2e66d690bbb747966ffdfab8309ce09b135289d
s4,176,87860,70390,8707,8763,e188a6c2b6634ffd1b42c979208306e4f4fc700e3f1a65a6ed63a5f8865524e1,99253df6787f55eb6aa0b7e717335f6bea31ebdd3e0534f40c78ce6cbeb4ccbf,e39afb4a859c02afd4cc6d1c3dfcf633c39cba3f161c1e2417b64a5c84f3b0fc
s4,177,88373,70784,8764,8825,0f02e83fb4a2ce4060d9939e8ad7ffe99fab44d5950d04e87f0f40bbec15ad19,57684956097ee174861a2622ee51484af6d09cad3747bcd5a877208c29dc4fb7,75a31714a90eabe222aa33112d555d1466522e13350a34e3cb640deecc9317b9
s4,178,87792,70242,8767,8783,b1e1560ce04d89eec8f9b63be90c324b415ee9cadce542adab3dc573ef94a63c,79aeb533faa4ee93f27a5e669e542eecb07ad3077d0b9e07354c6eb76ef2ef4f,69d9e221bc95bbff9a8a7846f1cf237ce740aace355cfbd8961dae2098a15d9c
s4,179,88115,70521,8882,8712,535b9ec8b38e1973df20c630ac4ff5797de1cd3b2b9b0777a148235966711be2,d18c589a3435e95d314a4ee51f118f6a01473bd5bcd644aa4f5224576e49ef89,e394ee17b0e016ddf6abf631e0f01d467418e7f1b52e838e0f1ef7bd462ff00b
s4,180,88196,70347,8822,9027,8e916c26e3250a045c685721dde2532106380da125464b44338f626706bb86d1,f7944537b6a528f2b73a8ffec990bb8bf5ba21aff994662320519f8abda10ec7,7475faec5296304e07e13444f06c472170a988a8a60cfc7308b6609bc149fbba
s4,181,87539,70035,8807,8697,8132d6f49204c16be770cea34a0b27e0d4f5d2f598c3a7cdebb842c34d3d10a2,dddd43f1f0fe1be131202582240ca02817fa56f8fd40bf55969b4821440f5e52,ddd8470bbe7dcea7d6f6fe4849ec6fed880dba6a01693e25c7ecb7b4650a4f57
s4,182,87396,69810,8846,8740,f4d7b665ce334c9796ccda6e914ad4ab97f85cd865d5b2f2daea6719d7821b77,76416a384b644b5be035126eb5a774e8a4c657aab7f3a8bda043f9eb0bb91d01,210efb22871b29ae5d74dbbd70c57027052f70010b9dba40d01a4a3f3c7ebb86
s4,183,87909,70402,8664,8843,2258d3aac61c599d86e53503839f85ce2ebac01d502c765bf747d2dfebc6bdc8,2c740614fb5193c324589e7f7e12d6ae6ab00579279f105530fbec3aed1e9ec6,9074c3ff8a404c53ffc1d407f4e30049ad31cdb51ed1bbc1334893ebcd74a7c0
s4,184,87960,70519,8677,8764,268c2da9efb989c7ba30729a9730afda809716d3e3a7f18a65fc7c83459b79bc,ec6bb0f55825bf2945122e6fe4c2ee1b0e1e1555d7e00df4ba1f0bb1394c540e,aea9b73e529ea31e730c4fee85a89dbc2d6f19544b471d727f96c4727af8a403
