run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative,dataset,candidate,selected_train,reused,finite
27,1.8537345950026065,18,247,57470824,0,251352,26435247,0,8.067906492215116e-06,3.195481777191162,78369.1401786475,0,0,s1,baseline_3sigma,233987,False,True
28,1.7902582680035266,14,244,57476568,0,251352,26365050,0,1.0544454198679887e-05,2.5667483806610107,77896.64819865927,0,0,s1,baseline_3sigma,233869,False,True
29,1.8751899729977595,16,232,57471393,0,251352,26342677,0,8.113315743685234e-06,3.040238380432129,77608.79037205978,0,0,s1,baseline_3sigma,234343,False,True
30,1.8933860100005404,19,232,57133794,0,251352,26204907,0,8.528196303814184e-06,2.8735132217407227,78036.79484374519,0,0,s1,baseline_3sigma,232612,False,True
31,1.7981357600001502,15,259,57257334,0,251352,26236411,0,8.806269761407748e-06,2.930476188659668,78390.90628347521,0,0,s1,baseline_3sigma,233660,False,True
32,1.8769726750033442,20,253,57773545,0,251352,26547489,0,7.735504368611146e-06,3.1684064865112305,77266.86200463647,0,0,s1,baseline_3sigma,234809,False,True
33,1.925355524996121,18,242,57510425,0,251352,26331547,0,1.1268056368862744e-05,3.068363904953003,77934.16648821646,0,0,s1,baseline_3sigma,234310,False,True
34,1.9388796999992337,18,235,57303660,0,251352,26290446,0,8.842795068630949e-06,2.8602564334869385,79861.77892328682,0,0,s1,baseline_3sigma,233764,False,True
35,1.864379402002669,14,244,57378812,0,251352,26397822,0,6.3034881350176875e-06,4.0945868492126465,80267.25691160506,0,0,s1,baseline_3sigma,233615,False,True
36,1.8062675640030648,15,255,57351864,0,251352,26291082,0,1.1022425496776123e-05,2.73820424079895,81587.30300803766,0,0,s1,baseline_3sigma,233846,False,True
37,1.8442504090053262,18,260,57126288,0,251352,26163487,0,8.73647331900429e-06,3.8606278896331787,82693.6761430688,0,0,s1,baseline_3sigma,233004,False,True
38,1.9239663510015816,16,238,57549892,0,251352,26388408,0,1.083822462533135e-05,2.7524704933166504,81303.9255451746,0,0,s1,baseline_3sigma,234094,False,True
39,1.8186371350020636,17,246,57513452,0,251352,26357963,0,8.802388947515283e-06,2.9053549766540527,82595.69581161387,0,0,s1,baseline_3sigma,234156,False,True
40,1.87647092500265,15,240,57414198,0,251352,26339996,0,8.712344424566254e-06,2.566734790802002,82007.28150045431,0,0,s1,baseline_3sigma,233751,False,True
41,1.8743381330059492,18,234,57507410,0,251352,26395851,0,9.603340913599823e-06,2.525357961654663,81700.56893828,0,0,s1,baseline_3sigma,234125,False,True
42,1.8868492740002694,14,237,57641421,0,251352,26448824,0,1.4018726687936578e-05,3.394883871078491,82505.83821875839,0,0,s1,baseline_3sigma,234419,False,True
43,1.9079225419991417,17,242,57522623,0,251352,26256166,0,1.1298836398054846e-05,2.5694169998168945,81758.37551724572,0,0,s1,baseline_3sigma,234123,False,True
44,1.8654081699933158,16,248,57597321,0,251352,26456558,0,7.175647624535486e-06,2.690436601638794,82300.42285779852,0,0,s1,baseline_3sigma,234043,False,True
45,1.8743209539970849,16,266,57315001,0,251352,26267165,0,1.1428082871134393e-05,2.4488303661346436,83450.85866653873,0,0,s1,baseline_3sigma,233735,False,True
46,1.8769299009945826,18,245,57504937,0,251352,26338387,0,8.178903044608887e-06,2.808878183364868,83483.09637122968,0,0,s1,baseline_3sigma,233662,False,True
47,1.8745542329997988,20,243,57196063,0,251352,26227680,0,1.0868081517401151e-05,3.1688060760498047,84965.64452621076,0,0,s1,baseline_3sigma,233156,False,True
48,1.8689147490003961,18,246,57417721,0,251352,26253687,0,1.1717581401171628e-05,2.79862380027771,84855.04310432961,0,0,s1,baseline_3sigma,233545,False,True
49,1.8204362859978573,18,236,57292825,0,251352,26356694,0,7.309873126359889e-06,3.1394436359405518,85210.84509757985,0,0,s1,baseline_3sigma,233656,False,True
50,1.8969890270018368,16,243,57503675,0,251352,26304698,0,1.2460211110010277e-05,3.182565927505493,86563.98734915981,0,0,s1,baseline_3sigma,233679,False,True
51,1.886314893999952,18,241,57362092,0,251352,26256797,0,1.1482302397780586e-05,2.7285714149475098,86884.58891909383,0,0,s1,baseline_3sigma,233398,False,True
52,1.9486512369985576,18,236,57710385,0,251352,26498586,0,1.13083542601089e-05,2.7002975940704346,85969.07196358722,0,0,s1,baseline_3sigma,234473,False,True
53,2.00910663799732,17,240,57608164,0,251352,26429300,0,8.50541255204007e-06,3.2353219985961914,87302.43367300137,0,0,s1,baseline_3sigma,233930,False,True
54,1.9920371289990726,16,252,57253190,0,251352,26317802,0,8.466727194900159e-06,3.173558473587036,88136.95715888764,0,0,s1,baseline_3sigma,233423,False,True
55,2.0032479879955645,19,236,57397137,0,251352,26332197,0,6.526857305289013e-06,2.7127976417541504,87281.72879694085,0,0,s1,baseline_3sigma,233757,False,True
56,1.8093779949995223,19,255,57372705,0,251352,26267083,0,6.724269951519091e-06,2.692317247390747,86450.45165735637,0,0,s1,baseline_3sigma,233815,False,True
57,1.8833025779968011,18,234,57366573,0,251352,26236731,0,9.65900926530594e-06,2.577711582183838,85177.5824387279,0,0,s1,baseline_3sigma,233611,False,True
58,1.8281049159995746,19,236,57631489,0,251352,26400203,0,8.10383880889276e-06,3.329329490661621,83631.28944628754,0,0,s1,baseline_3sigma,234311,False,True
59,1.9499088450029376,13,243,57728902,0,251352,26441475,0,7.867670319683384e-06,3.1229968070983887,83666.78055905327,0,0,s1,baseline_3sigma,234855,False,True
60,1.891728199996578,17,248,57293612,0,251352,26328002,0,7.787213689880446e-06,3.2374188899993896,83787.33826252616,0,0,s1,baseline_3sigma,233312,False,True
61,1.8581813620039611,17,245,57385040,0,251352,26360418,0,1.2335282917774748e-05,2.835841178894043,82772.00405313169,0,0,s1,baseline_3sigma,233387,False,True
62,1.8266656849955325,17,245,57227220,0,251352,26311919,0,9.258104000764433e-06,3.472886085510254,83932.76566935472,0,0,s1,baseline_3sigma,233621,False,True
63,1.9524815260010655,17,241,57218091,0,251352,26219944,0,1.1777005056501366e-05,3.8451087474823,83803.30564243789,0,0,s1,baseline_3sigma,233140,False,True
64,1.8990519430008135,15,238,57424694,0,251352,26401910,0,6.157698862807592e-06,4.171428680419922,83472.4178775572,0,0,s1,baseline_3sigma,233258,False,True
65,1.8679920799986576,16,226,57309732,0,251352,26312263,0,1.0979624676110689e-05,3.861471652984619,84564.9075897758,0,0,s1,baseline_3sigma,233749,False,True
66,1.871509265001805,17,245,57666386,0,251352,26338122,0,1.0429070243844762e-05,3.776348114013672,83194.44050118579,0,0,s1,baseline_3sigma,234424,False,True
67,1.8480415630037896,13,234,57057570,0,251352,26131373,0,7.635338079126086e-06,3.216498374938965,85443.10492305993,0,0,s1,baseline_3sigma,232834,False,True
68,1.788142264005728,14,258,57115364,0,251352,26211546,0,1.4982426364440471e-05,3.145998001098633,84332.4126366583,0,0,s1,baseline_3sigma,232593,False,True
69,1.9513724479984376,18,249,57231923,0,251352,26239906,0,1.0399406164651737e-05,2.7470357418060303,83927.08027329843,0,0,s1,baseline_3sigma,233473,False,True
70,1.8600303149942192,17,256,57299593,0,251352,26228653,0,6.718473287037341e-06,2.7440733909606934,82870.48078269507,0,0,s1,baseline_3sigma,233455,False,True
71,1.84482475900586,17,242,57347499,0,251352,26347225,0,1.1979363080172334e-05,2.540008783340454,82027.33713090532,0,0,s1,baseline_3sigma,233688,False,True
72,1.8048175960066146,17,255,57390622,0,251352,26292427,0,1.2369940122880507e-05,2.4658799171447754,79973.34635510184,0,0,s1,baseline_3sigma,233259,False,True
73,1.900055355996301,16,231,57247344,0,251352,26339842,0,6.023162313795183e-06,3.07692813873291,78401.48602795393,0,0,s1,baseline_3sigma,233516,False,True
74,1.920630546999746,15,234,57463844,0,251352,26389469,0,7.56597364670597e-06,2.4283008575439453,77193.25862772766,0,0,s1,baseline_3sigma,233930,False,True
75,1.9264237910028896,15,247,57328594,0,251352,26244052,0,1.0793667570396792e-05,2.4219417572021484,78230.67802236634,0,0,s1,baseline_3sigma,233121,False,True
76,1.9629025789981824,18,273,57507163,0,251352,26323993,0,7.249805094033945e-06,3.6985085010528564,78403.56823204453,0,0,s1,baseline_3sigma,234181,False,True
77,2.022510709000926,17,241,57378264,0,251352,26289922,0,1.2050092664139811e-05,3.294658660888672,79208.83053010362,0,0,s1,baseline_3sigma,233742,False,True
78,2.0651549129979685,17,261,57257990,0,251352,26247151,0,1.3211781151767354e-05,3.5604259967803955,80792.05783640296,0,0,s1,baseline_3sigma,233545,False,True
79,2.0580139359954046,17,246,57120378,0,251352,26193898,0,7.61219416745007e-06,3.43546199798584,81891.82887107048,0,0,s1,baseline_3sigma,232906,False,True
80,1.928965895996953,18,242,57086853,0,251352,26197305,0,8.61302760313265e-06,4.622344970703125,81794.36689303588,0,0,s1,baseline_3sigma,232983,False,True
81,1.9469880830001784,16,254,57432101,0,251352,26317640,0,1.0848752935999073e-05,4.159226417541504,83035.69958202427,0,0,s1,baseline_3sigma,233681,False,True
82,1.9949984100021538,14,228,57337588,0,251352,26343314,0,9.08516267372761e-06,3.3510375022888184,83065.88587138534,0,0,s1,baseline_3sigma,233336,False,True
83,2.0374593260057736,18,260,57565987,0,251352,26340043,0,9.41534926823806e-06,3.23097825050354,81437.995856464,0,0,s1,baseline_3sigma,234054,False,True
84,1.9954084179989877,15,259,57430413,0,251352,26440978,0,9.296814823755994e-06,3.210361957550049,83178.08773738447,0,0,s1,baseline_3sigma,233863,False,True
85,2.014415569996345,15,242,57208338,0,251352,26219857,0,9.908837455441244e-06,2.8028225898742676,83534.4302072705,0,0,s1,baseline_3sigma,233070,False,True
86,2.0065342460002284,15,257,57433498,0,251352,26233190,0,8.504342076776084e-06,3.405059576034546,83958.34316468597,0,0,s1,baseline_3sigma,233399,False,True
87,1.934561621004832,17,248,57316508,0,251352,26272265,0,7.100375114532653e-06,2.8467283248901367,82043.99571496072,0,0,s1,baseline_3sigma,233264,False,True
88,2.025239435999538,19,255,57242521,0,251352,26278882,0,1.3138032045389991e-05,3.0470962524414062,79741.43118072697,0,0,s1,baseline_3sigma,233200,False,True
89,2.015613604999089,16,236,57487779,0,251352,26330902,0,1.0694458069337998e-05,2.4230380058288574,77328.06126884875,0,0,s1,baseline_3sigma,233850,False,True
90,1.9996846619978896,12,236,57330683,0,251352,26291973,0,7.731742698524613e-06,2.2912282943725586,75994.03379989025,0,0,s1,baseline_3sigma,233597,False,True
91,2.0605494829942472,17,244,57439633,0,251352,26228353,0,1.1819632163678762e-05,2.4567534923553467,75626.70465421604,0,0,s1,baseline_3sigma,233681,False,True
92,2.0353853139968123,17,237,57362756,0,251352,26314773,0,7.77106197347166e-06,2.741727828979492,76091.07580267437,0,0,s1,baseline_3sigma,233606,False,True
93,2.0668195280013606,15,235,57460190,0,251352,26371112,0,7.246535460581072e-06,3.0225329399108887,77344.43487898764,0,0,s1,baseline_3sigma,233739,False,True
94,2.12856661099795,17,264,57697229,0,251352,26421512,0,1.004251589620253e-05,2.5125598907470703,78692.4065938153,0,0,s1,baseline_3sigma,234745,False,True
95,1.9579484589994536,16,242,57196308,0,251352,26266143,0,7.884665137680713e-06,3.3212227821350098,80572.2825011506,0,0,s1,baseline_3sigma,233950,False,True
96,1.9828609510004753,16,255,57436856,0,251352,26355631,0,1.084254927263828e-05,4.126645088195801,81483.94015056416,0,0,s1,baseline_3sigma,233561,False,True
97,2.011281967999821,17,247,57581515,0,251352,26351775,0,8.96128130989382e-06,2.9076287746429443,81916.80671463496,0,0,s1,baseline_3sigma,233835,False,True
98,1.8845947310037445,17,236,57170982,0,251352,26214761,0,1.0931608812825289e-05,3.7232789993286133,83144.81158339551,0,0,s1,baseline_3sigma,232947,False,True
99,2.0181568789994344,18,236,57274462,0,251352,26294323,0,8.919873835111503e-06,3.5785982608795166,83690.37151012919,0,0,s1,baseline_3sigma,233584,False,True
100,2.0656937890016707,17,260,57415043,0,251352,26268780,0,7.81850849307375e-06,3.304917335510254,84760.69707933701,0,0,s1,baseline_3sigma,233073,False,True
101,1.9653245579975192,17,238,57410516,0,251352,26348020,0,9.871073416434228e-06,2.776240110397339,84565.15015645957,0,0,s1,baseline_3sigma,234086,False,True
102,2.0512744939987897,19,247,57522374,0,251352,26353590,0,1.0835789908014704e-05,2.9756155014038086,84606.66773521676,0,0,s1,baseline_3sigma,234056,False,True
103,2.0021831810008734,18,252,57373306,0,251352,26287881,0,8.95964967639884e-06,3.037672996520996,85206.92814178644,0,0,s1,baseline_3sigma,233222,False,True
104,1.9677125460002571,19,234,57208235,0,251352,26215162,0,7.66193352319533e-06,3.2777915000915527,83897.86166720316,0,0,s1,baseline_3sigma,233566,False,True
105,2.0227954229994793,18,241,57446937,0,251352,26330528,0,1.1079806427005678e-05,2.931579113006592,82035.92845787766,0,0,s1,baseline_3sigma,233513,False,True
106,2.0222792889981065,15,228,57408969,0,251352,26352064,0,7.651153282495216e-06,3.5247604846954346,82264.2331191285,0,0,s1,baseline_3sigma,234420,False,True
107,1.9660681579989614,20,255,57161097,0,251352,26171893,0,6.040288099029567e-06,3.2464449405670166,81558.39872758974,0,0,s1,baseline_3sigma,232692,False,True
108,2.05221802899905,20,237,57610664,0,251352,26345260,0,1.191288265545154e-05,2.488469362258911,80177.14313648935,0,0,s1,baseline_3sigma,234004,False,True
109,2.0214480529975845,19,246,57643502,0,251352,26416966,0,4.078909114468843e-06,2.640982151031494,80309.7397286562,0,0,s1,baseline_3sigma,234167,False,True
110,1.9251972290003323,18,239,57552401,0,251352,26359677,0,8.833550964482129e-06,3.073903799057007,80054.22198855193,0,0,s1,baseline_3sigma,234497,False,True
111,1.9406586280019837,16,246,57542916,0,251352,26363126,0,1.0576709428278264e-05,2.758164405822754,80815.20169493185,0,0,s1,baseline_3sigma,233861,False,True
112,1.9606456679975963,19,245,57448677,0,251352,26310324,0,6.384997959685279e-06,2.4031569957733154,80232.02958290777,0,0,s1,baseline_3sigma,233933,False,True
113,2.0046980670013,17,245,57350651,0,251352,26140505,0,7.521811312471982e-06,2.589830160140991,81970.29179780453,0,0,s1,baseline_3sigma,233206,False,True
114,2.0421054270045715,17,239,57340313,0,251352,26233055,0,7.5641737566911615e-06,2.868659257888794,81770.109670616,0,0,s1,baseline_3sigma,232963,False,True
115,1.9617706850040122,16,253,57381268,0,251352,26282903,0,7.725291652604938e-06,3.471179246902466,80205.36157398751,0,0,s1,baseline_3sigma,233543,False,True
116,1.9403796560000046,15,237,57479376,0,251352,26390237,0,1.0273906809743494e-05,2.76318359375,78849.65178870273,0,0,s1,baseline_3sigma,233847,False,True
117,2.0558060700059286,17,254,57512559,0,251352,26399167,0,7.6179330790182576e-06,3.0259294509887695,79303.08154197509,0,0,s1,baseline_3sigma,234437,False,True
118,1.972421910999401,14,239,57299799,0,251352,26258649,0,8.512600288668182e-06,3.4609758853912354,79235.98453468058,0,0,s1,baseline_3sigma,233779,False,True
119,2.047212610996212,18,238,57431548,0,251352,26365020,0,7.100106358848279e-06,3.0122010707855225,80330.77768456275,0,0,s1,baseline_3sigma,233922,False,True
120,2.018395186998532,20,236,57753363,0,251352,26366077,0,1.148055525845848e-05,2.8859965801239014,79330.39474998391,0,0,s1,baseline_3sigma,234704,False,True
121,1.990207996997924,18,251,57230331,0,251352,26297022,0,8.552743565815035e-06,3.014796495437622,81718.92956676081,0,0,s1,baseline_3sigma,233166,False,True
122,1.9609911629959242,18,255,57537022,0,251352,26327821,0,8.069990144576877e-06,3.0135416984558105,81793.52485769364,0,0,s1,baseline_3sigma,234415,False,True
123,2.006823338997492,17,253,57403124,0,251352,26226884,0,8.07184369477909e-06,3.118601083755493,83143.10663377841,0,0,s1,baseline_3sigma,233959,False,True
124,2.060115100997791,16,240,57338574,0,251352,26260641,0,1.0015576663136017e-05,3.1172618865966797,83189.64199825645,0,0,s1,baseline_3sigma,233275,False,True
125,1.9782659729971783,16,242,57238813,0,251352,26219604,0,7.983448995219078e-06,2.955338716506958,81781.36299684303,0,0,s1,baseline_3sigma,233155,False,True
126,2.0462512289959705,18,247,57241198,0,251352,26353287,0,1.1765115232265089e-05,3.6816470623016357,81149.26373470692,0,0,s1,baseline_3sigma,233347,False,True
127,1.9169410940012312,19,247,57571258,0,251352,26274367,0,1.0765553270175587e-05,3.3721365928649902,80714.17052155566,0,0,s1,baseline_3sigma,234113,False,True
128,1.9283794489965658,16,250,57353346,0,251352,26257214,0,1.2535782843769994e-05,2.821197271347046,82257.45455379247,0,0,s1,baseline_3sigma,233039,False,True
129,2.027972382995358,19,238,57417897,0,251352,26293117,0,8.670977877045516e-06,2.731736898422241,81747.14647058328,0,0,s1,baseline_3sigma,233888,False,True
130,2.0003506040011416,17,262,57267620,0,251352,26286011,0,1.234028059116099e-05,3.554898738861084,82355.85725178524,0,0,s1,baseline_3sigma,233165,False,True
131,2.038937283003179,17,243,57547486,0,251352,26284718,0,9.457360647502355e-06,3.613740921020508,83088.04552329257,0,0,s1,baseline_3sigma,234513,False,True
132,2.024323635996552,17,236,57151031,0,251352,26127592,0,8.19410433905432e-06,3.615736246109009,84874.19060366377,0,0,s1,baseline_3sigma,233336,False,True
133,2.007934804998513,19,251,57322958,0,251352,26276848,0,1.1129037375212647e-05,3.319992780685425,84995.8311574745,0,0,s1,baseline_3sigma,233562,False,True
134,1.8705204750003759,19,234,57357469,0,251352,26273364,0,1.0579982699709944e-05,4.4352827072143555,85835.06522410086,0,0,s1,baseline_3sigma,233467,False,True
135,1.969919821000076,18,243,57353489,0,251352,26313605,0,8.303000868181698e-06,3.7326841354370117,86823.40535981834,0,0,s1,baseline_3sigma,233393,False,True
136,2.1546573720042943,18,253,57593027,0,251352,26431885,0,7.192385055532213e-06,3.4791667461395264,87608.52783489277,0,0,s1,baseline_3sigma,234309,False,True
137,2.1094438529980835,16,235,57391732,0,251352,26322575,0,1.2176341442682315e-05,4.491927146911621,88717.77423812411,0,0,s1,baseline_3sigma,233639,False,True
138,2.2492632389985374,17,252,57693851,0,251352,26446456,0,1.199865437229164e-05,5.452409744262695,89707.34126073102,0,0,s1,baseline_3sigma,234174,False,True
139,2.1865459510008805,19,249,57318693,0,251352,26238345,0,5.861006684426684e-06,3.757492780685425,91559.04512384518,0,0,s1,baseline_3sigma,233221,False,True
140,2.279951513002743,13,234,57443376,0,251352,26305050,0,1.1105473276984412e-05,5.0884504318237305,92232.08620592931,0,0,s1,baseline_3sigma,233571,False,True
141,2.389609890000429,16,248,57508546,0,251352,26375717,0,1.1148462363053113e-05,4.327651500701904,92412.09490626103,0,0,s1,baseline_3sigma,233899,False,True
142,2.408919123998203,15,242,57451139,0,251352,26304508,0,7.49682249079342e-06,5.0216145515441895,93212.15565168698,0,0,s1,baseline_3sigma,233998,False,True
143,2.4620364290021826,11,252,57513212,0,251352,26330582,0,1.1298524441372138e-05,8.456770896911621,94372.15830600992,0,0,s1,baseline_3sigma,234076,False,True
144,2.399017443000048,19,247,57348693,0,251352,26244614,0,6.3977449826779775e-06,5.7773027420043945,95233.43411136126,0,0,s1,baseline_3sigma,233577,False,True
145,2.409512831000029,15,259,57683157,0,251352,26455394,0,1.0553872925811447e-05,5.865476131439209,94265.31370952664,0,0,s1,baseline_3sigma,233964,False,True
146,2.4170688369995332,15,251,57372793,0,251352,26270454,0,8.752867870498449e-06,6.953571796417236,94903.17927601073,0,0,s1,baseline_3sigma,233556,False,True
147,2.3497729349983274,15,241,57756384,0,251352,26517996,0,7.701260983594693e-06,5.265327453613281,92331.94705731,0,0,s1,baseline_3sigma,234404,False,True
148,2.2429976650018943,19,262,57385442,0,251352,26314404,0,5.0937819651153404e-06,5.297149181365967,91685.63933866864,0,0,s1,baseline_3sigma,234023,False,True
149,2.224440834004781,15,229,57435673,0,251352,26320048,0,6.716993993904907e-06,5.881547451019287,91146.52627783603,0,0,s1,baseline_3sigma,233362,False,True
150,2.1908340029985993,15,245,57332748,0,251352,26244973,0,8.85970894159982e-06,3.979276180267334,89576.0849578135,0,0,s1,baseline_3sigma,233268,False,True
151,2.1452469439973356,15,250,57391927,0,251352,26321792,0,1.039104608935304e-05,4.420723915100098,88062.77218565754,0,0,s1,baseline_3sigma,233663,False,True
152,2.2044808129940066,16,260,57516312,0,251352,26431244,0,6.771062999177957e-06,3.102546215057373,86112.7004259054,0,0,s1,baseline_3sigma,233770,False,True
153,2.113901431999693,18,242,57387290,0,251352,26240367,0,7.19019271855359e-06,3.224673271179199,85299.26063208244,0,0,s1,baseline_3sigma,233553,False,True
154,2.18121902999701,16,233,57166597,0,251352,26161648,0,5.9977942328259815e-06,3.4126837253570557,82231.16724832144,0,0,s1,baseline_3sigma,233096,False,True
155,2.091877143000602,16,227,57474751,0,251352,26350837,0,1.0798789844557177e-05,3.2925803661346436,80644.92844895764,0,0,s1,baseline_3sigma,233746,False,True
156,2.090411192002648,17,235,57292399,0,251352,26386662,0,1.3716610737901647e-05,2.862462043762207,79594.19211275855,0,0,s1,baseline_3sigma,233712,False,True
157,2.0943134289991576,15,237,57510310,0,251352,26414453,0,9.397673238709103e-06,3.3663229942321777,77954.34013016477,0,0,s1,baseline_3sigma,234344,False,True
158,2.0657277520003845,15,242,57257110,0,251352,26195588,0,1.1456156244094018e-05,2.674922227859497,78567.08855128242,0,0,s1,baseline_3sigma,233372,False,True
159,1.967512262002856,18,245,57320035,0,251352,26319060,0,1.3340973964659497e-05,2.9400596618652344,77425.91688847706,0,0,s1,baseline_3sigma,233258,False,True
160,2.0971707550052088,20,238,57463334,0,251352,26279277,0,7.452486897818744e-06,2.8460922241210938,77636.61761286503,0,0,s1,baseline_3sigma,233874,False,True
161,2.0650014319980983,18,254,57353983,0,251352,26305052,0,8.784835699771065e-06,2.4893765449523926,77677.98981617308,0,0,s1,baseline_3sigma,233735,False,True
162,2.030853083997499,17,254,57467997,0,251352,26310227,0,1.0186784493271261e-05,3.1210410594940186,77527.33656590649,0,0,s1,baseline_3sigma,233701,False,True
163,1.9754044159999467,17,255,57558022,0,251352,26235495,0,1.0337682397221215e-05,2.502737283706665,77741.3212353066,0,0,s1,baseline_3sigma,233766,False,True
164,2.0231880259962054,17,238,57392219,0,251352,26334924,0,9.305126695835497e-06,2.7067880630493164,77961.60205080222,0,0,s1,baseline_3sigma,233806,False,True
165,2.1117380060022697,20,271,57488211,0,251352,26326535,0,8.578156666771974e-06,3.2837071418762207,76300.82701474172,0,0,s1,baseline_3sigma,233777,False,True
166,2.0404751440000837,19,244,57459478,0,251352,26303971,0,9.721207788970787e-06,3.5549402236938477,76184.56943990622,0,0,s1,baseline_3sigma,234480,False,True
167,1.9962609819995123,19,263,57361722,0,251352,26335387,0,9.467463314649649e-06,2.9643702507019043,75748.27701641778,0,0,s1,baseline_3sigma,233800,False,True
168,2.132830542999727,12,243,57521949,0,251352,26323240,0,6.2742774389334954e-06,3.049057722091675,75573.73925978564,0,0,s1,baseline_3sigma,234011,False,True
169,2.122015688997635,14,244,57484658,0,251352,26375875,0,8.973363037512172e-06,3.334425687789917,75288.22713339672,0,0,s1,baseline_3sigma,234039,False,True
170,2.160620745002234,16,236,57388320,0,251352,26366809,0,9.586617125023622e-06,3.6265134811401367,75475.7278448031,0,0,s1,baseline_3sigma,233843,False,True
