dataset,candidate,run_id,reused,finite
s4,median_mad,227,True,True
s4,median_mad,228,True,True
s4,median_mad,229,True,True
s4,median_mad,230,True,True
s4,median_mad,231,True,True
s4,median_mad,232,True,True
s4,median_mad,233,True,True
s4,median_mad,234,True,True
s4,median_mad,235,True,True
s4,median_mad,236,True,True
s4,median_mad,237,True,True
s4,median_mad,238,True,True
s4,median_mad,239,True,True
s4,median_mad,240,True,True
s4,median_mad,241,True,True
s4,median_mad,242,True,True
s4,median_mad,243,True,True
s4,median_mad,244,True,True
s4,median_mad,245,True,True
s4,median_mad,246,True,True
s4,median_mad,247,True,True
s4,median_mad,248,True,True
s4,median_mad,249,True,True
s4,median_mad,250,True,True
s4,median_mad,251,True,True
s4,median_mad,252,True,True
s4,median_mad,253,True,True
s4,median_mad,254,True,True
s4,median_mad,255,True,True
s4,median_mad,256,True,True
s4,median_mad,257,True,True
s4,median_mad,258,True,True
s4,median_mad,259,True,True
s4,median_mad,260,True,True
s4,median_mad,261,True,True
s4,median_mad,262,True,True
s4,median_mad,263,True,True
s4,median_mad,264,True,True
s4,median_mad,265,True,True
s4,median_mad,266,True,True
s4,median_mad,267,True,True
s4,median_mad,268,True,True
s4,median_mad,269,True,True
s4,median_mad,270,True,True
s4,median_mad,271,True,True
s4,median_mad,272,True,True
s4,median_mad,273,True,True
s4,median_mad,274,True,True
s4,median_mad,275,True,True
s4,median_mad,276,True,True
s4,median_mad,277,True,True
s4,median_mad,278,True,True
s4,median_mad,279,True,True
s4,median_mad,280,True,True
s4,median_mad,281,True,True
s4,median_mad,282,True,True
s4,median_mad,283,True,True
s4,median_mad,284,True,True
s4,median_mad,285,True,True
s4,median_mad,286,True,True
s4,median_mad,287,True,True
s4,median_mad,288,True,True
s4,median_mad,289,True,True
s4,median_mad,290,True,True
s4,median_mad,291,True,True
s4,median_mad,292,True,True
s4,median_mad,293,True,True
s4,median_mad,294,True,True
s4,median_mad,295,True,True
s4,median_mad,296,True,True
s4,median_mad,297,True,True
s4,median_mad,298,True,True
s4,median_mad,299,True,True
s4,median_mad,300,True,True
s4,median_mad,301,True,True
s4,median_mad,302,True,True
s4,median_mad,303,True,True
s4,median_mad,304,True,True
s4,median_mad,305,True,True
s4,median_mad,306,True,True
s4,median_mad,307,True,True
s4,median_mad,308,True,True
s4,median_mad,309,True,True
s4,median_mad,310,True,True
s4,median_mad,311,True,True
s4,median_mad,312,True,True
s4,median_mad,313,True,True
s4,median_mad,314,True,True
s4,median_mad,315,True,True
s4,median_mad,316,True,True
s4,median_mad,317,True,True
s4,median_mad,318,True,True
s4,median_mad,319,True,True
s4,median_mad,320,True,True
s4,median_mad,321,True,True
s4,median_mad,322,True,True
s4,median_mad,323,True,True
s4,median_mad,324,True,True
s4,median_mad,325,True,True
s4,median_mad,326,True,True
s4,median_mad,327,True,True
s4,median_mad,328,True,True
