dataset,candidate,run_id,reused,finite
s2,baseline_3sigma,306,True,True
s2,baseline_3sigma,307,True,True
s2,baseline_3sigma,308,True,True
s2,baseline_3sigma,309,True,True
s2,baseline_3sigma,310,True,True
s2,baseline_3sigma,311,True,True
s2,baseline_3sigma,312,True,True
s2,baseline_3sigma,313,True,True
s2,baseline_3sigma,314,True,True
s2,baseline_3sigma,315,True,True
s2,baseline_3sigma,316,True,True
s2,baseline_3sigma,317,True,True
s2,baseline_3sigma,318,True,True
s2,baseline_3sigma,319,True,True
s2,baseline_3sigma,320,True,True
s2,baseline_3sigma,321,True,True
s2,baseline_3sigma,322,True,True
s2,baseline_3sigma,323,True,True
s2,baseline_3sigma,324,True,True
s2,baseline_3sigma,325,True,True
s2,baseline_3sigma,326,True,True
s2,baseline_3sigma,327,True,True
s2,baseline_3sigma,328,True,True
s2,baseline_3sigma,329,True,True
s2,baseline_3sigma,330,True,True
s2,baseline_3sigma,331,True,True
s2,baseline_3sigma,332,True,True
s2,baseline_3sigma,333,True,True
s2,baseline_3sigma,334,True,True
s2,baseline_3sigma,335,True,True
s2,baseline_3sigma,336,True,True
s2,baseline_3sigma,337,True,True
s2,baseline_3sigma,338,True,True
s2,baseline_3sigma,339,True,True
s2,baseline_3sigma,340,True,True
s2,baseline_3sigma,341,True,True
s2,baseline_3sigma,342,True,True
s2,baseline_3sigma,343,True,True
s2,baseline_3sigma,344,True,True
s2,baseline_3sigma,345,True,True
s2,baseline_3sigma,346,True,True
s2,baseline_3sigma,347,True,True
s2,baseline_3sigma,348,True,True
s2,baseline_3sigma,349,True,True
s2,baseline_3sigma,350,True,True
s2,baseline_3sigma,351,True,True
s2,baseline_3sigma,352,True,True
s2,baseline_3sigma,353,True,True
s2,baseline_3sigma,354,True,True
s2,baseline_3sigma,355,True,True
s2,baseline_3sigma,356,True,True
s2,baseline_3sigma,357,True,True
s2,baseline_3sigma,358,True,True
s2,baseline_3sigma,359,True,True
s2,baseline_3sigma,360,True,True
s2,baseline_3sigma,361,True,True
s2,baseline_3sigma,362,True,True
s2,baseline_3sigma,363,True,True
s2,baseline_3sigma,364,True,True
s2,baseline_3sigma,365,True,True
s2,baseline_3sigma,366,True,True
s2,baseline_3sigma,367,True,True
s2,baseline_3sigma,368,True,True
s2,baseline_3sigma,369,True,True
s2,baseline_3sigma,370,True,True
s2,baseline_3sigma,371,True,True
s2,baseline_3sigma,372,True,True
s2,baseline_3sigma,373,True,True
s2,baseline_3sigma,374,True,True
s2,baseline_3sigma,375,True,True
s2,baseline_3sigma,376,True,True
s2,baseline_3sigma,377,True,True
s2,baseline_3sigma,378,True,True
s2,baseline_3sigma,379,True,True
s2,baseline_3sigma,380,True,True
s2,baseline_3sigma,381,True,True
s2,baseline_3sigma,382,True,True
s2,baseline_3sigma,383,True,True
s2,baseline_3sigma,384,True,True
s2,baseline_3sigma,385,True,True
s2,baseline_3sigma,386,True,True
s2,baseline_3sigma,387,True,True
s2,baseline_3sigma,388,True,True
s2,baseline_3sigma,389,True,True
s2,baseline_3sigma,390,True,True
s2,baseline_3sigma,391,True,True
s2,baseline_3sigma,392,True,True
s2,baseline_3sigma,393,True,True
s2,baseline_3sigma,394,True,True
s2,baseline_3sigma,395,True,True
s2,baseline_3sigma,396,True,True
s2,baseline_3sigma,397,True,True
s2,baseline_3sigma,398,True,True
s2,baseline_3sigma,399,True,True
s2,baseline_3sigma,400,True,True
s2,baseline_3sigma,401,True,True
s2,baseline_3sigma,402,True,True
s2,baseline_3sigma,403,True,True
s2,baseline_3sigma,404,True,True
s2,baseline_3sigma,405,True,True
s2,baseline_3sigma,406,True,True
s2,baseline_3sigma,407,True,True
s2,baseline_3sigma,408,True,True
s2,baseline_3sigma,409,True,True
s2,baseline_3sigma,410,True,True
s2,baseline_3sigma,411,True,True
s2,baseline_3sigma,412,True,True
s2,baseline_3sigma,413,True,True
s2,baseline_3sigma,414,True,True
s2,baseline_3sigma,415,True,True
s2,baseline_3sigma,416,True,True
s2,baseline_3sigma,417,True,True
s2,baseline_3sigma,418,True,True
s2,baseline_3sigma,419,True,True
s2,baseline_3sigma,420,True,True
s2,baseline_3sigma,421,True,True
s2,baseline_3sigma,422,True,True
s2,baseline_3sigma,423,True,True
s2,baseline_3sigma,424,True,True
s2,baseline_3sigma,425,True,True
s2,baseline_3sigma,426,True,True
s2,baseline_3sigma,427,True,True
s2,baseline_3sigma,428,True,True
s2,baseline_3sigma,429,True,True
s2,baseline_3sigma,430,True,True
s2,baseline_3sigma,431,True,True
s2,baseline_3sigma,432,True,True
s2,baseline_3sigma,433,True,True
s2,baseline_3sigma,434,True,True
s2,baseline_3sigma,435,True,True
s2,baseline_3sigma,436,True,True
s2,baseline_3sigma,437,True,True
s2,baseline_3sigma,438,True,True
s2,baseline_3sigma,439,True,True
s2,baseline_3sigma,440,True,True
s2,baseline_3sigma,441,True,True
s2,baseline_3sigma,442,True,True
s2,baseline_3sigma,443,True,True
s2,baseline_3sigma,444,True,True
s2,baseline_3sigma,445,True,True
s2,baseline_3sigma,446,True,True
s2,baseline_3sigma,447,True,True
s2,baseline_3sigma,448,True,True
s2,baseline_3sigma,449,True,True
s2,baseline_3sigma,450,True,True
s2,baseline_3sigma,451,True,True
s2,baseline_3sigma,452,True,True
s2,baseline_3sigma,453,True,True
s2,baseline_3sigma,454,True,True
s2,baseline_3sigma,455,True,True
s2,baseline_3sigma,456,True,True
s2,baseline_3sigma,457,True,True
s2,baseline_3sigma,458,True,True
s2,baseline_3sigma,459,True,True
s2,baseline_3sigma,460,True,True
s2,baseline_3sigma,461,True,True
s2,baseline_3sigma,462,True,True
s2,baseline_3sigma,463,True,True
s2,baseline_3sigma,464,True,True
s2,baseline_3sigma,465,True,True
s2,baseline_3sigma,466,True,True
s2,baseline_3sigma,467,True,True
s2,baseline_3sigma,468,True,True
s2,baseline_3sigma,469,True,True
s2,baseline_3sigma,470,True,True
s2,baseline_3sigma,471,True,True
s2,baseline_3sigma,472,True,True
s2,baseline_3sigma,473,True,True
s2,baseline_3sigma,474,True,True
s2,baseline_3sigma,475,True,True
s2,baseline_3sigma,476,True,True
s2,baseline_3sigma,477,True,True
s2,baseline_3sigma,478,True,True
s2,baseline_3sigma,479,True,True
s2,baseline_3sigma,480,True,True
s2,baseline_3sigma,481,True,True
s2,baseline_3sigma,482,True,True
s2,baseline_3sigma,483,True,True
s2,baseline_3sigma,484,True,True
s2,baseline_3sigma,485,True,True
s2,baseline_3sigma,486,True,True
s2,baseline_3sigma,487,True,True
s2,baseline_3sigma,488,True,True
s2,baseline_3sigma,489,True,True
s2,baseline_3sigma,490,True,True
s2,baseline_3sigma,491,True,True
s2,baseline_3sigma,492,True,True
s2,baseline_3sigma,493,True,True
s2,baseline_3sigma,494,True,True
s2,baseline_3sigma,495,True,True
s2,baseline_3sigma,496,True,True
s2,baseline_3sigma,497,True,True
s2,baseline_3sigma,498,True,True
s2,baseline_3sigma,499,True,True
s2,baseline_3sigma,500,True,True
s2,baseline_3sigma,501,True,True
s2,baseline_3sigma,502,True,True
s2,baseline_3sigma,503,True,True
s2,baseline_3sigma,504,True,True
s2,baseline_3sigma,505,True,True
s2,baseline_3sigma,506,True,True
s2,baseline_3sigma,507,True,True
s2,baseline_3sigma,508,True,True
s2,baseline_3sigma,509,True,True
s2,baseline_3sigma,510,True,True
s2,baseline_3sigma,511,True,True
s2,baseline_3sigma,512,True,True
s2,baseline_3sigma,513,True,True
s2,baseline_3sigma,514,True,True
s2,baseline_3sigma,515,True,True
s2,baseline_3sigma,516,True,True
s2,baseline_3sigma,517,True,True
s2,baseline_3sigma,518,True,True
s2,baseline_3sigma,519,True,True
s2,baseline_3sigma,520,True,True
s2,baseline_3sigma,521,True,True
s2,baseline_3sigma,522,True,True
s2,baseline_3sigma,523,True,True
s2,baseline_3sigma,524,True,True
s2,baseline_3sigma,525,True,True
s2,baseline_3sigma,526,True,True
s2,baseline_3sigma,527,True,True
s2,baseline_3sigma,528,True,True
s2,baseline_3sigma,529,True,True
s2,baseline_3sigma,530,True,True
s2,baseline_3sigma,531,True,True
s2,baseline_3sigma,532,True,True
s2,baseline_3sigma,533,True,True
s2,baseline_3sigma,534,True,True
s2,baseline_3sigma,535,True,True
s2,baseline_3sigma,536,True,True
s2,baseline_3sigma,537,True,True
s2,baseline_3sigma,538,True,True
s2,baseline_3sigma,539,True,True
s2,baseline_3sigma,540,True,True
s2,baseline_3sigma,541,True,True
s2,baseline_3sigma,542,True,True
s2,baseline_3sigma,543,True,True
s2,baseline_3sigma,544,True,True
s2,baseline_3sigma,545,True,True
s2,baseline_3sigma,546,True,True
s2,baseline_3sigma,547,True,True
s2,baseline_3sigma,548,True,True
s2,baseline_3sigma,549,True,True
s2,baseline_3sigma,550,True,True
s2,baseline_3sigma,551,True,True
s2,baseline_3sigma,552,True,True
s2,baseline_3sigma,553,True,True
s2,baseline_3sigma,554,True,True
s2,baseline_3sigma,555,True,True
s2,baseline_3sigma,556,True,True
s2,baseline_3sigma,557,True,True
s2,baseline_3sigma,558,True,True
s2,baseline_3sigma,559,True,True
s2,baseline_3sigma,560,True,True
s2,baseline_3sigma,561,True,True
s2,baseline_3sigma,562,True,True
s2,baseline_3sigma,563,True,True
s2,baseline_3sigma,564,True,True
s2,baseline_3sigma,565,True,True
s2,baseline_3sigma,566,True,True
s2,baseline_3sigma,567,True,True
s2,baseline_3sigma,568,True,True
s2,baseline_3sigma,569,True,True
s2,baseline_3sigma,570,True,True
s2,baseline_3sigma,571,True,True
s2,baseline_3sigma,572,True,True
s2,baseline_3sigma,573,True,True
s2,baseline_3sigma,574,True,True
s2,baseline_3sigma,575,True,True
s2,baseline_3sigma,576,True,True
s2,baseline_3sigma,577,True,True
s2,baseline_3sigma,578,True,True
s2,baseline_3sigma,579,True,True
s2,baseline_3sigma,580,True,True
s2,baseline_3sigma,581,True,True
s2,baseline_3sigma,582,True,True
s2,baseline_3sigma,583,True,True
s2,baseline_3sigma,584,True,True
s2,baseline_3sigma,585,True,True
s2,baseline_3sigma,586,True,True
s2,baseline_3sigma,587,True,True
s2,baseline_3sigma,588,True,True
s2,baseline_3sigma,589,True,True
s2,baseline_3sigma,590,True,True
s2,baseline_3sigma,591,True,True
s2,baseline_3sigma,592,True,True
s2,baseline_3sigma,593,True,True
s2,baseline_3sigma,594,True,True
s2,baseline_3sigma,595,True,True
s2,baseline_3sigma,596,True,True
s2,baseline_3sigma,597,True,True
s2,baseline_3sigma,598,True,True
s2,baseline_3sigma,599,True,True
s2,baseline_3sigma,600,True,True
s2,baseline_3sigma,601,True,True
s2,baseline_3sigma,602,True,True
s2,baseline_3sigma,603,True,True
s2,baseline_3sigma,604,True,True
s2,baseline_3sigma,605,True,True
s2,baseline_3sigma,606,True,True
s2,baseline_3sigma,607,True,True
s2,baseline_3sigma,608,True,True
s2,baseline_3sigma,609,True,True
s2,baseline_3sigma,610,True,True
s2,baseline_3sigma,611,True,True
s2,baseline_3sigma,612,True,True
s2,baseline_3sigma,613,True,True
s2,baseline_3sigma,614,True,True
s2,baseline_3sigma,615,True,True
s2,baseline_3sigma,616,True,True
s2,baseline_3sigma,617,True,True
s2,baseline_3sigma,618,True,True
s2,baseline_3sigma,619,True,True
s2,baseline_3sigma,620,True,True
s2,baseline_3sigma,621,True,True
s2,baseline_3sigma,622,True,True
s2,baseline_3sigma,623,True,True
s2,baseline_3sigma,624,True,True
s2,baseline_3sigma,625,True,True
s2,baseline_3sigma,626,True,True
s2,baseline_3sigma,627,True,True
s2,baseline_3sigma,628,True,True
s2,baseline_3sigma,629,True,True
s2,baseline_3sigma,630,True,True
s2,baseline_3sigma,631,True,True
s2,baseline_3sigma,632,True,True
s2,baseline_3sigma,633,True,True
s2,baseline_3sigma,634,True,True
s2,baseline_3sigma,635,True,True
s2,baseline_3sigma,636,True,True
s2,baseline_3sigma,637,True,True
s2,baseline_3sigma,638,True,True
s2,baseline_3sigma,639,True,True
s2,baseline_3sigma,640,True,True
s2,baseline_3sigma,641,True,True
s2,baseline_3sigma,642,True,True
s2,baseline_3sigma,643,True,True
s2,baseline_3sigma,644,True,True
s2,baseline_3sigma,645,True,True
s2,baseline_3sigma,646,True,True
s2,baseline_3sigma,647,True,True
s2,baseline_3sigma,648,True,True
s2,baseline_3sigma,649,True,True
s2,baseline_3sigma,650,True,True
s2,baseline_3sigma,651,True,True
s2,baseline_3sigma,652,True,True
s2,baseline_3sigma,653,True,True
s2,baseline_3sigma,654,True,True
s2,baseline_3sigma,655,True,True
s2,baseline_3sigma,656,True,True
s2,baseline_3sigma,657,True,True
s2,baseline_3sigma,658,True,True
s2,baseline_3sigma,659,True,True
s2,baseline_3sigma,660,True,True
s2,baseline_3sigma,661,True,True
s2,baseline_3sigma,662,True,True
s2,baseline_3sigma,663,True,True
s2,baseline_3sigma,664,True,True
s2,baseline_3sigma,665,True,True
s2,baseline_3sigma,666,True,True
s2,baseline_3sigma,667,True,True
s2,baseline_3sigma,668,True,True
s2,baseline_3sigma,669,True,True
s2,baseline_3sigma,670,True,True
s2,baseline_3sigma,671,True,True
s2,baseline_3sigma,672,True,True
s2,baseline_3sigma,673,True,True
s2,baseline_3sigma,674,True,True
s2,baseline_3sigma,675,True,True
s2,baseline_3sigma,676,True,True
s2,baseline_3sigma,677,True,True
s2,baseline_3sigma,678,True,True
s2,baseline_3sigma,679,True,True
s2,baseline_3sigma,680,True,True
s2,baseline_3sigma,681,True,True
s2,baseline_3sigma,682,True,True
s2,baseline_3sigma,683,True,True
s2,baseline_3sigma,684,True,True
s2,baseline_3sigma,685,True,True
s2,baseline_3sigma,686,True,True
s2,baseline_3sigma,687,True,True
s2,baseline_3sigma,688,True,True
s2,baseline_3sigma,689,True,True
s2,baseline_3sigma,690,True,True
s2,baseline_3sigma,691,True,True
s2,baseline_3sigma,692,True,True
s2,baseline_3sigma,693,True,True
s2,baseline_3sigma,694,True,True
s2,baseline_3sigma,695,True,True
s2,baseline_3sigma,696,True,True
s2,baseline_3sigma,697,True,True
s2,baseline_3sigma,698,True,True
s2,baseline_3sigma,699,True,True
s2,baseline_3sigma,700,True,True
s2,baseline_3sigma,701,True,True
s2,baseline_3sigma,702,True,True
s2,baseline_3sigma,703,True,True
s2,baseline_3sigma,704,True,True
s2,baseline_3sigma,705,True,True
s2,baseline_3sigma,706,True,True
s2,baseline_3sigma,707,True,True
s2,baseline_3sigma,708,True,True
s2,baseline_3sigma,709,True,True
s2,baseline_3sigma,710,True,True
s2,baseline_3sigma,711,True,True
s2,baseline_3sigma,712,True,True
s2,baseline_3sigma,713,True,True
s2,baseline_3sigma,714,True,True
s2,baseline_3sigma,715,True,True
s2,baseline_3sigma,716,True,True
s2,baseline_3sigma,717,True,True
s2,baseline_3sigma,718,True,True
s2,baseline_3sigma,719,True,True
