dataset,run_id,candidate,total,inside,train_total,train_accepted,train_retention,validation_total,validation_accepted,validation_retention,test_total,test_accepted,test_retention,distance_p50,distance_p99
s1,24,baseline_3sigma,393362,301130,314639,233348,0.7416372414099969,39294,29296,0.7455591184404744,39429,29248,0.7417890385249436,0.5835050452398374,5.09158576200289
s1,25,baseline_3sigma,393368,301064,314538,233437,0.7421583401687555,39421,29297,0.7431825676669795,39409,29214,0.7413027481032252,0.5822215701655018,5.080671263578505
s1,26,baseline_3sigma,393256,300994,314385,233226,0.7418483706283697,39416,29150,0.7395473919220621,39455,29284,0.7422126473197314,0.5850534565783447,5.142938078503686
s1,27,baseline_3sigma,394710,302243,315370,233987,0.7419443827884706,39990,29666,0.7418354588647161,39350,29220,0.742566709021601,0.5855361230998238,5.121860176433716
s1,28,baseline_3sigma,394720,302236,315287,233869,0.7417654391078604,39694,29595,0.7455786768781176,39739,29397,0.7397518810236795,0.5776891464285785,5.0635764397500775
s1,29,baseline_3sigma,395022,302172,316030,234343,0.7415213745530488,39497,29337,0.7427652733118971,39495,29177,0.7387517407266743,0.5851569755459596,5.101179191629322
s1,30,baseline_3sigma,392390,300210,313612,232612,0.7417190668724412,39478,29229,0.7403870510157556,39300,29089,0.740178117048346,0.5764865858322273,5.091888274026379
s1,31,baseline_3sigma,394207,301582,315043,233660,0.7416765330446955,39563,29160,0.737052296337487,39601,29397,0.7423297391480013,0.5745479907932927,5.116999706091966
s1,32,baseline_3sigma,394943,302527,316153,234809,0.7427068539599497,39351,29277,0.7439963406266676,39439,29130,0.7386089911001801,0.5833998450420342,5.126359219152891
s1,33,baseline_3sigma,394513,302008,315871,234310,0.7417901611733904,39428,29112,0.738358526935173,39214,29196,0.744530014790636,0.5854817846556781,5.098625766751155
s1,34,baseline_3sigma,393308,301567,314452,233764,0.7434012186279623,39472,29375,0.7441984191325497,39384,29333,0.7447948405443835,0.5735553941362499,5.086922587318042
s1,35,baseline_3sigma,394434,301588,315067,233615,0.7414772096093847,39628,29322,0.7399313616634703,39739,29315,0.7376884169204057,0.5828898848265636,5.118272406013147
s1,36,baseline_3sigma,394506,301741,315718,233846,0.7406799739007596,39376,29225,0.742203372612759,39412,29296,0.7433269055110119,0.5788575710936753,5.06292566530869
s1,37,baseline_3sigma,393274,300934,314192,233004,0.7415974945256404,39441,29186,0.7399913795289166,39641,29364,0.7407482152317045,0.5802466783617529,5.0697011092472195
s1,38,baseline_3sigma,395027,302389,315919,234094,0.740993735736059,39705,29381,0.7399823699785921,39403,29299,0.7435728244042332,0.592134288054051,5.149892944028355
s1,39,baseline_3sigma,394535,302272,315645,234156,0.7418333887753648,39369,29381,0.7462978485610505,39521,29431,0.7446926950228993,0.5809182271878404,5.0845192121925225
s1,40,baseline_3sigma,393876,301519,315185,233751,0.74163110554119,39258,29212,0.7441031127413521,39433,29265,0.7421449040144041,0.584268045931021,5.105084554471291
s1,41,baseline_3sigma,394964,302246,316077,234125,0.7407214064927217,39524,29353,0.7426626859629593,39363,29313,0.7446840942001371,0.5858838849508867,5.119385384072781
s1,42,baseline_3sigma,394342,302539,315290,234419,0.7435028069396429,39259,29186,0.7434218905219185,39793,29450,0.7400799135526349,0.5868089560287125,5.051277179319429
s1,43,baseline_3sigma,394480,302005,315550,234123,0.7419521470448424,39534,29381,0.743183082915971,39396,29091,0.7384252208346025,0.5875400526726984,5.130441752954277
s1,44,baseline_3sigma,393736,301774,315078,234043,0.7428097169589752,39358,29251,0.7432034148076629,39300,29185,0.7426208651399491,0.5867328335241648,5.100382699729964
s1,45,baseline_3sigma,392925,301224,314589,233735,0.7429852919205694,39383,29325,0.7446106187949115,38953,28831,0.7401483839498884,0.5853425399991004,5.135911875463351
s1,46,baseline_3sigma,393878,301126,315010,233662,0.7417605790292372,39545,29174,0.7377418131242888,39323,28975,0.7368461205910027,0.5955871094282132,5.14001597240653
s1,47,baseline_3sigma,393299,300655,315062,233156,0.740032120661965,39016,29031,0.7440793520606931,39221,29096,0.7418474796665052,0.5798283206490227,5.099859785975014
s1,48,baseline_3sigma,393527,301290,314904,233545,0.7416387216421513,38983,28941,0.7424005335659134,39640,29544,0.7453077699293643,0.5771930347261365,5.120603317972777
s1,49,baseline_3sigma,393587,301117,315024,233656,0.7417085682360709,39225,29018,0.7397833014659019,39338,29081,0.7392597488433575,0.5913064975390113,5.118326297388719
s1,50,baseline_3sigma,394368,301338,315739,233679,0.7401017929365711,39394,29229,0.7419657815911053,39235,29068,0.7408691219574359,0.5881666128215772,5.122108960294393
s1,51,baseline_3sigma,393196,300606,314756,233398,0.7415204158141545,39215,28994,0.739359938798929,39225,28974,0.738661567877629,0.5855030885706642,5.108925380411462
s1,52,baseline_3sigma,394479,301717,316116,234473,0.7417308835996913,39030,28880,0.7399436331027415,39333,29048,0.7385147331757049,0.5940162147050462,5.126525626099786
s1,53,baseline_3sigma,394022,301560,315450,233930,0.741575527024885,39190,29165,0.7441949476907375,39382,29273,0.7433091259966482,0.5754224499420784,5.070991548447123
s1,54,baseline_3sigma,393829,301151,314942,233423,0.7411618647242985,39517,29201,0.7389477946200369,39370,29187,0.7413512827025655,0.5877322325318641,5.089803707257078
s1,55,baseline_3sigma,393842,301282,315210,233757,0.7415913200723327,39211,28983,0.7391548290020657,39421,29162,0.7397579970066716,0.5855912741182092,5.101363565541971
s1,56,baseline_3sigma,393687,301161,315248,233815,0.7416859107750089,39232,29012,0.7394983686786297,39207,28980,0.7391537225495447,0.5867118781375879,5.170082733932097
s1,57,baseline_3sigma,393994,301288,315461,233611,0.7405384500778226,39227,29087,0.7415045759298442,39306,29186,0.7425329466239251,0.5851746091722132,5.138114542665392
s1,58,baseline_3sigma,394235,302005,315789,234311,0.7419859463122528,39099,28981,0.7412210030947083,39347,29321,0.7451902305131268,0.5850032199166885,5.117303406818341
s1,59,baseline_3sigma,395434,302761,316573,234855,0.741866804812792,39231,29002,0.7392623180647957,39630,29452,0.7431743628564219,0.5847284406283877,5.13582396557321
s1,60,baseline_3sigma,394284,301347,315212,233312,0.7401748664390949,39630,29393,0.7416855917234418,39442,29185,0.7399472643375082,0.5870553442414862,5.128503772902036
s1,61,baseline_3sigma,393258,301285,314499,233387,0.7420913897977418,39437,29292,0.7427542662981464,39322,29156,0.7414678805757591,0.5874430620708126,5.144597993185327
s1,62,baseline_3sigma,393116,301604,314235,233621,0.7434595127850175,39381,29252,0.7427947487367005,39500,29401,0.7443291139240507,0.57903000690577,5.1071738794386645
s1,63,baseline_3sigma,394226,301121,315320,233140,0.7393758721298997,39379,29276,0.7434419360572894,39527,29296,0.741164267462747,0.5816751142998366,5.124710773667724
s1,64,baseline_3sigma,393834,301538,314521,233258,0.7416293347662001,39448,29322,0.7433076455080105,39865,29632,0.7433086667502822,0.584616583296342,5.090395999324327
s1,65,baseline_3sigma,394053,301499,315239,233749,0.7414977207769343,39524,29446,0.7450156866713895,39290,29119,0.7411300585390684,0.5811318973595612,5.104454546935648
s1,66,baseline_3sigma,394892,302397,315811,234424,0.74229206709076,39516,29326,0.7421297702196579,39565,29313,0.7408820927587514,0.5827965278463063,5.117329309689781
s1,67,baseline_3sigma,393027,300505,314174,232834,0.7410988815115191,39396,29132,0.7394659356279826,39457,29181,0.739564589299744,0.5873505351699077,5.100268799924888
s1,68,baseline_3sigma,393084,299978,314485,232593,0.7395996629409988,39394,29118,0.7391480936183175,39205,29003,0.7397780895293967,0.5808699735265278,5.124025991813491
s1,69,baseline_3sigma,393568,301129,314774,233473,0.7417162789811103,39302,29229,0.7437026105541703,39492,29180,0.7388838245720653,0.5793764187130952,5.142055755321133
s1,70,baseline_3sigma,394063,301366,315009,233455,0.7411058096752792,39512,29262,0.7405851386920429,39542,29226,0.7391128420413737,0.58334485818641,5.156637443465034
s1,71,baseline_3sigma,393824,301731,314639,233688,0.7427178448952609,39600,29321,0.7404292929292929,39585,29464,0.7443223443223443,0.5820006768874707,5.100502463083815
s1,72,baseline_3sigma,393557,301209,314570,233259,0.7415169914486441,39324,29148,0.7412267317668599,39663,29365,0.7403625545218465,0.5869486268065632,5.14346939687874
s1,73,baseline_3sigma,393913,301577,314901,233516,0.7415536946532402,39598,29362,0.7415020960654578,39414,29215,0.7412340792611762,0.5835226613636177,5.145580452442823
s1,74,baseline_3sigma,394431,301867,315186,233930,0.7421966711719429,39375,28932,0.7347809523809524,39870,29560,0.7414095811387008,0.587303929333899,5.166024523675896
s1,75,baseline_3sigma,393490,300551,314943,233121,0.7402006077290176,39280,28949,0.7369908350305499,39267,29132,0.7418952300914253,0.5783133032559993,5.107998094789011
s1,76,baseline_3sigma,394956,302061,316227,234181,0.7405471386061279,39459,29216,0.7404141007121315,39270,29187,0.7432391138273491,0.5818600317977978,5.120351497350543
s1,77,baseline_3sigma,394437,301515,315528,233742,0.7407963794021449,39273,29053,0.7397703256690347,39636,29320,0.7397315571702493,0.5831014246954468,5.103693606944987
s1,78,baseline_3sigma,394493,301750,315067,233545,0.741255034643425,39784,29509,0.7417303438568269,39642,29315,0.7394934665254024,0.5881743992100967,5.1228434660842215
s1,79,baseline_3sigma,392978,300862,314014,232906,0.7417057838185559,39311,29167,0.7419551779400168,39653,29433,0.7422641414268781,0.5873652960942481,5.1576636140059
s1,80,baseline_3sigma,392733,300526,314305,232983,0.741264058796392,39297,29151,0.7418123520879456,39131,29116,0.744064807952774,0.5871217188550486,5.068006429864597
s1,81,baseline_3sigma,393444,301311,314750,233681,0.7424336775218427,39514,29226,0.7396365845016956,39180,29083,0.7422919857069934,0.5833536153569567,5.11317902977963
s1,82,baseline_3sigma,393487,301332,314447,233336,0.7420519197193803,39528,29365,0.7428911151588747,39512,29396,0.743976513464264,0.5815940173338917,5.0855012745453125
s1,83,baseline_3sigma,393978,302273,314804,234054,0.7434911881678758,39882,29651,0.7434682312822828,39292,29254,0.744528148223557,0.5836416705052009,5.130588849923721
s1,84,baseline_3sigma,394787,302195,315513,233863,0.7412151004871431,39545,29436,0.7443671766342141,39729,29470,0.7417755292104005,0.5901306364185662,5.101574072910773
s1,85,baseline_3sigma,392409,300600,314054,233070,0.742133518439504,39191,29193,0.7448904085121584,39164,29025,0.7411142886324176,0.583151760295354,5.128251104128302
s1,86,baseline_3sigma,393591,301269,314736,233399,0.7415707132326775,39521,29311,0.7416563346069178,39334,29227,0.7430467280215589,0.5814246863884032,5.093964803529472
s1,87,baseline_3sigma,393228,301061,314585,233264,0.7414975284899152,39418,29294,0.7431630219696586,39225,29126,0.7425366475462077,0.5863150875816197,5.116185884780128
s1,88,baseline_3sigma,393595,301155,314761,233200,0.7408795880048672,39588,29365,0.7417651813680913,39246,29176,0.7434133414870305,0.5857606330592309,5.111676141507785
s1,89,baseline_3sigma,394519,302107,315100,233850,0.7421453506823231,39788,29475,0.7408012466070172,39631,29377,0.7412631525825742,0.5831004290681273,5.077819231646112
s1,90,baseline_3sigma,394044,301683,314636,233597,0.7424357034795764,39772,29413,0.7395403801669517,39636,29404,0.7418508426682814,0.5837664381279947,5.098760974572269
s1,91,baseline_3sigma,393255,301337,314410,233681,0.7432365382780446,39522,29270,0.74060017205607,39323,29255,0.7439666353024947,0.584484300211273,5.114183080329577
s1,92,baseline_3sigma,393888,301377,314753,233606,0.7421883190946552,39577,29291,0.7401015741466003,39558,29245,0.7392942009201678,0.5803422840168125,5.067293966446163
s1,93,baseline_3sigma,393536,301012,314895,233739,0.742275996760825,39549,29194,0.7381728994411996,39092,28973,0.7411490842116034,0.5859159032434866,5.062417447068281
s1,94,baseline_3sigma,395019,302434,316327,234745,0.7420959955994904,39417,29235,0.741685059745795,39275,29078,0.7403691915977084,0.5778252565623858,5.146016105009529
s1,95,baseline_3sigma,393811,301822,315085,233950,0.7424980560801053,39496,29393,0.744201944500709,39230,29113,0.7421106296201886,0.5894456895499729,5.058538554144977
s1,96,baseline_3sigma,394303,301457,315410,233561,0.7404996670999652,39714,29291,0.737548471571738,39179,29132,0.7435616018785574,0.5861949602206358,5.167089559343951
s1,97,baseline_3sigma,393943,301256,315210,233835,0.7418387741505663,39356,29085,0.739023274723041,39377,29050,0.7377403052543363,0.5834482565737655,5.0766158387673705
s1,98,baseline_3sigma,392797,300796,313803,232947,0.7423351593197006,39379,29225,0.7421468295284288,39615,29507,0.7448441247002399,0.5822328805859078,5.090664561656076
s1,99,baseline_3sigma,394302,301590,315088,233584,0.7413294063880567,39781,29496,0.7414594907116463,39433,29196,0.7403951005503006,0.5880875476531009,5.059876661505498
s1,100,baseline_3sigma,393334,300622,314991,233073,0.7399354267264779,39046,29015,0.7430978845464324,39297,29156,0.7419395882637352,0.5812343969056302,5.0899008523025655
s1,101,baseline_3sigma,394453,301713,315801,234086,0.7412452778806907,39346,29135,0.7404818787170233,39306,29330,0.7461965094387625,0.5862716901027405,5.088180742031027
s1,102,baseline_3sigma,394104,301410,315497,234056,0.7418644234335033,39229,28878,0.7361390807820745,39378,29147,0.7401848748031896,0.5833153213572397,5.1009755724152575
s1,103,baseline_3sigma,393306,300616,314877,233222,0.7406765181324771,39334,28958,0.7362078608837138,39095,28907,0.7394040158588054,0.590181710399493,5.1517542585188645
s1,104,baseline_3sigma,393471,301218,314732,233566,0.7421107481921126,39335,29283,0.7444515062921062,39404,29041,0.7370063952898183,0.5934328841952669,5.0961903067563155
s1,105,baseline_3sigma,393655,301738,314424,233513,0.7426691346716535,39561,29380,0.7426505902277496,39670,29489,0.7433577010335266,0.5775489442941746,5.073399954220408
s1,106,baseline_3sigma,394879,302392,315811,234420,0.7422794012874789,39868,29760,0.7464633289856527,39200,29028,0.7405102040816327,0.5835103793151751,5.088431459136695
s1,107,baseline_3sigma,392554,300194,314136,232692,0.7407364962945985,39146,29074,0.7427067899657692,39272,29085,0.7406039926665309,0.5888406050002861,5.107449204527229
s1,108,baseline_3sigma,394263,301701,315470,234004,0.7417630836529623,39257,29127,0.7419568484601472,39536,29296,0.7409955483609875,0.5805956907880739,5.12021481415199
s1,109,baseline_3sigma,394375,301969,315684,234167,0.7417765867132956,39283,29209,0.7435531909477382,39408,29249,0.7422097036134795,0.5828203282752722,5.105783720365375
s1,110,baseline_3sigma,394579,301962,316121,234497,0.7417950721400982,39047,29032,0.7435142264450534,39411,29013,0.7361650300677476,0.5861951427024841,5.100669497179164
s1,111,baseline_3sigma,394304,301812,315412,233861,0.7414461085817914,39650,29460,0.743001261034048,39242,29196,0.7439987768207533,0.5860495135003587,5.124685506850548
s1,112,baseline_3sigma,393757,301542,315248,233933,0.7420602192559509,39385,29325,0.7445728069061825,39124,28957,0.7401339331356712,0.5789702363170668,5.079879034658836
s1,113,baseline_3sigma,393641,300830,314879,233206,0.7406210004477911,39444,29265,0.7419379373288714,39318,29067,0.7392797192125744,0.5850244881417921,5.11456804928714
s1,114,baseline_3sigma,393050,300293,314735,232963,0.7401877770187618,38979,28690,0.7360373534467277,39336,29257,0.7437716087044947,0.5854712356181299,5.186108508885793
s1,115,baseline_3sigma,393554,301305,314769,233543,0.7419504462002294,39477,29253,0.7410137548445931,39308,29183,0.7424188460364303,0.585176031150476,5.152712705551975
s1,116,baseline_3sigma,394160,301508,315426,233847,0.7413688155066481,39521,29169,0.7380633081146732,39213,29237,0.7455945732282662,0.5760482880571228,5.150240131566065
s1,117,baseline_3sigma,394692,302103,315996,234437,0.7418986316282484,39608,29312,0.7400525146435064,39088,29036,0.7428366762177651,0.5804156506262682,5.0790716380075756
s1,118,baseline_3sigma,394225,301506,315294,233779,0.7414635229341503,39501,29238,0.7401837928153717,39430,29239,0.741541973116916,0.5792747188672419,5.120570139453342
s1,119,baseline_3sigma,394227,301508,315499,233922,0.741434996624395,39238,29141,0.742672919109027,39490,29189,0.7391491516839707,0.5769967400483792,5.11505539815818
s1,120,baseline_3sigma,394301,302338,315748,234704,0.7433269569403448,39179,28995,0.7400648306490722,39374,29191,0.741377558795144,0.5827509189067654,5.140790134897867
s1,121,baseline_3sigma,393458,300982,314625,233166,0.7410917759237187,39687,29470,0.7425605361957316,39146,29017,0.7412507024983396,0.582624725562185,5.08676144683122
s1,122,baseline_3sigma,394805,302500,315423,234415,0.7431766231378181,39806,29490,0.7408430889815606,39576,29292,0.7401455427531838,0.5802098896467267,5.118865477227829
s1,123,baseline_3sigma,394198,301615,315570,233959,0.7413854295401971,39102,29033,0.7424939900772339,39526,29289,0.7410059201538228,0.5855355396776084,5.170798232318216
s1,124,baseline_3sigma,393461,301015,314570,233275,0.7415678545315828,39618,29411,0.7423645817557676,39273,28977,0.7378351539225422,0.5803896272874741,5.114719444735205
s1,125,baseline_3sigma,393363,300748,314916,233155,0.7403720357174611,39216,29120,0.7425540595675234,39231,28992,0.7390074176034258,0.5882595298070197,5.112655321039426
s1,126,baseline_3sigma,393370,301403,314368,233347,0.7422733866042345,39563,29444,0.7442307206228042,39439,29164,0.7394710819239839,0.5860648514384789,5.142984652615688
s1,127,baseline_3sigma,393841,301730,315214,234113,0.7427113008939958,38925,28906,0.7426075786769428,39702,29507,0.7432119288700821,0.5806160799788935,5.099441729686442
s1,128,baseline_3sigma,393203,300788,314396,233039,0.7412276237611165,39447,29262,0.7418054604912921,39360,29201,0.7418953252032521,0.5763867191127947,5.101878515881122
s1,129,baseline_3sigma,394103,301591,315329,233888,0.7417268947670528,39365,29360,0.745840213387527,39409,29040,0.7368875130046436,0.5790701737871176,5.0970853863207735
s1,130,baseline_3sigma,392990,300524,314493,233165,0.7413996495947446,39246,29058,0.7404066656474545,39251,28957,0.7377391658811241,0.5827129334857142,5.135699331071787
s1,131,baseline_3sigma,394193,302269,315430,234513,0.7434708176140506,39616,29443,0.7432098142164781,39147,28968,0.7399800751015404,0.5773806783040161,5.098624185504255
s1,132,baseline_3sigma,393818,301056,315260,233336,0.7401382985472309,39430,29138,0.7389804717220391,39128,29193,0.7460897566959722,0.5840390772609724,5.135276805677569
s1,133,baseline_3sigma,394789,301908,315297,233562,0.7407682280516465,39745,29324,0.7378034972952573,39747,29647,0.7458927717815181,0.5859641844316215,5.112451085301821
s1,134,baseline_3sigma,393679,301047,315028,233467,0.74109920388029,39245,29006,0.7391005223595363,39406,29181,0.7405217479571639,0.579499904285164,5.146013810670515
s1,135,baseline_3sigma,393524,301185,314514,233393,0.7420750745594791,39603,29302,0.7398934424159785,39407,29169,0.7401984419011851,0.5841105120827107,5.121522362337768
s1,136,baseline_3sigma,394614,302310,315836,234309,0.7418691979381704,39346,29237,0.743074264219997,39432,29181,0.7400334753499695,0.5859086562936202,5.108310831171738
s1,137,baseline_3sigma,393679,301570,315047,233639,0.7416004596139624,39413,29330,0.7441707050973029,39219,29168,0.743721155562355,0.5797105587530121,5.123059008811711
s1,138,baseline_3sigma,394970,302399,315769,234174,0.7415990803403754,39557,29371,0.7424981672017595,39644,29516,0.7445262839269499,0.5838218576943422,5.115971247938893
s1,139,baseline_3sigma,392780,300908,314268,233221,0.7421086461236907,39240,29138,0.7425586136595311,39272,29214,0.7438887757180689,0.5772493738743034,5.090250127362497
s1,140,baseline_3sigma,392378,300824,314186,233571,0.7434163202688853,39140,28965,0.7400357690342361,39052,28849,0.7387329714227184,0.5894803052672593,5.050193201185053
s1,141,baseline_3sigma,394470,301912,315623,233899,0.7410708345082583,39406,29098,0.7384154697254225,39441,29359,0.7443776780507594,0.5858911967699667,5.148821495113868
s1,142,baseline_3sigma,393559,301635,315020,233998,0.7428036315154594,39488,29184,0.7390599675850892,39051,29167,0.7468950859132929,0.585395747978981,5.111888602257595
s1,143,baseline_3sigma,393970,301657,315286,234076,0.7424243385370742,39248,29166,0.7431206685690991,39436,29147,0.7390962572268993,0.581548546191952,5.111294192909022
s1,144,baseline_3sigma,394464,301620,315297,233577,0.7408158022435989,39526,29222,0.7393108333754996,39641,29331,0.7399157438006104,0.5933946980674496,5.08812627287922
s1,145,baseline_3sigma,395145,302318,315617,233964,0.741290868362604,39667,29517,0.7441197973126277,39861,29534,0.740924713378992,0.5811353392513285,5.097189261013945
s1,146,baseline_3sigma,394204,301065,315548,233556,0.740159975661389,39130,28981,0.7406337848198313,39526,29135,0.7371097505439458,0.5800176133229977,5.103794624984023
s1,147,baseline_3sigma,394546,302225,315974,234404,0.7418458480761075,39486,29247,0.74069290381401,39086,28967,0.7411093486158727,0.5863177448405903,5.146597463896875
s1,148,baseline_3sigma,394400,301762,315458,234023,0.7418515301561539,39449,29313,0.7430606605997617,39493,29248,0.7405869394576254,0.5758551361438247,5.11792269296558
s1,149,baseline_3sigma,393718,300938,315072,233362,0.7406624517570587,39254,29170,0.743108982524074,39392,29260,0.7427904142973193,0.5852742120526147,5.057812862362285
s1,150,baseline_3sigma,392871,300741,314278,233268,0.7422345821215611,39002,28848,0.7396543766986309,39591,29435,0.7434770528655502,0.5762773431831401,5.140516804108667
s1,151,baseline_3sigma,393769,301741,314561,233663,0.7428225368052619,39640,29407,0.7418516649848638,39568,29348,0.7417104731095835,0.5805813916878185,5.038374468360746
s1,152,baseline_3sigma,393626,301448,315154,233770,0.7417643437811355,39161,29058,0.7420137381578611,39311,29145,0.7413955381445397,0.5835106012781859,5.134445494825171
s1,153,baseline_3sigma,393706,301370,314923,233553,0.7416193799754226,39213,29089,0.7418203146915564,39570,29434,0.743846348243619,0.5740691503666984,5.125597564689107
s1,154,baseline_3sigma,392873,300593,314250,233096,0.7417533810660303,39455,29169,0.739297934355595,39168,29037,0.7413449754901961,0.579010223964119,5.11784514290987
s1,155,baseline_3sigma,394210,302008,314753,233746,0.7426331123134648,39533,29365,0.7427971568057066,39924,29601,0.7414337240757439,0.5840249136613441,5.111325503313963
s1,156,baseline_3sigma,394181,301783,315114,233712,0.741674441630648,39615,29281,0.7391392149438344,39452,29189,0.7398610970293015,0.581781097010581,5.141802473389406
s1,157,baseline_3sigma,394775,302389,315489,234344,0.7427961038261239,39492,29272,0.741213410310949,39794,29488,0.7410162336030557,0.5853580031052333,5.072579233608679
s1,158,baseline_3sigma,393716,301550,314332,233372,0.7424379318682157,39688,29437,0.7417103406571256,39696,29281,0.737630995566304,0.5872804592850079,5.1389985208177675
s1,159,baseline_3sigma,393196,300780,314737,233258,0.7411203639864394,39065,28965,0.741456546781006,39394,29197,0.7411534751484997,0.584766989020885,5.136863535032732
s1,160,baseline_3sigma,393602,301202,315386,233874,0.7415484517385046,39055,28903,0.740058891307131,39161,28951,0.739281427951278,0.5866926616102628,5.144559168301443
s1,161,baseline_3sigma,393894,301279,315407,233735,0.7410583785394744,39449,29061,0.736672665973789,39038,29120,0.7459398534761003,0.5840041566281866,5.104726019933108
s1,162,baseline_3sigma,394009,301597,315060,233701,0.7417666476226751,39390,29099,0.7387407971566388,39559,29247,0.7393260699208777,0.5799158893185127,5.124195575566593
s1,163,baseline_3sigma,393861,301661,315277,233766,0.7414622696866565,39208,29043,0.7407416853703326,39376,29383,0.7462159691182446,0.5881270463633537,5.100127591015276
s1,164,baseline_3sigma,393905,301369,315198,233806,0.7417750112627618,39453,29173,0.7394367982155983,39254,29109,0.7415550007642533,0.5777167537943889,5.072436918687133
s1,165,baseline_3sigma,394618,301999,315494,233777,0.740987150310307,39537,29337,0.7420138098490022,39587,29389,0.7423901785939828,0.5844235341588301,5.100073815969372
s1,166,baseline_3sigma,394980,302456,315945,234480,0.7421544889142098,39484,29306,0.7422246986120961,39551,29398,0.7432934691916766,0.5800357841636439,5.118356535717419
s1,167,baseline_3sigma,393784,301479,314930,233800,0.7423871971549233,39356,29124,0.7400142290883219,39498,29158,0.7382145931439567,0.576560811125519,5.128896628738848
s1,168,baseline_3sigma,394000,301859,315563,234011,0.7415666602231568,39217,29134,0.7428921131142107,39220,29172,0.7438041815400306,0.583385699222322,5.156537216717488
