dataset,candidate,run_id,reused,finite
s2,robust_mahalanobis,167,True,True
s2,robust_mahalanobis,168,True,True
s2,robust_mahalanobis,169,True,True
s2,robust_mahalanobis,170,True,True
s2,robust_mahalanobis,171,True,True
s2,robust_mahalanobis,172,True,True
s2,robust_mahalanobis,173,True,True
s2,robust_mahalanobis,174,True,True
s2,robust_mahalanobis,175,True,True
s2,robust_mahalanobis,176,True,True
s2,robust_mahalanobis,177,True,True
s2,robust_mahalanobis,178,True,True
s2,robust_mahalanobis,179,True,True
s2,robust_mahalanobis,180,True,True
s2,robust_mahalanobis,181,True,True
s2,robust_mahalanobis,182,True,True
s2,robust_mahalanobis,183,True,True
s2,robust_mahalanobis,184,True,True
s2,robust_mahalanobis,185,True,True
s2,robust_mahalanobis,186,True,True
s2,robust_mahalanobis,187,True,True
s2,robust_mahalanobis,188,True,True
s2,robust_mahalanobis,189,True,True
s2,robust_mahalanobis,190,True,True
s2,robust_mahalanobis,191,True,True
s2,robust_mahalanobis,192,True,True
s2,robust_mahalanobis,193,True,True
s2,robust_mahalanobis,194,True,True
s2,robust_mahalanobis,195,True,True
s2,robust_mahalanobis,196,True,True
s2,robust_mahalanobis,197,True,True
s2,robust_mahalanobis,198,True,True
s2,robust_mahalanobis,199,True,True
s2,robust_mahalanobis,200,True,True
s2,robust_mahalanobis,201,True,True
s2,robust_mahalanobis,202,True,True
s2,robust_mahalanobis,203,True,True
s2,robust_mahalanobis,204,True,True
s2,robust_mahalanobis,205,True,True
s2,robust_mahalanobis,206,True,True
s2,robust_mahalanobis,207,True,True
s2,robust_mahalanobis,208,True,True
s2,robust_mahalanobis,209,True,True
s2,robust_mahalanobis,210,True,True
s2,robust_mahalanobis,211,True,True
s2,robust_mahalanobis,212,True,True
s2,robust_mahalanobis,213,True,True
s2,robust_mahalanobis,214,True,True
s2,robust_mahalanobis,215,True,True
s2,robust_mahalanobis,216,True,True
s2,robust_mahalanobis,217,True,True
s2,robust_mahalanobis,218,True,True
s2,robust_mahalanobis,219,True,True
s2,robust_mahalanobis,220,True,True
s2,robust_mahalanobis,221,True,True
s2,robust_mahalanobis,222,True,True
s2,robust_mahalanobis,223,True,True
s2,robust_mahalanobis,224,True,True
s2,robust_mahalanobis,225,True,True
s2,robust_mahalanobis,226,True,True
s2,robust_mahalanobis,227,True,True
s2,robust_mahalanobis,228,True,True
s2,robust_mahalanobis,229,True,True
s2,robust_mahalanobis,230,True,True
s2,robust_mahalanobis,231,True,True
s2,robust_mahalanobis,232,True,True
s2,robust_mahalanobis,233,True,True
s2,robust_mahalanobis,234,True,True
s2,robust_mahalanobis,235,True,True
s2,robust_mahalanobis,236,True,True
s2,robust_mahalanobis,237,True,True
s2,robust_mahalanobis,238,True,True
s2,robust_mahalanobis,239,True,True
s2,robust_mahalanobis,240,True,True
