dataset,run_id,candidate,total,inside,train_total,train_accepted,train_retention,validation_total,validation_accepted,validation_retention,test_total,test_accepted,test_retention,distance_p50,distance_p99
s5,13,baseline_3sigma,87208,66721,69760,51608,0.7397935779816514,8766,6461,0.7370522473191877,8682,6425,0.7400368578668509,0.5911907587323977,5.3447559936473406
s5,14,baseline_3sigma,87003,66542,69522,51359,0.7387445700641524,8775,6510,0.7418803418803419,8706,6416,0.7369630140133241,0.5945468860416563,5.3076149946677305
s5,15,baseline_3sigma,87506,67125,69922,51975,0.7433282800835216,8812,6550,0.7433045846572855,8772,6430,0.7330141358869129,0.5914269274263181,5.271503370915147
s5,16,baseline_3sigma,87008,66408,69736,51564,0.7394172306986349,8628,6280,0.7278627723690311,8644,6413,0.7419018972697825,0.5972395127186254,5.279938828584675
s5,17,baseline_3sigma,87765,67236,70355,52172,0.7415535498543103,8745,6490,0.7421383647798742,8665,6388,0.7372186959030583,0.598681659840729,5.240352424916327
s5,18,baseline_3sigma,87096,66708,69556,51509,0.7405399965495428,8605,6387,0.7422428820453225,8935,6569,0.7351986569669837,0.6025465252399587,5.192319090473221
s5,19,baseline_3sigma,87570,67199,69936,51801,0.7406914893617021,8876,6600,0.743578188373141,8758,6575,0.7507421785795844,0.5850726711836088,5.213552729972958
s5,20,baseline_3sigma,87216,66599,69860,51539,0.737746922416261,8632,6424,0.7442075996292864,8724,6426,0.7365887207702888,0.5869687524145164,5.356106419005265
s5,21,baseline_3sigma,87320,66840,69863,51711,0.7401772039563145,8611,6374,0.7402160027871327,8846,6517,0.7367171602984399,0.6037465106274269,5.182779484267978
s5,22,baseline_3sigma,87657,67048,70165,51868,0.7392289603078458,8629,6439,0.7462046587090045,8863,6520,0.7356425589529505,0.5911311236517752,5.209355916833407
s5,23,baseline_3sigma,87072,66794,69825,51774,0.7414822771213748,8582,6356,0.7406199021207178,8665,6464,0.7459896133871898,0.601450120356689,5.275693176579757
s5,24,baseline_3sigma,87549,67194,69959,51927,0.7422490315756372,8885,6595,0.7422622397298818,8705,6512,0.7480758184951177,0.5816663787818964,5.352429349197042
s5,25,baseline_3sigma,87199,66683,69794,51569,0.7388744018110439,8696,6483,0.7455151793928243,8709,6460,0.7417613962567459,0.5948403745424227,5.168080041191346
s5,26,baseline_3sigma,87686,67210,70085,51863,0.7400014268388385,8833,6663,0.7543303520887581,8768,6507,0.7421304744525548,0.5819122251975948,5.338714613900763
s5,27,baseline_3sigma,87502,66834,69964,51696,0.7388942884912241,8757,6513,0.7437478588557725,8781,6481,0.7380708347568614,0.5966377086770271,5.208995334289242
s5,28,baseline_3sigma,87599,67202,69890,51761,0.7406066676205466,8836,6633,0.7506790402897239,8873,6619,0.745970923024907,0.5873184011566744,5.198206649825933
s5,29,baseline_3sigma,87473,67030,70132,51944,0.7406604688302059,8562,6338,0.7402476056996029,8779,6510,0.7415423168925845,0.6014173672833609,5.36208222517506
s5,30,baseline_3sigma,87389,66637,69691,51320,0.7363935084874661,8904,6639,0.7456199460916442,8794,6572,0.7473277234478053,0.5728842570276301,5.1754610280080335
s5,31,baseline_3sigma,87540,67168,70020,51966,0.742159383033419,8811,6608,0.7499716263761208,8709,6422,0.7373980939258239,0.5987426683846748,5.2373989194869335
s5,32,baseline_3sigma,87389,67195,69918,52003,0.7437712749220515,8718,6495,0.7450103234686855,8753,6473,0.7395178795841426,0.5849176511629544,5.305683819618696
s5,33,baseline_3sigma,87334,66945,69747,51734,0.7417379958994652,8818,6507,0.737922431390338,8769,6532,0.7448967955297069,0.5797721270375794,5.32121260970713
s5,34,baseline_3sigma,87400,66857,69894,51635,0.7387615532091453,8748,6513,0.7445130315500685,8758,6493,0.7413793103448276,0.6019541437784133,5.282507930257256
s5,35,baseline_3sigma,87245,66668,69841,51542,0.7379905785999628,8673,6472,0.7462239132941312,8731,6459,0.7397778032298705,0.5905165770581541,5.352034044534775
s5,36,baseline_3sigma,87506,67045,69942,51906,0.7421291927597152,8762,6499,0.7417256334170281,8802,6505,0.7390365825948648,0.5909398222422703,5.24449871709987
s5,37,baseline_3sigma,86806,66375,69478,51227,0.7373125305852212,8632,6441,0.746177015755329,8696,6489,0.7462051517939282,0.5847693874476562,5.235900911176474
s5,38,baseline_3sigma,87432,66781,69965,51733,0.7394125634245694,8823,6531,0.7402244134648079,8644,6388,0.7390097177232763,0.5819654142478232,5.143417340060726
s5,39,baseline_3sigma,87493,66845,69938,51642,0.7383968657954187,8804,6548,0.7437528396183553,8751,6426,0.7343160781624957,0.5860151255099028,5.32645892914425
s5,40,baseline_3sigma,87783,67222,70449,52262,0.7418416159207369,8657,6392,0.7383620191752339,8677,6396,0.7371211248127233,0.6034392952614529,5.329792523805288
s5,41,baseline_3sigma,87475,66877,70037,51812,0.7397804017876265,8718,6466,0.7416838724478091,8720,6472,0.7422018348623853,0.5918232384976359,5.338619733320671
s5,42,baseline_3sigma,87191,66780,69776,51714,0.7411430864480624,8710,6480,0.7439724454649828,8705,6444,0.7402642159678345,0.5984657660642418,5.28255800353205
s5,43,baseline_3sigma,87442,67097,69730,51793,0.7427649505234476,8767,6520,0.7436979582525379,8945,6614,0.7394074902179989,0.582895333389699,5.170719669865292
s5,44,baseline_3sigma,87801,67393,69922,51902,0.7422842596035583,8985,6639,0.73889816360601,8894,6660,0.7488194288284237,0.5960850918043512,5.288055656816758
s5,45,baseline_3sigma,87240,66868,69721,51752,0.7422727729091665,8825,6500,0.7365439093484419,8694,6433,0.7399355877616747,0.5913239907793737,5.196787754173514
s5,46,baseline_3sigma,87073,66636,69552,51454,0.7397918104439843,8755,6455,0.7372929754426042,8766,6554,0.7476614191193247,0.5970024456168697,5.29133602358944
s5,47,baseline_3sigma,87361,66824,69972,51821,0.7405962384953981,8636,6306,0.7301991662806855,8753,6516,0.7444304809779504,0.5920002518382623,5.273761807037077
s5,48,baseline_3sigma,87506,66959,70066,51824,0.7396454771215711,8685,6408,0.7378238341968912,8755,6444,0.7360365505425471,0.5993009574424857,5.439453022099787
s5,49,baseline_3sigma,87074,66584,69561,51415,0.7391354350857521,8777,6525,0.7434203030648285,8736,6517,0.7459935897435898,0.6000209497500145,5.231201023584743
s5,50,baseline_3sigma,87399,67006,70046,51944,0.7415698255432145,8774,6524,0.7435605197173467,8579,6308,0.7352838326145238,0.6106151604289686,5.292825253282841
s5,51,baseline_3sigma,87547,67009,70143,51902,0.7399455398257845,8726,6469,0.7413476965390786,8678,6439,0.7419912422217101,0.5873638594174403,5.205746287101099
s5,52,baseline_3sigma,87247,66830,69820,51684,0.7402463477513607,8609,6411,0.744685793936578,8818,6510,0.7382626445906101,0.5847843901833853,5.238567736877526
s5,53,baseline_3sigma,87270,66585,69876,51594,0.7383651038983342,8654,6338,0.732378091056159,8740,6459,0.7390160183066361,0.5810099414385681,5.339754699235771
s5,54,baseline_3sigma,87531,66867,70152,51906,0.7399076291481355,8851,6493,0.7335894249237375,8528,6292,0.7378048780487805,0.5914756890668919,5.207562938352464
s5,55,baseline_3sigma,87198,66904,69857,51904,0.7430035644244671,8679,6382,0.73533817260053,8662,6464,0.7462479796813669,0.6016734235621704,5.180899348800654
s5,56,baseline_3sigma,87690,67118,70072,51871,0.7402528827491722,8924,6683,0.7488794262662484,8694,6449,0.7417759374281113,0.5829844404522386,5.163907487727458
s5,57,baseline_3sigma,86955,66545,69632,51579,0.7407370174632353,8561,6273,0.7327415021609625,8762,6429,0.7337365898196758,0.5776920181261166,5.217745059045894
s5,58,baseline_3sigma,87324,66820,69967,51797,0.7403061443251818,8628,6384,0.7399165507649513,8729,6425,0.7360522396609005,0.583569082129402,5.289978260597253
s5,59,baseline_3sigma,87514,67081,70137,51960,0.7408357928055093,8733,6410,0.7339974808198786,8644,6452,0.7464136973623322,0.5920728944343339,5.3059054394683285
s5,60,baseline_3sigma,87071,66517,69589,51467,0.7395852792826453,8780,6533,0.7440774487471526,8702,6383,0.7335095380372328,0.5883156633481468,5.226480572935784
s5,61,baseline_3sigma,87345,66763,69799,51616,0.7394948351695583,8750,6495,0.7422857142857143,8796,6453,0.7336289222373806,0.5905671398180734,5.302866597143783
s5,62,baseline_3sigma,86999,66529,69618,51441,0.7389037317935017,8705,6493,0.7458931648477887,8676,6410,0.7388197325956662,0.5990243017067335,5.247973042493796
s5,63,baseline_3sigma,87714,67220,69922,51796,0.7407682846600497,8826,6533,0.7401994108316338,8966,6647,0.7413562346642874,0.5984451146893235,5.283882114419131
s5,64,baseline_3sigma,87593,66852,70053,51744,0.738640743437112,8701,6423,0.7381910125272957,8839,6470,0.7319832560244371,0.5979663798763921,5.233207976043393
s5,65,baseline_3sigma,87373,66813,69875,51708,0.7400071556350626,8750,6504,0.7433142857142857,8748,6525,0.7458847736625515,0.5912664440010794,5.230516436775328
s5,66,baseline_3sigma,87626,66724,70197,51716,0.7367266407396328,8751,6408,0.7322591703805279,8678,6409,0.7385342244756856,0.5806458821754472,5.268079347389454
s5,67,baseline_3sigma,87685,67139,70071,51940,0.7412481625779567,8825,6557,0.7430028328611898,8789,6528,0.7427466150870407,0.5927421848766312,5.202374555179186
s5,68,baseline_3sigma,87493,66851,69839,51672,0.7398731367860365,8915,6551,0.734828939988783,8739,6431,0.7358965556699851,0.5958680619343775,5.294168177608038
s5,69,baseline_3sigma,87639,67245,69989,52081,0.7441312206203832,8820,6513,0.7384353741496599,8830,6503,0.736466591166478,0.5905877437127278,5.248651643406639
s5,70,baseline_3sigma,87402,66766,69869,51561,0.7379667663770771,8707,6495,0.7459515332491099,8826,6522,0.7389530931339225,0.5974385246417855,5.288788438351694
s5,71,baseline_3sigma,87368,66847,69740,51643,0.7405075996558647,8768,6465,0.7373403284671532,8860,6597,0.7445823927765237,0.5971998228264244,5.407381440797916
s5,72,baseline_3sigma,86938,66413,69478,51385,0.7395866317395434,8721,6441,0.738562091503268,8739,6422,0.7348666895525804,0.5981739578859765,5.172761871552972
s5,73,baseline_3sigma,86954,66451,69546,51499,0.7405026888677997,8599,6325,0.7355506454238865,8809,6482,0.7358383471449653,0.5885942166101544,5.276404349542613
s5,74,baseline_3sigma,87529,66892,69847,51589,0.7386000830386416,8932,6583,0.737012987012987,8750,6474,0.7398857142857143,0.5894622382077372,5.2250331602489615
s5,75,baseline_3sigma,87098,66748,69597,51592,0.7412963202436886,8764,6488,0.7403012323140119,8737,6486,0.7423600778299188,0.5902478877494446,5.346281988871396
s5,76,baseline_3sigma,87083,66695,69512,51482,0.7406203245482794,8819,6590,0.7472502551309672,8752,6447,0.7366316270566727,0.5878870279023997,5.3393739416633075
s5,77,baseline_3sigma,87224,66856,69525,51624,0.7425242718446602,8863,6564,0.7406070179397495,8836,6515,0.737324581258488,0.5884552096057725,5.347568511403044
s5,78,baseline_3sigma,87492,67052,69877,51835,0.7418034546417276,8879,6603,0.7436648271201712,8736,6423,0.7352335164835165,0.5842774512625765,5.443104392137265
s5,79,baseline_3sigma,87376,66784,69841,51542,0.7379905785999628,8815,6589,0.7474758933635848,8720,6494,0.7447247706422019,0.5778995873622297,5.216347961636855
s5,80,baseline_3sigma,87346,66904,69994,51791,0.7399348515587051,8628,6443,0.7467547519703291,8724,6427,0.7367033470884915,0.5932304612154845,5.26211317481372
s5,81,baseline_3sigma,87199,66772,69740,51736,0.7418411241755091,8907,6606,0.7416638598854833,8552,6333,0.7405285313376988,0.5811287444542415,5.267874386106385
s5,82,baseline_3sigma,87691,67078,70278,52001,0.7399328381570335,8771,6539,0.7455250256527192,8642,6356,0.7354778986345754,0.5959910234717869,5.230912098655439
s5,83,baseline_3sigma,87841,66850,70100,51680,0.7372325249643367,8997,6629,0.7368011559408691,8744,6395,0.7313586459286368,0.5843071575239922,5.203856032926755
s5,84,baseline_3sigma,87355,66738,69857,51649,0.7393532502111456,8767,6450,0.7357134709706855,8731,6505,0.7450463864391249,0.5947587778147614,5.200177725510122
s5,85,baseline_3sigma,87509,67168,70087,52015,0.7421490433318589,8725,6473,0.74189111747851,8697,6403,0.736230884212947,0.5924849058248565,5.333190011134399
s5,86,baseline_3sigma,87519,66969,69704,51622,0.7405887753930908,8924,6536,0.7324069923800987,8891,6590,0.7411989652457541,0.5911115173732913,5.209125435559912
s5,87,baseline_3sigma,87789,67234,70144,51951,0.7406335538321168,8780,6528,0.743507972665148,8865,6603,0.744839255499154,0.5724195772280978,5.298975912197976
s5,88,baseline_3sigma,87031,66605,69591,51548,0.7407279676969724,8796,6537,0.7431787175989086,8644,6329,0.7321841739935215,0.5932718574326917,5.179941468961809
s5,89,baseline_3sigma,87144,66550,69658,51455,0.7386804100031583,8817,6566,0.7446977429964841,8669,6355,0.7330718652670435,0.5883645554737698,5.304297751795579
s5,90,baseline_3sigma,87666,67352,69804,51859,0.7429230416595037,8839,6566,0.7428442131462835,9023,6719,0.744652554582733,0.5879883708776943,5.3404805034618805
s5,91,baseline_3sigma,87714,67194,70112,51862,0.7397021907804655,8911,6574,0.7377398720682303,8691,6519,0.7500862961684501,0.5903969158708522,5.420230784662225
s5,92,baseline_3sigma,87576,67003,69933,51750,0.7399939942516408,8891,6570,0.7389494994938702,8752,6476,0.7399451553930531,0.5901175209928942,5.262118236029433
s5,93,baseline_3sigma,87335,66934,69931,51844,0.7413593399207791,8920,6663,0.7469730941704036,8484,6318,0.7446958981612447,0.5800201873947926,5.176285411809482
s5,94,baseline_3sigma,87836,67169,70320,51972,0.7390784982935154,8855,6565,0.7413890457368718,8661,6385,0.7372127929800254,0.5948520559933548,5.414655295198259
s5,95,baseline_3sigma,87302,66634,69734,51438,0.737631571399891,8862,6580,0.7424960505529226,8706,6415,0.7368481507006662,0.597409170465061,5.348692718205009
s5,96,baseline_3sigma,87363,66513,69521,51201,0.7364825016901368,9072,6639,0.7318121693121693,8770,6439,0.7342075256556443,0.6022068187557338,5.29459567775887
s5,97,baseline_3sigma,87092,66591,69621,51562,0.7406098734577211,8632,6318,0.7319277108433735,8839,6590,0.7455594524267452,0.5838319000423992,5.260961579105534
s5,98,baseline_3sigma,87032,66790,69599,51666,0.7423382519863791,8730,6409,0.7341351660939289,8703,6526,0.7498563713661955,0.5834035292164046,5.403209498307614
s5,99,baseline_3sigma,87265,66981,69761,51870,0.7435386534023308,8753,6382,0.7291214440763167,8751,6542,0.7475717060907325,0.5952936738198871,5.305174869674778
s5,100,baseline_3sigma,87492,66941,70180,52032,0.741407808492448,8515,6319,0.7421021726365238,8797,6450,0.733204501534614,0.5878681052591576,5.216224865537496
s5,101,baseline_3sigma,87480,67152,70047,52050,0.7430725084586064,8662,6405,0.7394366197183099,8771,6487,0.7395963972181051,0.5911632900911274,5.35595676320529
s5,102,baseline_3sigma,87267,66802,69987,51930,0.7419949419177847,8672,6389,0.7367389298892989,8608,6367,0.739660780669145,0.5920910453399162,5.286401270791059
s5,103,baseline_3sigma,86937,66530,69414,51435,0.7409888495116259,8797,6498,0.7386609071274298,8726,6516,0.7467338986935594,0.5840766867738203,5.162424196256897
s5,104,baseline_3sigma,87484,66923,69676,51566,0.7400826683506516,8820,6466,0.7331065759637189,8988,6683,0.7435469514908767,0.6044075180811567,5.253218466729827
s5,105,baseline_3sigma,87668,67073,70067,51749,0.7385645168196155,8777,6542,0.7453571835479094,8824,6570,0.7445602901178604,0.5914464670106276,5.356664543311535
s5,106,baseline_3sigma,87503,66936,69955,51706,0.739132299335287,8866,6522,0.7356192194901873,8682,6479,0.7462566228979498,0.6001042881233363,5.378559157231055
s5,107,baseline_3sigma,87751,67142,70304,51981,0.7393747155211652,8706,6431,0.7386859637031932,8741,6513,0.7451092552339549,0.5996197242393211,5.321984141068442
s5,108,baseline_3sigma,87652,67116,70124,51938,0.7406594033426501,8768,6498,0.7411040145985401,8760,6526,0.7449771689497717,0.5987787069478125,5.258906331256977
s5,109,baseline_3sigma,87446,66856,69912,51640,0.7386428653163978,8677,6458,0.7442664515385502,8857,6591,0.744157163825223,0.5909899050683978,5.387243445437054
s5,110,baseline_3sigma,87274,66851,69853,51815,0.7417720069288363,8635,6374,0.7381586566299942,8786,6468,0.7361711814249943,0.598173956310503,5.265976487363774
s5,111,baseline_3sigma,87478,67103,70161,52084,0.7423497384586879,8809,6540,0.742422522420252,8508,6263,0.7361307005171603,0.5892754001263016,5.2455844591124094
s5,112,baseline_3sigma,87411,66977,69895,51732,0.7401387795979684,8805,6601,0.749687677455991,8711,6473,0.7430834576971646,0.5849448912102785,5.419695429843203
s5,113,baseline_3sigma,87510,66974,69940,51777,0.7403059765513297,8819,6516,0.7388592810976301,8751,6498,0.7425437092903668,0.6001213108135306,5.254016880396475
s5,114,baseline_3sigma,87440,66950,70069,52105,0.743624141917253,8799,6465,0.7347425843845892,8572,6262,0.7305179654689687,0.584530409785732,5.17886985053699
s5,115,baseline_3sigma,86978,66753,69500,51626,0.742820143884892,8763,6481,0.739586899463654,8715,6499,0.7457257601835915,0.5963581270895676,5.416310187068285
s5,116,baseline_3sigma,87272,67002,69852,51883,0.7427561129244689,8674,6426,0.7408346783490892,8746,6507,0.7439972558884062,0.5980796468140821,5.403900478849467
s5,117,baseline_3sigma,87547,67209,70042,52027,0.7427971788355558,8819,6535,0.74101372037646,8686,6426,0.7398111904213677,0.597801739343976,5.242529735908408
s5,118,baseline_3sigma,87738,67162,70231,52053,0.7411684298956301,8752,6464,0.7385740402193784,8755,6439,0.7354654483152484,0.5893191490457291,5.318605335905006
s5,119,baseline_3sigma,87229,67173,69677,51937,0.7453966158129656,8816,6552,0.7431941923774955,8736,6516,0.7458791208791209,0.5960560235379269,5.252580792330973
s5,120,baseline_3sigma,87512,67041,70063,51892,0.7406477027817822,8757,6466,0.7383807239922348,8692,6500,0.747814081914404,0.5968712169943349,5.280174439801587
s5,121,baseline_3sigma,87219,66556,69905,51570,0.7377154709963522,8841,6574,0.7435810428684538,8473,6222,0.7343325858609702,0.5823332632624532,5.237696759520616
s5,122,baseline_3sigma,87853,67339,70220,52060,0.7413842210196525,8755,6462,0.7380925185608224,8878,6581,0.7412705564316288,0.5883977510421609,5.235443511887148
s5,123,baseline_3sigma,87229,66594,69959,51691,0.7388756271530468,8586,6299,0.7336361518751456,8684,6421,0.7394058037770612,0.5816509466159625,5.292324321909222
s5,124,baseline_3sigma,87296,66772,69916,51926,0.7426912294753705,8860,6482,0.7316027088036118,8520,6280,0.7370892018779343,0.5901898688513263,5.3570238579980005
s5,125,baseline_3sigma,87200,66559,69763,51597,0.7396040881269441,8721,6473,0.7422313954821694,8716,6340,0.7273978889398807,0.5874420284272113,5.29572347179403
s5,126,baseline_3sigma,87118,66718,69726,51721,0.7417749476522387,8695,6383,0.7341000575043128,8697,6403,0.736230884212947,0.5963013393974126,5.316588075619949
s5,127,baseline_3sigma,87695,67294,70116,52050,0.7423412630498032,8729,6487,0.7431550005728033,8850,6537,0.7386440677966102,0.5974662677323053,5.253573062329397
s5,128,baseline_3sigma,86783,66368,69398,51206,0.7378598806882043,8849,6600,0.7458469883602667,8536,6333,0.7419165885660731,0.601668538457435,5.3321991285146275
s5,129,baseline_3sigma,87369,66877,69909,51777,0.7406342531004592,8690,6428,0.7397008055235903,8770,6481,0.7389965792474344,0.5873538808637218,5.1498084062531495
s5,130,baseline_3sigma,87608,66916,70145,51872,0.7394967567182266,8745,6450,0.7375643224699828,8718,6379,0.7317045193851801,0.5803767361902934,5.236596405935396
s5,131,baseline_3sigma,86929,66564,69502,51470,0.7405542286552905,8728,6484,0.7428964252978918,8699,6437,0.7399701115070698,0.5989059997669071,5.238437151838516
s5,132,baseline_3sigma,87239,67097,69756,51808,0.7427031366477436,8874,6625,0.7465629930132973,8609,6445,0.7486351492623998,0.5883977460382698,5.348862023769077
s5,133,baseline_3sigma,87097,66772,69537,51539,0.7411737636078635,8753,6491,0.7415743173768994,8807,6591,0.7483819688883843,0.5947297607458863,5.4312937560447425
s5,134,baseline_3sigma,87512,67013,69939,51809,0.7407741031470281,8760,6473,0.7389269406392694,8813,6569,0.745376148870986,0.5934096175274818,5.315800789229567
s5,135,baseline_3sigma,87823,67125,70306,52017,0.7398657298096891,8695,6414,0.7376653248993674,8822,6499,0.7366810247109499,0.5941697367492784,5.290113709887451
s5,136,baseline_3sigma,87401,66766,70010,51634,0.7375232109698614,8756,6449,0.7365235267245317,8635,6473,0.7496236247828605,0.5957050076733703,5.236914878759
s5,137,baseline_3sigma,87107,66600,69667,51510,0.7393744527538145,8733,6439,0.737318218252605,8707,6474,0.7435396807166648,0.6062444779094287,5.332043806802313
s5,138,baseline_3sigma,87634,67145,69926,51824,0.7411263335526128,8868,6608,0.7451511050969779,8840,6546,0.7404977375565611,0.5976893658235545,5.255438691455967
s5,139,baseline_3sigma,87306,66769,69974,51820,0.740560779718181,8665,6379,0.7361800346220427,8667,6444,0.7435098650051921,0.5913133003193676,5.348307070094786
s5,140,baseline_3sigma,87655,67108,69985,51834,0.7406444238051011,8866,6583,0.7424994360478231,8804,6504,0.7387551113130395,0.5964407746206281,5.308262828999181
s5,141,baseline_3sigma,87113,66741,69646,51671,0.7419090830772765,8728,6426,0.7362511457378552,8739,6456,0.7387572948849983,0.5905995898512567,5.301482413639096
s5,142,baseline_3sigma,87509,66985,70185,51950,0.7401866495689963,8747,6498,0.7428832742654624,8577,6317,0.7365046053398624,0.5880250894226534,5.31004989149341
s5,143,baseline_3sigma,86906,66365,69513,51300,0.7379914548357861,8708,6455,0.7412723932016536,8685,6372,0.7336787564766839,0.5935113452751811,5.322948898316333
s5,144,baseline_3sigma,87359,66652,69733,51474,0.7381584041988728,8827,6529,0.7396623994562139,8799,6521,0.7411069439709058,0.5857349495746587,5.222765083991899
s5,145,baseline_3sigma,87233,66824,69596,51613,0.7416087131444336,8824,6507,0.7374206708975521,8813,6564,0.7448088051741745,0.6093948886614594,5.412791661037296
s5,146,baseline_3sigma,87697,66986,70059,51735,0.7384490215389886,8774,6458,0.7360382949623889,8864,6610,0.7457129963898917,0.5842144982041895,5.349365562242226
s5,147,baseline_3sigma,87416,67046,70133,51994,0.7413628391769923,8690,6483,0.746029919447641,8593,6420,0.7471197486326079,0.6013464807482239,5.229187148091054
s5,148,baseline_3sigma,87779,67193,70237,52028,0.7407491777837891,8741,6497,0.7432788010525112,8801,6492,0.7376434496079991,0.5913841399410253,5.344686558872652
s5,149,baseline_3sigma,87609,67034,70255,52030,0.7405878585154082,8657,6413,0.7407878017789072,8697,6441,0.74060020696792,0.5947503753333544,5.311568650183255
s5,150,baseline_3sigma,87818,67241,70346,52049,0.7398999232365735,8717,6364,0.7300676838361821,8755,6528,0.7456310679611651,0.6070126140727952,5.3004602668434355
s5,151,baseline_3sigma,87901,67541,70257,52211,0.7431430320110451,8949,6675,0.7458933959101576,8695,6454,0.7422656699252443,0.6000575732899629,5.270188290880745
s5,152,baseline_3sigma,87022,66670,69621,51609,0.7412849571250054,8783,6491,0.7390413298417398,8618,6390,0.7414713390577861,0.5861462921608166,5.358675374819618
s5,153,baseline_3sigma,87170,66717,69591,51513,0.7402250290985903,8834,6622,0.7496038034865293,8745,6423,0.7344768439108061,0.5924384721143355,5.279835348209781
s5,154,baseline_3sigma,87025,66697,69518,51574,0.7418798009148709,8773,6453,0.7355522626239599,8734,6443,0.737691779253492,0.6170439725286531,5.2980190500368725
s5,155,baseline_3sigma,87482,67020,69916,51816,0.7411179129240804,8673,6405,0.738498789346247,8893,6574,0.7392331046890813,0.5939545903038327,5.239423196410397
s5,156,baseline_3sigma,87140,66608,69571,51421,0.73911543602938,8763,6471,0.7384457377610407,8806,6534,0.7419940949352714,0.6027153389462006,5.290739087078479
s5,157,baseline_3sigma,87513,66929,69909,51626,0.7384743023072852,8806,6584,0.7476720417896888,8798,6482,0.7367583541714026,0.6125453875432311,5.223153701169582
s5,158,baseline_3sigma,87310,66772,69636,51469,0.739114825664886,8891,6547,0.7363626138792037,8783,6538,0.7443925765683708,0.619790832676914,5.25593093762638
s5,159,baseline_3sigma,87294,66610,69803,51455,0.7371459679383408,8719,6464,0.7413694230989792,8772,6494,0.7403100775193798,0.6013803639496695,5.293183276465246
s5,160,baseline_3sigma,87163,66929,69622,51631,0.741590301916061,8804,6612,0.7510222626079055,8737,6506,0.7446491930868719,0.6097327204381349,5.181414452799414
s5,161,baseline_3sigma,87352,66801,69874,51739,0.7404614019520852,8705,6394,0.7345203905801264,8773,6489,0.7396557619970363,0.6022807876656238,5.274274756811557
s5,162,baseline_3sigma,87730,67134,70118,51899,0.7401665763427365,8719,6496,0.7450395687578851,8893,6487,0.7294501293151917,0.6059889749355424,5.347744001015814
s5,163,baseline_3sigma,87694,67014,70161,51769,0.7378600647083138,8798,6510,0.7399408956581042,8735,6489,0.7428734974241556,0.6081048484753291,5.2662717488253445
s5,164,baseline_3sigma,87749,67066,70358,52180,0.7416356348958185,8791,6445,0.7331361619838471,8600,6305,0.733139534883721,0.6077999091025235,5.272015067992345
s5,165,baseline_3sigma,87042,66602,69626,51549,0.7403699767328297,8653,6352,0.7340806656650872,8763,6476,0.7390163186123474,0.6152510122633996,5.317851176602538
s5,166,baseline_3sigma,87373,66711,69954,51637,0.7381565028447266,8751,6497,0.7424294366358131,8668,6379,0.7359252422704199,0.5953626940541545,5.3268077475515545
s5,167,baseline_3sigma,87426,67015,70003,51878,0.7410825250346413,8793,6523,0.7418401000796088,8630,6432,0.7453070683661646,0.6213809371924216,5.265033952750436
s5,168,baseline_3sigma,87453,66725,69855,51588,0.7385011810178226,8762,6434,0.7343072357909153,8836,6489,0.7343820733363513,0.6223346617467632,5.3838266244274715
