epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,9.285664558410645,0.024992644786834717,241.40052292875973,125.79596403642869,0.5402813359996799
2,huber_tv,0.0125,100,0.002,0.25,0.25,5.44328498840332,0.024986565113067627,122.35690396640689,82.9892793290128,0.5056843799993658
3,huber_tv,0.0125,100,0.002,0.25,0.25,3.0566701889038086,0.024947702884674072,80.76473186400757,67.65836714330578,0.5054760210005043
4,huber_tv,0.0125,100,0.002,0.25,0.25,1.923559308052063,0.02495783567428589,66.07146279130664,61.101327111740424,0.504508600999543
5,huber_tv,0.0125,100,0.002,0.25,0.25,1.4605356454849243,0.0238608717918396,59.9899246799645,57.269825770077745,0.5051061439990008
