input,inside_grid,outside_grid,output,removed,removed_inside_grid_by_3sigma,occupied_pixels,zero_count_pixels,input_primary,output_primary,run_id,retained_fraction
88076,78243,9833,75689,12387,2554,250,0,88076,75689,125,0.859360098097098
87972,78076,9896,75586,12386,2490,250,0,87972,75586,126,0.8592052016550721
88297,78402,9895,75851,12446,2551,250,0,88297,75851,127,0.8590439086265671
87950,78052,9898,75542,12408,2510,250,0,87950,75542,128,0.8589198408186469
88257,78157,10100,75629,12628,2528,250,0,88257,75629,129,0.8569178648719081
87874,77945,9929,75470,12404,2475,250,0,87874,75470,130,0.8588433438787355
87607,77494,10113,75047,12560,2447,250,0,87607,75047,131,0.856632460876414
87632,77698,9934,75247,12385,2451,250,0,87632,75247,132,0.8586703487310572
88117,78234,9883,75719,12398,2515,250,0,88117,75719,133,0.8593007024751184
87682,77908,9774,75424,12258,2484,250,0,87682,75424,134,0.8601993567664972
88023,78067,9956,75586,12437,2481,250,0,88023,75586,135,0.8587073832975473
87963,78097,9866,75636,12327,2461,250,0,87963,75636,136,0.859861532689881
87949,78014,9935,75581,12368,2433,250,0,87949,75581,137,0.8593730457424189
88441,78364,10077,75907,12534,2457,250,0,88441,75907,138,0.8582784002894585
87989,78008,9981,75465,12524,2543,250,0,87989,75465,139,0.8576640261850913
87680,77726,9954,75289,12391,2437,250,0,87680,75289,140,0.8586792883211679
87934,77829,10105,75315,12619,2514,250,0,87934,75315,141,0.8564946437100552
87898,77958,9940,75432,12466,2526,250,0,87898,75432,142,0.8581765227877768
88495,78641,9854,76164,12331,2477,250,0,88495,76164,143,0.8606587942821629
87695,77851,9844,75365,12330,2486,250,0,87695,75365,144,0.85939905353783
87755,77838,9917,75279,12476,2559,250,0,87755,75279,145,0.857831462594724
87967,78178,9789,75675,12292,2503,250,0,87967,75675,146,0.8602657814862391
87488,77612,9876,75249,12239,2363,250,0,87488,75249,147,0.8601065288953914
88067,78236,9831,75751,12316,2485,250,0,88067,75751,148,0.8601519297807351
87746,78042,9704,75472,12274,2570,250,0,87746,75472,149,0.8601189797825541
87463,77646,9817,75142,12321,2504,250,0,87463,75142,150,0.8591290031213199
87970,78007,9963,75502,12468,2505,250,0,87970,75502,151,0.8582698647266114
87861,77816,10045,75430,12431,2386,250,0,87861,75430,152,0.8585151546192281
87717,77862,9855,75360,12357,2502,250,0,87717,75360,153,0.8591265091145388
87514,77614,9900,75161,12353,2453,250,0,87514,75161,154,0.8588454418721576
87587,77689,9898,75167,12420,2522,250,0,87587,75167,155,0.8581981344263419
88200,78159,10041,75652,12548,2507,250,0,88200,75652,156,0.8577324263038548
88104,78159,9945,75720,12384,2439,250,0,88104,75720,157,0.859438845001362
88419,78360,10059,75837,12582,2523,250,0,88419,75837,158,0.8577002680419367
87443,77582,9861,75191,12252,2391,250,0,87443,75191,159,0.8598858685086285
87843,78031,9812,75559,12284,2472,250,0,87843,75559,160,0.860159602927951
88038,78250,9788,75811,12227,2439,250,0,88038,75811,161,0.8611167904768395
88072,78252,9820,75720,12352,2532,250,0,88072,75720,162,0.8597511127259515
87883,78032,9851,75644,12239,2388,250,0,87883,75644,163,0.8607352957909948
88208,78343,9865,75920,12288,2423,250,0,88208,75920,164,0.8606929076727734
87300,77430,9870,75020,12280,2410,250,0,87300,75020,165,0.8593356242840778
87988,78066,9922,75580,12408,2486,250,0,87988,75580,166,0.8589807701050143
87764,77985,9779,75433,12331,2552,250,0,87764,75433,167,0.859498199717424
88077,78114,9963,75608,12469,2506,250,0,88077,75608,168,0.8584306913269072
87858,77993,9865,75535,12323,2458,250,0,87858,75535,169,0.8597395797764574
87778,77957,9821,75495,12283,2462,250,0,87778,75495,170,0.8600674428672332
87978,78149,9829,75645,12333,2504,250,0,87978,75645,171,0.8598172270340312
87842,77991,9851,75452,12390,2539,250,0,87842,75452,172,0.8589512989230664
87978,77938,10040,75454,12524,2484,250,0,87978,75454,173,0.857646229739253
88418,78346,10072,75914,12504,2432,250,0,88418,75914,174,0.8585808319572937
88750,78730,10020,76240,12510,2490,250,0,88750,76240,175,0.8590422535211267
88203,78270,9933,75775,12428,2495,250,0,88203,75775,176,0.8590977631146333
88174,78353,9821,75877,12297,2476,250,0,88174,75877,177,0.8605371197858779
87604,77707,9897,75267,12337,2440,250,0,87604,75267,178,0.859173097118853
87934,78125,9809,75569,12365,2556,250,0,87934,75569,179,0.8593831737439444
88333,78394,9939,75965,12368,2429,250,0,88333,75965,180,0.859984377299537
87694,77827,9867,75424,12270,2403,250,0,87694,75424,181,0.8600816475471526
88203,78379,9824,75917,12286,2462,250,0,88203,75917,182,0.8607076856796254
87970,78317,9653,75850,12120,2467,250,0,87970,75850,183,0.8622257587814027
87892,77922,9970,75465,12427,2457,250,0,87892,75465,184,0.8586105675146771
88329,78449,9880,75919,12410,2530,250,0,88329,75919,185,0.8595025416341179
88029,78058,9971,75555,12474,2503,250,0,88029,75555,186,0.8582966976791739
88219,78248,9971,75728,12491,2520,250,0,88219,75728,187,0.8584091862297237
87861,77996,9865,75566,12295,2430,250,0,87861,75566,188,0.8600630541423384
87695,77761,9934,75189,12506,2572,250,0,87695,75189,189,0.8573920976110383
87916,77886,10030,75435,12481,2451,250,0,87916,75435,190,0.8580349424450612
87935,78049,9886,75531,12404,2518,250,0,87935,75531,191,0.8589412634332177
87859,77965,9894,75526,12333,2439,250,0,87859,75526,192,0.8596273574704925
88268,78483,9785,76036,12232,2447,250,0,88268,76036,193,0.8614220328998051
87937,78129,9808,75668,12269,2461,250,0,87937,75668,194,0.860479661575901
87611,77658,9953,75176,12435,2482,250,0,87611,75176,195,0.8580657679971693
87953,77981,9972,75513,12440,2468,250,0,87953,75513,196,0.858560822257342
88044,78173,9871,75729,12315,2444,250,0,88044,75729,197,0.860126754804416
86897,76852,10045,74403,12494,2449,250,0,86897,74403,198,0.856220582989056
88029,78150,9879,75662,12367,2488,250,0,88029,75662,199,0.8595122062047734
88092,78094,9998,75548,12544,2546,250,0,88092,75548,200,0.8576034146119965
87825,77869,9956,75349,12476,2520,250,0,87825,75349,201,0.8579447765442642
88352,78474,9878,76014,12338,2460,250,0,88352,76014,202,0.860354038391887
88104,78359,9745,75851,12253,2508,250,0,88104,75851,203,0.8609257241441932
87936,77982,9954,75538,12398,2444,250,0,87936,75538,204,0.8590110989810772
87643,77868,9775,75379,12264,2489,250,0,87643,75379,205,0.8600686877446002
87595,77722,9873,75254,12341,2468,250,0,87595,75254,206,0.8591129630686684
88194,78234,9960,75677,12517,2557,250,0,88194,75677,207,0.8580742454135202
88360,78293,10067,75804,12556,2489,250,0,88360,75804,208,0.8578995020371208
87995,78004,9991,75527,12468,2477,250,0,87995,75527,209,0.8583101312574578
88434,78445,9989,76042,12392,2403,250,0,88434,76042,210,0.8598728995635163
87659,77784,9875,75320,12339,2464,250,0,87659,75320,211,0.8592386406415771
87456,77622,9834,75188,12268,2434,250,0,87456,75188,212,0.85972374679839
87927,78023,9904,75576,12351,2447,250,0,87927,75576,213,0.8595312020198573
88137,78309,9828,75859,12278,2450,250,0,88137,75859,214,0.8606941466126599
88296,78232,10064,75706,12590,2526,250,0,88296,75706,215,0.857411434266558
87739,77963,9776,75394,12345,2569,250,0,87739,75394,216,0.8592986015340954
88126,78152,9974,75668,12458,2484,250,0,88126,75668,217,0.8586342282640764
87896,77983,9913,75533,12363,2450,250,0,87896,75533,218,0.8593451351597342
87925,77964,9961,75467,12458,2497,250,0,87925,75467,219,0.8583110605629798
87914,78100,9814,75610,12304,2490,250,0,87914,75610,220,0.8600450440202926
87606,77793,9813,75265,12341,2528,250,0,87606,75265,221,0.8591306531516106
87361,77653,9708,75195,12166,2458,250,0,87361,75195,222,0.8607387735946246
87566,77675,9891,75232,12334,2443,250,0,87566,75232,223,0.8591462439759724
87910,77761,10149,75277,12633,2484,250,0,87910,75277,224,0.8562962120350358
87835,77995,9840,75485,12350,2510,250,0,87835,75485,225,0.8593954573917003
87874,77944,9930,75410,12464,2534,250,0,87874,75410,226,0.8581605480574459
88121,78174,9947,75671,12450,2503,250,0,88121,75671,227,0.8587169914095392
87553,77721,9832,75206,12347,2515,250,0,87553,75206,228,0.8589768483090242
87652,77859,9793,75360,12292,2499,250,0,87652,75360,229,0.8597636106420846
87465,77625,9840,75089,12376,2536,250,0,87465,75089,230,0.8585034013605443
88128,78152,9976,75709,12419,2443,250,0,88128,75709,231,0.8590799745824256
87981,77994,9987,75603,12378,2391,250,0,87981,75603,232,0.8593105329559791
87681,77678,10003,75145,12536,2533,250,0,87681,75145,233,0.8570271780659436
87319,77576,9743,75148,12171,2428,250,0,87319,75148,234,0.8606145283386205
88115,77963,10152,75454,12661,2509,250,0,88115,75454,235,0.8563127730806332
87372,77642,9730,75204,12168,2438,250,0,87372,75204,236,0.8607334157395962
88380,78573,9807,76128,12252,2445,250,0,88380,76128,237,0.8613713509843856
87428,77419,10009,74939,12489,2480,250,0,87428,74939,238,0.8571510271308963
87825,77980,9845,75482,12343,2498,250,0,87825,75482,239,0.8594591517221748
87869,77894,9975,75387,12482,2507,250,0,87869,75387,240,0.8579476265804777
88072,78132,9940,75599,12473,2533,250,0,88072,75599,241,0.8583772368062494
88375,78633,9742,76139,12236,2494,250,0,88375,76139,242,0.8615445544554455
88121,78077,10044,75575,12546,2502,250,0,88121,75575,243,0.8576275802589621
88030,77950,10080,75485,12545,2465,250,0,88030,75485,244,0.8574917641713052
88082,78160,9922,75666,12416,2494,250,0,88082,75666,245,0.8590404395903817
88164,78285,9879,75789,12375,2496,250,0,88164,75789,246,0.8596365863617803
87842,77798,10044,75266,12576,2532,250,0,87842,75266,247,0.8568338607955193
88066,78040,10026,75603,12463,2437,250,0,88066,75603,248,0.8584811391456407
87714,77846,9868,75295,12419,2551,250,0,87714,75295,249,0.8584148482568347
88101,78084,10017,75591,12510,2493,250,0,88101,75591,250,0.8580038819082644
88076,78277,9799,75794,12282,2483,250,0,88076,75794,251,0.8605522503292611
87618,77772,9846,75294,12324,2478,250,0,87618,75294,252,0.8593439704170376
87962,78118,9844,75648,12314,2470,250,0,87962,75648,253,0.8600077306109456
88250,78352,9898,75788,12462,2564,250,0,88250,75788,254,0.8587875354107649
87758,77809,9949,75410,12348,2399,250,0,87758,75410,255,0.8592948790993413
87973,78068,9905,75590,12383,2478,250,0,87973,75590,256,0.8592409034590158
88294,78309,9985,75869,12425,2440,250,0,88294,75869,257,0.8592769610619068
87540,77742,9798,75229,12311,2513,250,0,87540,75229,258,0.8593671464473384
88098,78216,9882,75751,12347,2465,250,0,88098,75751,259,0.859849258779995
87756,77879,9877,75454,12302,2425,250,0,87756,75454,260,0.8598158530470851
88143,78117,10026,75586,12557,2531,250,0,88143,75586,261,0.8575383184143948
87930,78068,9862,75593,12337,2475,250,0,87930,75593,262,0.8596952121005346
87946,78038,9908,75603,12343,2435,250,0,87946,75603,263,0.859652514042708
88120,78139,9981,75706,12414,2433,250,0,88120,75706,264,0.8591239219246483
88200,78185,10015,75764,12436,2421,250,0,88200,75764,265,0.8590022675736961
87901,78055,9846,75551,12350,2504,250,0,87901,75551,266,0.8595010295673542
87592,77709,9883,75255,12337,2454,250,0,87592,75255,267,0.8591538040003653
87721,77734,9987,75215,12506,2519,250,0,87721,75215,268,0.857434365773304
87523,77752,9771,75332,12191,2420,250,0,87523,75332,269,0.8607108988494453
87437,77710,9727,75212,12225,2498,250,0,87437,75212,270,0.8601850475199286
87997,78016,9981,75531,12466,2485,250,0,87997,75531,271,0.8583360796390787
87888,77902,9986,75451,12437,2451,250,0,87888,75451,272,0.8584903513562716
88091,78217,9874,75730,12361,2487,250,0,88091,75730,273,0.8596791953775074
88262,78428,9834,76050,12212,2378,250,0,88262,76050,274,0.8616392105322789
88557,78700,9857,76194,12363,2506,250,0,88557,76194,275,0.8603949998306175
87709,78000,9709,75553,12156,2447,250,0,87709,75553,276,0.8614053289856229
87851,78013,9838,75476,12375,2537,250,0,87851,75476,277,0.8591364924702052
87549,77666,9883,75192,12357,2474,250,0,87549,75192,278,0.8588561833944419
88242,78403,9839,75906,12336,2497,250,0,88242,75906,279,0.8602026246005303
87631,77894,9737,75466,12165,2428,250,0,87631,75466,280,0.8611792630461823
88018,78060,9958,75609,12409,2451,250,0,88018,75609,281,0.8590174736985616
88075,78014,10061,75563,12512,2451,250,0,88075,75563,282,0.85793925631564
88243,78353,9890,75853,12390,2500,250,0,88243,75853,283,0.8595922622757612
87440,77556,9884,75067,12373,2489,250,0,87440,75067,284,0.8584972552607503
88126,78067,10059,75672,12454,2395,250,0,88126,75672,285,0.8586796178199396
87326,77592,9734,75118,12208,2474,250,0,87326,75118,286,0.8602020016947988
87731,77838,9893,75381,12350,2457,250,0,87731,75381,287,0.8592287788808973
88215,78231,9984,75717,12498,2514,250,0,88215,75717,288,0.8583234143853086
88158,78286,9872,75771,12387,2515,250,0,88158,75771,289,0.8594909140406997
87636,77648,9988,75185,12451,2463,250,0,87636,75185,290,0.8579236843306404
87804,77817,9987,75367,12437,2450,250,0,87804,75367,291,0.8583549724386133
88141,78042,10099,75644,12497,2398,250,0,88141,75644,292,0.8582158132991456
87882,77939,9943,75524,12358,2415,250,0,87882,75524,293,0.8593796226758608
87717,77820,9897,75312,12405,2508,250,0,87717,75312,294,0.8585792947775231
88423,78606,9817,76081,12342,2525,250,0,88423,76081,295,0.8604209312056817
88291,78458,9833,75912,12379,2546,250,0,88291,75912,296,0.8597931839032291
88116,78062,10054,75676,12440,2386,250,0,88116,75676,297,0.8588224613010123
87932,78065,9867,75618,12314,2447,250,0,87932,75618,298,0.8599599690670063
87930,78188,9742,75724,12206,2464,250,0,87930,75724,299,0.8611850335494143
87758,77991,9767,75507,12251,2484,250,0,87758,75507,300,0.8604001914355386
88546,78490,10056,76018,12528,2472,250,0,88546,76018,301,0.8585142185982427
88004,78180,9824,75666,12338,2514,250,0,88004,75666,302,0.8598018271896732
87773,78047,9726,75538,12235,2509,250,0,87773,75538,303,0.8606063368006107
87690,77781,9909,75303,12387,2478,250,0,87690,75303,304,0.8587410195005132
88105,78109,9996,75659,12446,2450,250,0,88105,75659,305,0.8587367345780603
88243,78389,9854,75931,12312,2458,250,0,88243,75931,306,0.8604761850798364
87652,77705,9947,75260,12392,2445,250,0,87652,75260,307,0.8586227353625702
88297,78257,10040,75806,12491,2451,250,0,88297,75806,308,0.8585342650373172
87312,77481,9831,74996,12316,2485,250,0,87312,74996,309,0.8589426424775518
87512,77560,9952,75026,12486,2534,250,0,87512,75026,310,0.8573224243532316
87976,78042,9934,75589,12387,2453,250,0,87976,75589,311,0.8592002364281167
87803,77882,9921,75410,12393,2472,250,0,87803,75410,312,0.858854481054178
88188,78146,10042,75642,12546,2504,250,0,88188,75642,313,0.857735746360049
88007,78014,9993,75528,12479,2486,250,0,88007,75528,314,0.8582044610087833
88414,78524,9890,76043,12371,2481,250,0,88414,76043,315,0.8600787205646164
87491,77608,9883,75085,12406,2523,250,0,87491,75085,316,0.858202557977392
87992,78212,9780,75736,12256,2476,250,0,87992,75736,317,0.860714610419129
87737,77798,9939,75284,12453,2514,250,0,87737,75284,318,0.8580644425954842
87644,77659,9985,75205,12439,2454,250,0,87644,75205,319,0.8580735703527909
87747,77990,9757,75566,12181,2424,250,0,87747,75566,320,0.8611804392172951
87709,78031,9678,75541,12168,2490,250,0,87709,75541,321,0.8612685129234172
87634,77855,9779,75330,12304,2525,250,0,87634,75330,322,0.8595978729716777
88319,78279,10040,75736,12583,2543,250,0,88319,75736,323,0.8575278252697608
88385,78441,9944,75949,12436,2492,250,0,88385,75949,324,0.8592973920914182
87944,78072,9872,75598,12346,2474,250,0,87944,75598,325,0.8596152096788866
87634,77691,9943,75289,12345,2402,250,0,87634,75289,326,0.8591300180295319
87896,77864,10032,75353,12543,2511,250,0,87896,75353,327,0.857297260398653
88113,77990,10123,75512,12601,2478,250,0,88113,75512,328,0.8569904554379036
87500,77666,9834,75150,12350,2516,250,0,87500,75150,329,0.8588571428571429
87871,77913,9958,75391,12480,2522,250,0,87871,75391,330,0.8579736204208442
87955,77990,9965,75524,12431,2466,250,0,87955,75524,331,0.8586663634813256
88293,78501,9792,76004,12289,2497,250,0,88293,76004,332,0.8608156932033117
88469,78612,9857,76076,12393,2536,250,0,88469,76076,333,0.8599170330850354
87285,77471,9814,75014,12271,2457,250,0,87285,75014,334,0.8594145614939566
87966,77912,10054,75423,12543,2489,250,0,87966,75423,335,0.8574108178159744
88024,78070,9954,75591,12433,2479,250,0,88024,75591,336,0.8587544306098337
88292,78311,9981,75789,12503,2522,250,0,88292,75789,337,0.8583903411407602
88232,78273,9959,75729,12503,2544,250,0,88232,75729,338,0.8582940429776045
88117,78143,9974,75612,12505,2531,250,0,88117,75612,339,0.8580864078441164
87931,78161,9770,75666,12265,2495,250,0,87931,75666,340,0.8605156315747575
87690,77924,9766,75427,12263,2497,250,0,87690,75427,341,0.8601550918006614
88090,78170,9920,75695,12395,2475,250,0,88090,75695,342,0.8592916335565899
87864,78034,9830,75516,12348,2518,250,0,87864,75516,343,0.8594646271510517
87966,78009,9957,75595,12371,2414,250,0,87966,75595,344,0.8593661187276902
87629,77733,9896,75298,12331,2435,250,0,87629,75298,345,0.85928174462792
88165,78302,9863,75812,12353,2490,250,0,88165,75812,346,0.8598877105427324
87972,78226,9746,75669,12303,2557,250,0,87972,75669,347,0.8601486836720775
87823,77986,9837,75494,12329,2492,250,0,87823,75494,348,0.8596153627181945
87585,77676,9909,75177,12408,2499,250,0,87585,75177,349,0.8583319061483131
87620,77716,9904,75226,12394,2490,250,0,87620,75226,350,0.8585482766491669
87848,77984,9864,75517,12331,2467,250,0,87848,75517,351,0.8596325471268554
88024,78051,9973,75536,12488,2515,250,0,88024,75536,352,0.8581296010179043
88642,78680,9962,76264,12378,2416,250,0,88642,76264,353,0.8603596489248889
88229,78288,9941,75754,12475,2534,250,0,88229,75754,354,0.8586065806027496
88089,78260,9829,75794,12295,2466,250,0,88089,75794,355,0.8604252517340417
