epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,11.654702186584473,0.03823047876358032,450.60275883154486,283.56308463511766,0.5176648920023581
2,huber_tv,0.0125,100,0.002,0.25,0.25,8.96690559387207,0.032576918601989746,280.18353565477804,189.93095513273198,0.5051150959989172
3,huber_tv,0.0125,100,0.002,0.25,0.25,7.136083602905273,0.02497255802154541,188.2188782732336,130.4937553636219,0.5059572499958449
4,huber_tv,0.0125,100,0.002,0.25,0.25,5.506594657897949,0.02499973773956299,129.65185556081937,94.19108353919603,0.5051174019972677
5,huber_tv,0.0125,100,0.002,0.25,0.25,4.072943210601807,0.02493983507156372,93.8485794556875,73.59281477010173,0.5042893040008494
