epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.05,100,0.002,0.25,0.25,31.707191467285156,0.15137356519699097,2157.5374036268363,699.0975291752633,0.5155231859971536
2,huber_tv,0.05,100,0.002,0.25,0.25,16.34834861755371,0.08818024396896362,745.7704025777912,325.7904948445446,0.5061638869992748
