epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,13.382308959960938,0.04266560077667236,843.3862195804734,631.8201090403696,0.5272345209996274
2,huber_tv,0.0125,100,0.002,0.25,0.25,10.986762046813965,0.03966015577316284,632.5219052205732,500.38156539103295,0.5178244769995217
3,huber_tv,0.0125,100,0.002,0.25,0.25,9.61837100982666,0.03408628702163696,503.0425260397855,402.2895893003763,0.5181645529992238
4,huber_tv,0.0125,100,0.002,0.25,0.25,8.518651008605957,0.02822965383529663,405.7031616346578,326.1823108522085,0.5183965100004571
5,huber_tv,0.0125,100,0.002,0.25,0.25,7.548672676086426,0.024865269660949707,329.8206719704152,266.8158930844538,0.5488013790018158
