epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,15.737846374511719,0.04258459806442261,2283.256845609234,2005.7742753649447,0.5176153889997295
2,huber_tv,0.0125,100,0.002,0.25,0.25,13.340981483459473,0.04213762283325195,1996.4933495680461,1805.7182131244801,0.5070057779994386
3,huber_tv,0.0125,100,0.002,0.25,0.25,12.053906440734863,0.04038119316101074,1799.5408941882372,1646.493522091584,0.5051058650005871
4,huber_tv,0.0125,100,0.002,0.25,0.25,11.179224967956543,0.03567337989807129,1642.2080739828791,1511.4407477431523,0.5061859560000812
5,huber_tv,0.0125,100,0.002,0.25,0.25,10.50329875946045,0.033095479011535645,1508.383027939293,1393.3178630698376,0.5047716150002088
