run_id,status,rows,wepl_min_mm,wepl_max_mm,wepl_mean_mm
37,written,51144,0.0,224.8856658935547,138.4882049560547
38,written,51469,0.0,224.54579162597656,138.67034912109375
39,written,51468,0.0,231.9173126220703,138.4239501953125
40,written,51907,0.0,226.25120544433594,138.65621948242188
41,written,51548,0.0,228.0830078125,138.25253295898438
42,written,51483,0.0,231.0049591064453,138.22544860839844
43,written,51523,0.0,226.5962371826172,138.37271118164062
44,written,51745,0.0,229.312255859375,138.01063537597656
45,written,51440,0.0,228.67784118652344,138.23367309570312
46,written,51204,0.0,226.37533569335938,138.17161560058594
47,written,51559,0.0,227.23460388183594,137.9628448486328
48,written,51521,0.0,226.652099609375,138.39552307128906
49,written,51269,0.0,228.08778381347656,138.27291870117188
50,written,51639,0.0,226.34823608398438,138.30392456054688
51,written,51636,0.0,225.2495574951172,138.293701171875
52,written,51451,0.0,229.263916015625,137.92095947265625
53,written,51261,0.0,232.4637451171875,137.73004150390625
54,written,51594,0.0,224.70960998535156,138.0556640625
55,written,51616,0.0,225.2115020751953,138.31204223632812
56,written,51799,0.0,223.31398010253906,138.24044799804688
57,written,51334,0.0,231.0098114013672,138.7005157470703
58,written,51546,0.0,225.8974609375,138.36410522460938
59,written,51686,0.0,223.67344665527344,138.27496337890625
60,written,51284,0.0,224.7720489501953,137.9733123779297
61,written,51471,0.0,227.3543243408203,137.84182739257812
62,written,51158,0.0,223.4085693359375,138.20889282226562
63,written,51510,0.0,225.23789978027344,138.75863647460938
64,written,51480,0.0,233.4234619140625,138.26126098632812
65,written,51565,0.0,224.3270721435547,138.0481414794922
66,written,51471,0.0,225.4904327392578,138.23617553710938
67,written,51758,0.0,227.26011657714844,137.40487670898438
68,written,51298,0.0,229.5553741455078,137.947998046875
69,written,51745,0.0,225.33251953125,137.9403076171875
70,written,51382,0.0,224.51681518554688,137.79664611816406
71,written,51462,0.0,226.14671325683594,137.93902587890625
72,written,51027,0.0,224.7755584716797,137.8735809326172
73,written,51191,0.0,228.43603515625,138.21078491210938
74,written,51366,0.0,225.8618927001953,138.4530029296875
75,written,51348,0.0,223.33087158203125,138.41404724121094
76,written,51275,0.0,223.4708709716797,138.43551635742188
77,written,51309,0.0,225.84259033203125,138.10890197753906
78,written,51540,0.0,227.95944213867188,137.8936004638672
79,written,51494,0.0,222.91915893554688,138.4939727783203
80,written,51584,0.0,223.30078125,138.0938720703125
81,written,51433,0.0,229.8973388671875,138.96673583984375
82,written,51772,0.0,223.0248565673828,138.45162963867188
83,written,51417,0.0,222.13845825195312,137.7276611328125
84,written,51500,0.0,227.32066345214844,138.05299377441406
85,written,51665,0.0,221.1566619873047,138.2630157470703
86,written,51383,0.0,224.96421813964844,138.53492736816406
87,written,51825,0.0,221.429931640625,138.4462127685547
88,written,51276,0.0,223.10305786132812,137.78282165527344
89,written,51262,0.0,224.11279296875,138.25148010253906
90,written,51575,0.0,220.61944580078125,138.5214080810547
91,written,51655,0.0,222.16226196289062,138.53807067871094
92,written,51555,0.0,222.6381072998047,138.06625366210938
93,written,51614,0.0,225.57752990722656,138.11019897460938
94,written,51757,0.0,223.18978881835938,138.80511474609375
95,written,51209,0.0,223.40464782714844,138.48353576660156
96,written,50967,0.0,221.17901611328125,137.77044677734375
97,written,51196,0.0,221.84124755859375,138.6812744140625
98,written,51459,0.0,222.51388549804688,138.08494567871094
99,written,51478,0.0,221.8856964111328,138.28366088867188
100,written,51810,0.0,223.59080505371094,138.1170654296875
101,written,51791,0.0,221.45285034179688,138.24057006835938
102,written,51627,0.0,222.99937438964844,138.4578399658203
103,written,51139,0.0,221.0172576904297,137.9491729736328
104,written,51393,0.0,222.3052978515625,138.5848388671875
105,written,51656,0.0,221.88470458984375,138.5519561767578
106,written,51535,0.0,221.95423889160156,137.87881469726562
107,written,51714,0.0,222.20497131347656,138.3861083984375
108,written,51661,0.0,223.16331481933594,138.29217529296875
109,written,51419,0.0,223.46145629882812,138.1022186279297
110,written,51620,0.0,229.22186279296875,138.1934356689453
111,written,51736,0.0,221.11801147460938,138.19078063964844
112,written,51601,0.0,226.48898315429688,137.9419708251953
113,written,51518,0.0,219.999267578125,137.89300537109375
114,written,51811,0.0,225.31109619140625,138.4171905517578
115,written,51398,0.0,218.5914306640625,138.4420623779297
116,written,51596,0.0,220.82046508789062,138.4759063720703
117,written,51773,0.0,225.44577026367188,138.6214599609375
118,written,51750,0.0,218.54000854492188,138.18565368652344
119,written,51724,0.0,224.22506713867188,138.06524658203125
120,written,51765,0.0,227.09463500976562,138.1245880126953
121,written,51326,0.0,225.3041534423828,137.9656982421875
122,written,51777,0.0,217.41517639160156,138.1849365234375
123,written,51473,0.0,217.67330932617188,137.7940216064453
124,written,51569,0.0,222.95388793945312,138.38612365722656
125,written,51309,0.0,218.80267333984375,138.5970458984375
126,written,51340,0.0,217.89735412597656,138.07627868652344
127,written,51709,0.0,223.3211669921875,138.70806884765625
128,written,51069,0.0,221.11990356445312,138.07513427734375
129,written,51433,0.0,220.31407165527344,138.423828125
130,written,51615,0.0,219.7582550048828,138.15139770507812
131,written,51163,0.0,222.32330322265625,137.97750854492188
132,written,51638,0.0,233.0384979248047,138.39942932128906
133,written,51269,0.0,219.84925842285156,137.98463439941406
134,written,51574,0.0,221.9945831298828,138.05572509765625
135,written,51795,0.0,224.4766387939453,137.92127990722656
136,written,51403,0.0,220.95567321777344,138.3380126953125
137,written,51338,0.0,220.7798309326172,138.3994903564453
138,written,51546,0.0,221.4717559814453,137.8777618408203
139,written,51527,0.0,220.0916290283203,138.47714233398438
140,written,51634,0.0,221.43678283691406,138.60400390625
141,written,51398,0.0,226.10072326660156,138.02365112304688
142,written,51721,0.0,220.51800537109375,137.68838500976562
143,written,51088,0.0,219.72628784179688,138.54649353027344
144,written,51293,0.0,221.60157775878906,137.8598175048828
145,written,51373,0.0,219.29959106445312,138.1586151123047
146,written,51521,0.0,221.7364044189453,138.39376831054688
147,written,51856,0.0,219.81263732910156,138.019775390625
148,written,51841,0.0,220.35995483398438,137.7838897705078
149,written,51812,0.0,218.6366424560547,137.78482055664062
150,written,51924,0.0,224.27169799804688,138.4075927734375
151,written,52045,0.0,218.97789001464844,138.2176055908203
152,written,51251,0.0,223.4350128173828,138.83387756347656
153,written,51363,0.0,222.4191131591797,137.7780303955078
154,written,51294,0.0,224.84255981445312,138.4348907470703
155,written,51579,0.0,221.40391540527344,137.45901489257812
156,written,51215,0.0,218.8293914794922,138.54945373535156
157,written,51374,0.0,217.0164031982422,138.48028564453125
158,written,51189,0.0,219.8967742919922,138.28196716308594
159,written,51262,0.0,216.93081665039062,138.3716583251953
160,written,51520,0.0,218.8968505859375,138.5491485595703
161,written,51455,0.0,224.66220092773438,138.3647003173828
162,written,51597,0.0,223.73782348632812,138.49398803710938
163,written,51597,0.0,229.21649169921875,138.58746337890625
164,written,51844,0.0,221.05673217773438,137.87454223632812
165,written,51368,0.0,223.43585205078125,137.95245361328125
166,written,51446,0.0,223.26217651367188,138.50689697265625
167,written,51736,0.0,219.91357421875,138.1251220703125
168,written,51226,0.0,223.50979614257812,138.46875
169,written,51556,0.0,226.35476684570312,138.17352294921875
170,written,51524,0.0,221.7018585205078,137.79489135742188
171,written,51357,0.0,228.29627990722656,137.7301483154297
172,written,51418,0.0,224.7042694091797,138.79295349121094
173,written,51553,0.0,222.2965087890625,138.29176330566406
174,written,51556,0.0,222.54782104492188,138.36134338378906
175,written,51658,0.0,225.4813690185547,138.8778076171875
176,written,51808,0.0,225.0052032470703,138.1043243408203
177,written,51703,0.0,224.35171508789062,137.67733764648438
178,written,51673,0.0,226.05052185058594,138.65000915527344
179,written,51509,0.0,224.2001953125,138.4857940673828
180,written,51559,0.0,227.22100830078125,138.18246459960938
181,written,51674,0.0,226.8622589111328,137.99261474609375
182,written,51698,0.0,226.560791015625,138.1388397216797
183,written,51530,0.0,225.81866455078125,138.646728515625
184,written,51381,0.0,225.8778839111328,138.28640747070312
185,written,51593,0.0,223.8675537109375,138.99794006347656
186,written,51678,0.0,224.9865264892578,138.40574645996094
187,written,51959,0.0,224.4812469482422,138.49295043945312
188,written,51695,0.0,222.5790252685547,138.3565216064453
189,written,51305,0.0,222.94793701171875,138.40052795410156
190,written,51498,0.0,223.63124084472656,138.1415557861328
191,written,51339,0.0,228.6055908203125,138.53536987304688
192,written,51787,0.0,225.48638916015625,138.2060089111328
193,written,51560,0.0,221.8427734375,137.42364501953125
194,written,51724,0.0,224.3060302734375,138.31988525390625
195,written,51715,0.0,222.32220458984375,138.1605224609375
196,written,51695,0.0,223.41552734375,138.49270629882812
197,written,51557,0.0,218.5563201904297,137.85629272460938
198,written,51426,0.0,224.2349853515625,138.50389099121094
199,written,51636,0.0,218.79225158691406,137.91043090820312
200,written,51599,0.0,220.65802001953125,137.99342346191406
201,written,51652,0.0,218.52239990234375,138.6501007080078
202,written,51615,0.0,217.7059783935547,138.30755615234375
203,written,51384,0.0,220.39578247070312,138.5124969482422
204,written,51607,0.0,217.82850646972656,138.07781982421875
205,written,51481,0.0,213.65554809570312,138.27891540527344
206,written,51705,0.0,216.08258056640625,138.20982360839844
207,written,52000,0.0,217.13607788085938,137.9916534423828
208,written,51603,0.0,215.77786254882812,138.50045776367188
209,written,52209,0.0,215.89688110351562,137.76939392089844
210,written,51837,0.0,215.2835693359375,138.0133819580078
211,written,51588,0.0,217.2452392578125,137.41445922851562
212,written,51432,0.0,218.8438262939453,138.41726684570312
213,written,51890,0.0,216.73760986328125,138.28732299804688
214,written,51524,0.0,220.06570434570312,138.28363037109375
215,written,51465,0.0,221.55686950683594,138.55111694335938
216,written,51703,0.0,218.942626953125,138.53948974609375
217,written,51807,0.0,221.2618865966797,138.30239868164062
218,written,51613,0.0,217.83718872070312,137.95504760742188
219,written,51436,0.0,221.72499084472656,138.5730438232422
220,written,51119,0.0,229.8236846923828,138.4945068359375
221,written,51572,0.0,219.1496124267578,137.71640014648438
222,written,51884,0.0,230.03025817871094,138.68179321289062
223,written,51279,0.0,219.73121643066406,138.02005004882812
224,written,51441,0.0,221.87246704101562,138.0477294921875
225,written,51588,0.0,221.1146240234375,138.21749877929688
226,written,51383,0.0,226.4945831298828,138.7930145263672
227,written,51376,0.0,218.9262237548828,138.9334716796875
228,written,51624,0.0,222.8744354248047,137.9425811767578
229,written,51119,0.0,219.5330047607422,138.13491821289062
230,written,51327,0.0,217.371337890625,138.1772003173828
231,written,51040,0.0,218.60464477539062,138.42384338378906
232,written,51374,0.0,216.79531860351562,138.03375244140625
233,written,51557,0.0,218.32220458984375,137.8047637939453
234,written,51152,0.0,225.70042419433594,137.9102783203125
235,written,51611,0.0,220.435791015625,137.9115753173828
236,written,51725,0.0,222.59185791015625,138.09085083007812
237,written,51621,0.0,216.61190795898438,138.6050262451172
238,written,51653,0.0,217.2490692138672,138.2852325439453
239,written,51561,0.0,218.9248809814453,138.17800903320312
240,written,51643,0.0,216.7745819091797,137.9761505126953
241,written,51704,0.0,218.78347778320312,138.23089599609375
242,written,51408,0.0,217.70799255371094,138.3180389404297
243,written,51358,0.0,222.94505310058594,138.32798767089844
244,written,51454,0.0,220.0299530029297,138.55523681640625
245,written,51697,0.0,217.52581787109375,138.13394165039062
246,written,51528,0.0,217.96446228027344,138.6210174560547
247,written,51557,0.0,219.20420837402344,138.61956787109375
248,written,51488,0.0,221.23629760742188,138.33181762695312
249,written,51616,0.0,220.10987854003906,138.0850067138672
250,written,51683,0.0,220.44998168945312,138.2391815185547
251,written,51544,0.0,219.71180725097656,138.63177490234375
252,written,51657,0.0,217.53846740722656,137.5457000732422
253,written,51845,0.0,221.14877319335938,137.6549835205078
254,written,51331,0.0,223.36390686035156,138.99581909179688
255,written,51514,0.0,220.71694946289062,138.14114379882812
256,written,51547,0.0,219.63771057128906,138.68495178222656
257,written,51518,0.0,216.9407501220703,138.40060424804688
258,written,51445,0.0,217.55844116210938,138.5165252685547
259,written,51491,0.0,218.26638793945312,138.22747802734375
260,written,51484,0.0,220.83734130859375,137.92796325683594
261,written,51459,0.0,216.9641571044922,137.60107421875
262,written,51601,0.0,217.0482177734375,138.2441864013672
263,written,51660,0.0,216.1067352294922,138.4963836669922
264,written,51953,0.0,216.1258087158203,137.98130798339844
265,written,51173,0.0,216.87026977539062,138.29452514648438
266,written,51680,0.0,217.91253662109375,137.84661865234375
267,written,51517,0.0,221.83900451660156,137.92868041992188
268,written,51371,0.0,217.0361328125,138.0570526123047
269,written,51584,0.0,217.0670928955078,138.1214141845703
270,written,51235,0.0,223.83273315429688,138.16314697265625
271,written,51769,0.0,219.64520263671875,138.3714599609375
272,written,51847,0.0,221.1239013671875,138.37364196777344
273,written,51224,0.0,218.21624755859375,138.69699096679688
274,written,51308,0.0,215.90542602539062,138.24349975585938
275,written,51464,0.0,226.5751495361328,138.4519500732422
276,written,51739,0.0,222.40000915527344,138.1066131591797
277,written,51569,0.0,221.23365783691406,138.68426513671875
278,written,51681,0.0,218.61875915527344,137.92303466796875
279,written,51869,0.0,221.2676544189453,137.98049926757812
280,written,51642,0.0,220.32550048828125,138.052734375
281,written,51200,0.0,222.79673767089844,138.65396118164062
282,written,51212,0.0,216.60238647460938,138.36204528808594
283,written,51590,0.0,223.19554138183594,138.14874267578125
284,written,51590,0.0,218.12718200683594,137.7992706298828
285,written,51971,0.0,215.9568328857422,138.2203369140625
286,written,51284,0.0,215.98597717285156,138.54481506347656
287,written,51787,0.0,223.20606994628906,137.96923828125
288,written,51552,0.0,226.11924743652344,138.27490234375
289,written,51496,0.0,214.63140869140625,138.60328674316406
290,written,51737,0.0,219.89088439941406,138.30633544921875
291,written,51538,0.0,219.91790771484375,137.6665496826172
292,written,51345,0.0,220.16934204101562,138.77210998535156
293,written,51552,0.0,218.01092529296875,138.99278259277344
294,written,51701,0.0,217.49977111816406,137.5932159423828
295,written,51430,0.0,221.5897979736328,138.06275939941406
296,written,51432,0.0,219.00515747070312,137.76048278808594
297,written,51572,0.0,220.65130615234375,138.3643035888672
298,written,51821,0.0,221.95849609375,137.9595489501953
299,written,51273,0.0,216.12158203125,138.8817596435547
300,written,51578,0.0,222.09461975097656,138.6014862060547
301,written,51713,0.0,217.1352996826172,138.41357421875
302,written,51704,0.0,220.56900024414062,138.07569885253906
303,written,51514,0.0,217.26040649414062,137.9271240234375
304,written,51230,0.0,225.07330322265625,138.4373779296875
305,written,51716,0.0,217.4873046875,138.43399047851562
306,written,51594,0.0,222.56539916992188,138.54864501953125
307,written,51093,0.0,220.7250518798828,138.18270874023438
308,written,51442,0.0,217.90353393554688,138.1900177001953
309,written,51659,0.0,219.30899047851562,138.07138061523438
310,written,52108,0.0,218.5079345703125,138.2854766845703
311,written,51788,0.0,218.5487823486328,138.17393493652344
312,written,51878,0.0,215.5897979736328,138.11683654785156
313,written,51840,0.0,220.28350830078125,137.60353088378906
314,written,51554,0.0,215.20138549804688,137.97723388671875
315,written,51712,0.0,220.76470947265625,138.0789031982422
316,written,51573,0.0,223.34019470214844,138.53211975097656
317,written,51674,0.0,219.03018188476562,138.532470703125
318,written,51213,0.0,223.94642639160156,138.06642150878906
319,written,51038,0.0,216.08212280273438,138.297119140625
320,written,51309,0.0,224.84091186523438,137.791015625
321,written,51699,0.0,218.20301818847656,137.9253387451172
322,written,51528,0.0,219.7899627685547,137.9110565185547
323,written,52119,0.0,223.69834899902344,137.75283813476562
324,written,51463,0.0,217.94398498535156,138.50193786621094
325,written,51629,0.0,218.4644775390625,138.0140838623047
326,written,51469,0.0,216.17848205566406,138.42491149902344
327,written,51352,0.0,228.48190307617188,138.1710205078125
328,written,51639,0.0,223.24490356445312,137.9702911376953
329,written,51647,0.0,219.7142333984375,138.34619140625
330,written,51504,0.0,221.16314697265625,137.71681213378906
331,written,51441,0.0,226.32899475097656,138.18710327148438
332,written,51202,0.0,219.85638427734375,138.12161254882812
333,written,51211,0.0,218.24327087402344,138.35716247558594
334,written,51352,0.0,217.45925903320312,137.89962768554688
335,written,51503,0.0,218.3079376220703,137.81776428222656
336,written,51419,0.0,224.7794952392578,138.17300415039062
337,written,51564,0.0,223.13780212402344,138.36785888671875
338,written,51653,0.0,216.4856719970703,137.56524658203125
339,written,51510,0.0,222.50247192382812,138.09979248046875
340,written,51794,0.0,217.93594360351562,137.6393585205078
341,written,51561,0.0,219.49085998535156,138.34617614746094
342,written,51713,0.0,216.3156280517578,138.05941772460938
343,written,51400,0.0,217.93267822265625,137.95809936523438
344,written,51895,0.0,227.72903442382812,137.9706573486328
345,written,51217,0.0,224.36163330078125,138.3854522705078
346,written,51823,0.0,219.15187072753906,138.48818969726562
347,written,51281,0.0,221.5583038330078,138.13792419433594
348,written,52069,0.0,218.66253662109375,137.87100219726562
349,written,51559,0.0,218.67774963378906,137.92135620117188
350,written,51382,0.0,220.1348114013672,138.16287231445312
351,written,51642,0.0,218.59898376464844,137.79161071777344
352,written,51631,0.0,219.42080688476562,137.876708984375
353,written,51357,0.0,222.75131225585938,137.97027587890625
354,written,51946,0.0,219.91061401367188,137.8969268798828
355,written,51385,0.0,221.4697265625,137.65269470214844
356,written,51418,0.0,225.4844207763672,138.5839080810547
357,written,51517,0.0,222.85633850097656,137.85586547851562
358,written,51468,0.0,224.889404296875,138.1532745361328
359,written,51395,0.0,224.14962768554688,138.23866271972656
360,written,51666,0.0,223.31210327148438,137.89312744140625
361,written,51571,0.0,225.92413330078125,138.00918579101562
362,written,51609,0.0,222.65846252441406,138.53060913085938
363,written,51553,0.0,221.05474853515625,138.17068481445312
364,written,51422,0.0,224.39404296875,138.12681579589844
365,written,51242,0.0,223.27383422851562,138.17333984375
366,written,51122,0.0,223.16819763183594,138.35511779785156
367,written,51754,0.0,224.66082763671875,137.96075439453125
368,written,51395,0.0,224.38177490234375,137.9691925048828
369,written,51691,0.0,221.81834411621094,138.08111572265625
370,written,51556,0.0,221.6806182861328,138.39511108398438
371,written,51646,0.0,225.78627014160156,137.59959411621094
372,written,51302,0.0,224.11569213867188,137.85813903808594
373,written,51171,0.0,225.2459259033203,138.1058807373047
374,written,51614,0.0,225.52297973632812,138.63601684570312
375,written,51730,0.0,223.15440368652344,137.64683532714844
376,written,51638,0.0,224.3944091796875,137.26731872558594
377,written,51322,0.0,222.22274780273438,137.41397094726562
378,written,51568,0.0,226.48780822753906,138.07635498046875
379,written,51315,0.0,222.8812713623047,138.05308532714844
380,written,51330,0.0,221.53379821777344,138.26437377929688
381,written,51458,0.0,219.82415771484375,137.93728637695312
382,written,51581,0.0,231.4732208251953,138.49037170410156
383,written,51577,0.0,224.24331665039062,138.10845947265625
384,written,51417,0.0,222.40850830078125,137.3935089111328
385,written,51432,0.0,226.53318786621094,137.778564453125
386,written,51977,0.0,224.64523315429688,137.72967529296875
387,written,51560,0.0,226.78953552246094,138.3778839111328
388,written,51782,0.0,220.99090576171875,138.0906982421875
389,written,51833,0.0,220.4898223876953,138.57933044433594
390,written,51594,0.0,223.99591064453125,137.83001708984375
391,written,51631,0.0,220.3686065673828,137.67893981933594
392,written,52234,0.0,222.2986602783203,138.79391479492188
393,written,51613,0.0,225.17970275878906,138.2597198486328
394,written,51594,0.0,229.38821411132812,137.88931274414062
395,written,51762,0.0,224.20729064941406,138.19357299804688
396,written,51651,0.0,225.16976928710938,138.0887451171875
397,written,51917,0.0,222.3404541015625,138.20176696777344
398,written,51458,0.0,227.2565460205078,138.2623748779297
399,written,51570,0.0,226.06646728515625,137.3924560546875
400,written,51779,0.0,226.56689453125,137.62149047851562
401,written,51331,0.0,226.45033264160156,138.30519104003906
402,written,51835,0.0,225.81365966796875,137.98802185058594
403,written,51289,0.0,226.4558563232422,138.18682861328125
404,written,51464,0.0,229.60708618164062,138.50164794921875
405,written,51370,0.0,226.9745635986328,138.2013702392578
406,written,51932,0.0,226.60385131835938,138.20260620117188
407,written,51474,0.0,226.33154296875,138.265380859375
408,written,51453,0.0,226.56663513183594,138.375732421875
409,written,51779,0.0,227.30003356933594,138.00146484375
410,written,51757,0.0,226.1035919189453,137.85098266601562
411,written,51025,0.0,228.22634887695312,138.18028259277344
412,written,51435,0.0,227.69129943847656,137.39559936523438
413,written,51375,0.0,225.95297241210938,138.17189025878906
414,written,51660,0.0,226.12344360351562,138.07131958007812
415,written,51584,0.0,233.04075622558594,138.00759887695312
416,written,51848,0.0,223.46905517578125,137.8480682373047
417,written,51677,0.0,223.73837280273438,138.45697021484375
418,written,51358,0.0,230.99725341796875,137.89590454101562
419,written,52011,0.0,224.86038208007812,138.05511474609375
420,written,51277,0.0,223.8968963623047,138.0645751953125
421,written,51439,0.0,226.73106384277344,138.27337646484375
422,written,51629,0.0,224.51820373535156,138.23651123046875
423,written,51446,0.0,224.5841827392578,138.5069580078125
424,written,51869,0.0,223.8492431640625,137.55615234375
425,written,51265,0.0,224.1976776123047,137.7050018310547
426,written,51443,0.0,224.0221710205078,138.46087646484375
427,written,51714,0.0,223.96046447753906,138.9682159423828
428,written,51730,0.0,223.1082000732422,137.98501586914062
429,written,51462,0.0,224.82237243652344,138.30162048339844
430,written,51073,0.0,227.27708435058594,137.41607666015625
431,written,51487,0.0,232.09556579589844,137.2989044189453
432,written,51263,0.0,225.33444213867188,137.73880004882812
433,written,51548,0.0,228.15406799316406,138.2583770751953
434,written,51654,0.0,223.860595703125,137.88970947265625
435,written,51632,0.0,221.92933654785156,138.16627502441406
436,written,51367,0.0,224.23777770996094,138.3584442138672
437,written,51628,0.0,222.6447296142578,138.2355194091797
438,written,51263,0.0,227.5648956298828,138.514404296875
439,written,51277,0.0,228.1803741455078,138.1841278076172
440,written,51157,0.0,225.48008728027344,137.68023681640625
441,written,51683,0.0,221.3503875732422,137.3008270263672
442,written,51537,0.0,222.1697998046875,137.89218139648438
443,written,51562,0.0,222.37567138671875,138.34207153320312
444,written,51583,0.0,228.57821655273438,137.84446716308594
445,written,51426,0.0,223.53765869140625,138.4249267578125
446,written,51215,0.0,221.010009765625,137.4068145751953
447,written,51648,0.0,223.24192810058594,137.8539276123047
448,written,51420,0.0,221.7457275390625,138.32843017578125
449,written,51356,0.0,231.13751220703125,137.68580627441406
450,written,51439,0.0,223.77072143554688,138.25254821777344
451,written,51630,0.0,221.71954345703125,137.95411682128906
452,written,51368,0.0,225.98428344726562,137.88885498046875
453,written,51643,0.0,223.1103973388672,138.60450744628906
454,written,51547,0.0,223.64976501464844,138.2506103515625
455,written,51421,0.0,220.16830444335938,137.7191162109375
456,written,51526,0.0,228.2080841064453,137.66412353515625
457,written,51625,0.0,219.939208984375,137.92648315429688
458,written,51491,0.0,224.79461669921875,137.40037536621094
459,written,51426,0.0,222.61134338378906,137.8540496826172
460,written,51471,0.0,224.33157348632812,138.1096954345703
461,written,51514,0.0,222.607666015625,138.070556640625
462,written,51403,0.0,225.96051025390625,138.41909790039062
463,written,51064,0.0,228.43458557128906,138.37806701660156
464,written,51448,0.0,223.20404052734375,137.77931213378906
465,written,51690,0.0,225.2771759033203,137.8737335205078
466,written,51637,0.0,222.54696655273438,138.47442626953125
467,written,51879,0.0,229.82305908203125,137.58514404296875
468,written,51412,0.0,219.30885314941406,138.19479370117188
469,written,51709,0.0,220.1380615234375,138.20606994628906
470,written,51456,0.0,221.33729553222656,137.8253631591797
471,written,51996,0.0,223.3776092529297,138.10545349121094
472,written,51289,0.0,220.57421875,138.3920135498047
473,written,51720,0.0,222.2572784423828,138.5380859375
474,written,52188,0.0,221.91209411621094,138.48863220214844
475,written,51329,0.0,218.20120239257812,138.3642120361328
476,written,51225,0.0,218.54002380371094,138.18780517578125
477,written,51407,0.0,218.45323181152344,138.4672088623047
478,written,51851,0.0,221.7521209716797,138.20823669433594
479,written,51565,0.0,221.7537384033203,137.89706420898438
480,written,51920,0.0,223.76980590820312,138.2356719970703
481,written,51726,0.0,220.4561309814453,138.15037536621094
482,written,51389,0.0,219.0098876953125,138.20526123046875
483,written,51421,0.0,223.14988708496094,137.31736755371094
484,written,51961,0.0,221.21881103515625,138.00941467285156
485,written,51951,0.0,220.06565856933594,138.17579650878906
486,written,51845,0.0,217.91310119628906,138.1873321533203
487,written,51604,0.0,222.96884155273438,138.8551788330078
488,written,51556,0.0,217.51560974121094,138.3828125
489,written,51388,0.0,219.3561553955078,138.22340393066406
490,written,51694,0.0,225.556396484375,138.03643798828125
491,written,51531,0.0,222.06858825683594,138.0470428466797
492,written,51385,0.0,226.7975311279297,138.2802734375
493,written,51451,0.0,229.1321563720703,138.1525115966797
494,written,51831,0.0,220.72183227539062,138.08578491210938
495,written,51533,0.0,221.3501434326172,137.7794189453125
496,written,51625,0.0,223.38272094726562,138.4618377685547
497,written,51588,0.0,218.71932983398438,137.91082763671875
498,written,51535,0.0,220.01873779296875,138.37887573242188
499,written,51404,0.0,224.6001739501953,138.09275817871094
500,written,51632,0.0,222.030029296875,137.56436157226562
501,written,51537,0.0,222.95567321777344,138.1436004638672
502,written,51885,0.0,219.1176300048828,138.34593200683594
503,written,51574,0.0,219.3284454345703,137.88763427734375
504,written,51658,0.0,219.36524963378906,138.48208618164062
505,written,51619,0.0,217.74551391601562,137.38929748535156
506,written,51583,0.0,219.1841583251953,138.3162078857422
507,written,52085,0.0,222.0106964111328,138.57559204101562
508,written,51493,0.0,218.53485107421875,138.12327575683594
509,written,51422,0.0,219.54620361328125,138.10748291015625
510,written,51170,0.0,218.1527862548828,137.81544494628906
511,written,51772,0.0,219.84828186035156,138.51339721679688
512,written,51521,0.0,221.3118438720703,138.0290985107422
513,written,51733,0.0,219.2657470703125,138.15147399902344
514,written,51781,0.0,221.52151489257812,138.1053924560547
515,written,51669,0.0,218.89976501464844,138.324951171875
516,written,51689,0.0,220.49952697753906,137.79563903808594
517,written,51655,0.0,219.3573455810547,138.1426544189453
