run_id,status,rows,wepl_min_mm,wepl_max_mm,wepl_mean_mm
44,written,234043,0.0,224.03390502929688,136.86557006835938
45,written,233735,0.0,224.43531799316406,136.6680145263672
46,written,233662,0.0,225.56515502929688,136.8522186279297
47,written,233156,0.0,225.34518432617188,136.62965393066406
48,written,233545,0.0,225.72669982910156,136.50830078125
49,written,233656,0.0,227.8388671875,136.98605346679688
50,written,233679,0.0,227.00723266601562,136.45945739746094
51,written,233398,0.0,226.1922149658203,136.54530334472656
52,written,234473,0.0,227.1666717529297,136.83526611328125
53,written,233930,0.0,226.02120971679688,136.6333465576172
54,written,233423,0.0,229.1461639404297,136.88914489746094
55,written,233757,0.0,224.9848175048828,136.71778869628906
56,written,233815,0.0,229.13702392578125,136.4935302734375
57,written,233611,0.0,227.6576690673828,136.4889373779297
58,written,234311,0.0,228.75668334960938,136.73922729492188
59,written,234855,0.0,227.98045349121094,136.63951110839844
60,written,233312,0.0,228.3934783935547,136.76295471191406
61,written,233387,0.0,228.0753173828125,136.6951904296875
62,written,233621,0.0,228.1221923828125,136.83799743652344
63,written,233140,0.0,228.7615509033203,136.58865356445312
64,written,233258,0.0,228.21604919433594,136.94798278808594
65,written,233749,0.0,228.34634399414062,136.8179931640625
66,written,234424,0.0,228.78155517578125,136.3802490234375
67,written,232834,0.0,227.9614715576172,136.66851806640625
68,written,232593,0.0,227.40492248535156,136.7240447998047
69,written,233473,0.0,226.93539428710938,136.75474548339844
70,written,233455,0.0,226.0867919921875,136.53515625
71,written,233688,0.0,226.56826782226562,136.82643127441406
72,written,233259,0.0,224.96734619140625,136.5146026611328
73,written,233516,0.0,224.59112548828125,136.96971130371094
74,written,233930,0.0,224.77601623535156,136.7068634033203
75,written,233121,0.0,225.9364013671875,136.57345581054688
76,written,234181,0.0,226.3331298828125,136.417724609375
77,written,233742,0.0,228.17752075195312,136.6876678466797
78,written,233545,0.0,227.98577880859375,136.56227111816406
79,written,232906,0.0,230.36734008789062,136.71656799316406
80,written,232983,0.0,229.7615966796875,136.7283172607422
81,written,233681,0.0,230.42543029785156,136.66229248046875
82,written,233336,0.0,227.316650390625,136.81556701660156
83,written,234054,0.0,230.283203125,136.5421600341797
84,written,233863,0.0,227.75741577148438,136.8166961669922
85,written,233070,0.0,229.14146423339844,136.635498046875
86,written,233399,0.0,225.96035766601562,136.58248901367188
87,written,233264,0.0,226.2694854736328,136.58372497558594
88,written,233200,0.0,225.07574462890625,136.81173706054688
89,written,233850,0.0,225.24424743652344,136.68283081054688
90,written,233597,0.0,225.1793975830078,136.66799926757812
91,written,233681,0.0,224.33602905273438,136.4713897705078
92,written,233606,0.0,224.31918334960938,136.6625213623047
93,written,233739,0.0,226.65411376953125,136.87828063964844
94,written,234745,0.0,225.89810180664062,136.53041076660156
95,written,233950,0.0,227.14549255371094,136.7515411376953
96,written,233561,0.0,225.6034393310547,136.63999938964844
97,written,233835,0.0,227.80157470703125,136.68667602539062
98,written,232947,0.0,227.19354248046875,136.76068115234375
99,written,233584,0.0,225.91241455078125,136.63902282714844
100,written,233073,0.0,226.82394409179688,136.53965759277344
101,written,234086,0.0,228.1671142578125,136.73223876953125
102,written,234056,0.0,225.16995239257812,136.5576171875
103,written,233222,0.0,227.09732055664062,136.68202209472656
104,written,233566,0.0,225.2850799560547,136.60401916503906
105,written,233513,0.0,224.63491821289062,136.69683837890625
106,written,234420,0.0,229.54368591308594,136.82037353515625
107,written,232692,0.0,225.51263427734375,136.7578125
108,written,234004,0.0,224.45310974121094,136.5215606689453
109,written,234167,0.0,224.133544921875,136.7515869140625
110,written,234497,0.0,224.76979064941406,136.69180297851562
111,written,233861,0.0,227.9802703857422,136.44456481933594
112,written,233933,0.0,226.87762451171875,136.63815307617188
113,written,233206,0.0,226.32823181152344,136.43557739257812
114,written,232963,0.0,225.88388061523438,136.61708068847656
115,written,233543,0.0,225.28268432617188,136.66763305664062
116,written,233847,0.0,227.3649444580078,136.70135498046875
117,written,234437,0.0,226.60829162597656,136.8031005859375
118,written,233779,0.0,226.69680786132812,136.66226196289062
119,written,233922,0.0,227.53941345214844,136.89013671875
120,written,234704,0.0,227.83712768554688,136.61083984375
121,written,233166,0.0,227.5254364013672,136.84234619140625
122,written,234415,0.0,226.64466857910156,136.68785095214844
123,written,233959,0.0,227.2240447998047,136.599365234375
124,written,233275,0.0,228.52603149414062,136.69406127929688
125,written,233155,0.0,227.72508239746094,136.6599884033203
126,written,233347,0.0,227.40023803710938,136.99710083007812
127,written,234113,0.0,228.8538818359375,136.40438842773438
128,written,233039,0.0,227.66351318359375,136.6874237060547
129,written,233888,0.0,228.33822631835938,136.7467041015625
130,written,233165,0.0,228.809814453125,136.73483276367188
131,written,234513,0.0,227.90679931640625,136.5045928955078
132,written,233336,0.0,229.98822021484375,136.62841796875
133,written,233562,0.0,229.39694213867188,136.65184020996094
134,written,233467,0.0,230.30958557128906,136.67784118652344
135,written,233393,0.0,228.76998901367188,136.6556854248047
136,written,234309,0.0,232.7013397216797,136.84507751464844
137,written,233639,0.0,229.80511474609375,136.6605224609375
138,written,234174,0.0,231.7718505859375,136.69784545898438
139,written,233221,0.0,231.9842529296875,136.4928436279297
140,written,233571,0.0,231.0357666015625,136.484375
141,written,233899,0.0,233.26016235351562,136.58119201660156
142,written,233998,0.0,233.3421630859375,136.73382568359375
143,written,234076,0.0,235.8711700439453,136.42630004882812
144,written,233577,0.0,234.8358612060547,136.61111450195312
145,written,233964,0.0,233.5064697265625,136.5264129638672
146,written,233556,0.0,234.3048095703125,136.54884338378906
147,written,234404,0.0,235.8965606689453,136.8474578857422
148,written,234023,0.0,234.58084106445312,136.7294464111328
149,written,233362,0.0,234.49822998046875,136.80812072753906
150,written,233268,0.0,232.48487854003906,136.6951446533203
151,written,233663,0.0,231.02938842773438,136.6656036376953
152,written,233770,0.0,230.36021423339844,136.97442626953125
153,written,233553,0.0,229.2840118408203,136.50253295898438
154,written,233096,0.0,225.88232421875,136.70150756835938
155,written,233746,0.0,228.93667602539062,136.84263610839844
156,written,233712,0.0,226.09075927734375,136.9883575439453
157,written,234344,0.0,225.00753784179688,136.87815856933594
158,written,233372,0.0,226.70611572265625,136.48609924316406
159,written,233258,0.0,226.95535278320312,136.7649383544922
160,written,233874,0.0,227.93197631835938,136.64122009277344
161,written,233735,0.0,229.1693878173828,136.6334228515625
162,written,233701,0.0,226.65858459472656,136.7715606689453
163,written,233766,0.0,227.98304748535156,136.43377685546875
164,written,233806,0.0,228.4555206298828,136.70318603515625
165,written,233777,0.0,227.81883239746094,136.6638641357422
166,written,234480,0.0,226.0943603515625,136.87538146972656
167,written,233800,0.0,224.873046875,136.84432983398438
168,written,234011,0.0,225.93614196777344,136.5971221923828
169,written,234039,0.0,224.45132446289062,136.882080078125
170,written,233843,0.0,225.1514434814453,136.9319305419922
171,written,233365,0.0,224.53121948242188,136.63035583496094
172,written,233728,0.0,226.14776611328125,136.52748107910156
173,written,232992,0.0,223.90980529785156,136.7292022705078
174,written,233222,0.0,226.56512451171875,136.57980346679688
175,written,233174,0.0,224.9535369873047,136.57728576660156
176,written,233569,0.0,223.78627014160156,136.41795349121094
177,written,232965,0.0,224.86402893066406,136.7919921875
178,written,233097,0.0,227.2649383544922,136.7333526611328
179,written,233526,0.0,224.8104248046875,136.77427673339844
180,written,233560,0.0,228.75587463378906,136.79931640625
181,written,233847,0.0,228.44662475585938,136.85333251953125
182,written,233566,0.0,226.0853271484375,136.6687469482422
183,written,233763,0.0,225.94900512695312,137.05902099609375
184,written,234352,0.0,224.31602478027344,136.73870849609375
185,written,233548,0.0,223.334228515625,136.76992797851562
186,written,233988,0.0,225.5597686767578,136.8426971435547
187,written,233857,0.0,226.66445922851562,136.5991668701172
188,written,233606,0.0,225.09030151367188,136.86029052734375
189,written,233410,0.0,224.3240509033203,136.40164184570312
190,written,233670,0.0,229.306884765625,136.8629913330078
191,written,233047,0.0,230.61846923828125,136.76708984375
192,written,232775,0.0,231.4160614013672,136.505615234375
193,written,234198,0.0,233.14224243164062,136.6653289794922
194,written,233614,0.0,229.47157287597656,136.60003662109375
195,written,233444,0.0,230.48680114746094,136.6455841064453
196,written,234047,0.0,229.6996307373047,136.831787109375
197,written,233401,0.0,228.39242553710938,136.9102325439453
198,written,233607,0.0,228.01255798339844,136.8426971435547
199,written,233665,0.0,227.0265655517578,136.60174560546875
200,written,233566,0.0,227.6662139892578,136.6064910888672
201,written,234235,0.0,229.01541137695312,136.4822235107422
202,written,233822,0.0,225.5958251953125,136.83763122558594
203,written,233336,0.0,226.39813232421875,136.74935913085938
204,written,232936,0.0,226.40866088867188,136.76502990722656
205,written,233217,0.0,227.85494995117188,136.64492797851562
206,written,233168,0.0,227.5010528564453,136.9075164794922
207,written,233989,0.0,224.77149963378906,136.6400146484375
208,written,233814,0.0,224.491455078125,136.68319702148438
209,written,233885,0.0,224.1119384765625,136.6651153564453
210,written,234092,0.0,223.11843872070312,136.581787109375
211,written,233001,0.0,223.9326629638672,136.72708129882812
212,written,233774,0.0,223.80601501464844,136.8126983642578
213,written,234094,0.0,225.55307006835938,136.7712860107422
214,written,233401,0.0,225.11734008789062,136.75271606445312
215,written,233491,0.0,224.2873992919922,136.65338134765625
216,written,233797,0.0,226.04100036621094,136.89382934570312
217,written,233614,0.0,226.2042694091797,136.7203826904297
218,written,233944,0.0,226.31813049316406,136.58544921875
219,written,233244,0.0,227.146240234375,136.61569213867188
220,written,234079,0.0,227.83935546875,136.53086853027344
221,written,234125,0.0,228.12049865722656,136.90826416015625
222,written,233985,0.0,227.12106323242188,136.79928588867188
223,written,233364,0.0,229.4769287109375,136.5950469970703
224,written,233280,0.0,229.10186767578125,136.79425048828125
225,written,233155,0.0,230.9168243408203,136.8422088623047
226,written,234222,0.0,229.74349975585938,136.69509887695312
227,written,233968,0.0,231.337646484375,136.73219299316406
228,written,234458,0.0,229.31724548339844,136.73361206054688
229,written,233486,0.0,228.44813537597656,136.7254180908203
230,written,233357,0.0,226.72000122070312,136.82492065429688
231,written,234180,0.0,227.3637237548828,136.6967010498047
232,written,232972,0.0,226.89649963378906,136.71322631835938
233,written,234098,0.0,225.55506896972656,136.4845733642578
234,written,233066,0.0,223.76356506347656,136.96266174316406
235,written,233991,0.0,225.27737426757812,136.64944458007812
236,written,233642,0.0,224.63050842285156,136.87242126464844
237,written,232944,0.0,223.51272583007812,136.72927856445312
238,written,233018,0.0,223.7571258544922,136.86940002441406
239,written,233901,0.0,222.36968994140625,136.58184814453125
240,written,234145,0.0,222.08331298828125,136.91685485839844
241,written,234251,0.0,224.1266632080078,136.798828125
242,written,233896,0.0,225.8097381591797,137.06459045410156
243,written,234231,0.0,226.2831268310547,136.60812377929688
244,written,233936,0.0,222.98094177246094,136.6210479736328
245,written,233097,0.0,223.87318420410156,136.7547607421875
246,written,233725,0.0,225.15760803222656,136.64430236816406
247,written,233520,0.0,227.08209228515625,136.7138214111328
248,written,234498,0.0,224.30955505371094,136.8031463623047
249,written,234556,0.0,223.85440063476562,136.6620635986328
250,written,234439,0.0,223.5003662109375,136.60255432128906
251,written,233321,0.0,222.71600341796875,136.76023864746094
252,written,233826,0.0,222.1952362060547,136.8223876953125
253,written,234254,0.0,224.41651916503906,136.774658203125
254,written,234337,0.0,224.7698211669922,137.04483032226562
255,written,234111,0.0,224.53578186035156,136.6772918701172
256,written,233398,0.0,222.83375549316406,136.77493286132812
257,written,233243,0.0,224.61962890625,136.6202850341797
258,written,234066,0.0,224.53030395507812,136.75225830078125
259,written,233330,0.0,224.97999572753906,136.68698120117188
260,written,233735,0.0,226.17555236816406,136.67385864257812
261,written,234590,0.0,226.71522521972656,136.6941680908203
262,written,233553,0.0,225.11524963378906,136.8082733154297
263,written,233422,0.0,226.02113342285156,136.72598266601562
264,written,234180,0.0,225.79541015625,137.0063934326172
265,written,233592,0.0,224.57936096191406,136.975341796875
266,written,233111,0.0,224.48876953125,136.5835723876953
267,written,233829,0.0,223.53280639648438,136.73170471191406
268,written,232934,0.0,225.40591430664062,136.69851684570312
269,written,232792,0.0,224.1174774169922,136.75221252441406
270,written,233554,0.0,225.80091857910156,136.3154754638672
271,written,233538,0.0,226.97021484375,136.90518188476562
272,written,233053,0.0,226.31565856933594,136.8606414794922
273,written,234177,0.0,229.06898498535156,136.92942810058594
274,written,233914,0.0,228.7586212158203,136.82554626464844
275,written,234021,0.0,227.89218139648438,136.70472717285156
276,written,233912,0.0,227.96322631835938,136.640869140625
277,written,234896,0.0,227.53355407714844,136.81271362304688
278,written,233302,0.0,226.5843048095703,136.47914123535156
279,written,233848,0.0,226.5225067138672,136.58837890625
280,written,234145,0.0,225.81578063964844,136.8477020263672
281,written,234067,0.0,226.17076110839844,137.09397888183594
282,written,233625,0.0,226.3369903564453,136.9311981201172
283,written,233848,0.0,227.8101348876953,136.7945098876953
284,written,233042,0.0,228.12437438964844,136.78164672851562
285,written,233720,0.0,228.3262939453125,136.63970947265625
286,written,233476,0.0,229.41236877441406,136.65158081054688
287,written,232869,0.0,228.95265197753906,136.7092742919922
288,written,234044,0.0,232.293701171875,136.82273864746094
289,written,233083,0.0,230.2639923095703,136.90342712402344
290,written,234141,0.0,230.38848876953125,136.5425567626953
291,written,233352,0.0,230.1772003173828,136.50738525390625
292,written,232700,0.0,230.9843292236328,136.43487548828125
293,written,233978,0.0,228.82846069335938,136.7904052734375
294,written,233519,0.0,228.11502075195312,136.87863159179688
295,written,233851,0.0,228.847412109375,136.9112091064453
296,written,233463,0.0,227.09732055664062,136.75367736816406
297,written,234291,0.0,227.6663818359375,136.67022705078125
298,written,233918,0.0,226.33680725097656,136.7727508544922
299,written,233385,0.0,228.1750946044922,136.823974609375
300,written,234205,0.0,228.2937774658203,136.6995849609375
301,written,233842,0.0,229.4678192138672,136.6730194091797
302,written,233953,0.0,229.92691040039062,136.7231903076172
303,written,234331,0.0,229.88565063476562,136.58795166015625
304,written,234072,0.0,230.7270050048828,136.599853515625
305,written,233708,0.0,233.13987731933594,136.82907104492188
306,written,233921,0.0,232.1759033203125,136.60377502441406
307,written,233997,0.0,233.1827850341797,136.92308044433594
308,written,232951,0.0,231.0793914794922,136.55027770996094
309,written,233632,0.0,230.65203857421875,136.95867919921875
310,written,233559,0.0,231.28428649902344,136.7322235107422
311,written,234119,0.0,231.1868133544922,136.58970642089844
312,written,233668,0.0,228.9957275390625,136.81951904296875
313,written,234312,0.0,228.7376251220703,136.55162048339844
314,written,233421,0.0,227.60031127929688,136.8211212158203
315,written,233950,0.0,227.70912170410156,136.80148315429688
316,written,234025,0.0,227.08731079101562,136.7351531982422
317,written,234583,0.0,224.36483764648438,136.7454833984375
318,written,234049,0.0,225.2731475830078,136.5257568359375
319,written,233121,0.0,223.14517211914062,136.66001892089844
320,written,233656,0.0,224.31573486328125,136.67108154296875
321,written,234247,0.0,221.3336639404297,136.77976989746094
322,written,234708,0.0,224.58279418945312,136.7003631591797
323,written,233328,0.0,224.38235473632812,136.6794891357422
324,written,234348,0.0,222.80233764648438,136.76956176757812
325,written,232791,0.0,225.10653686523438,136.58265686035156
326,written,234666,0.0,227.09756469726562,136.55807495117188
327,written,233284,0.0,228.57333374023438,136.55291748046875
328,written,234624,0.0,227.22369384765625,136.5459747314453
329,written,234198,0.0,226.66969299316406,136.8438720703125
330,written,233333,0.0,222.85362243652344,136.73834228515625
331,written,233395,0.0,223.96151733398438,136.4728546142578
332,written,233380,0.0,224.9775848388672,136.86773681640625
333,written,233381,0.0,223.1672821044922,136.5819091796875
334,written,233620,0.0,224.08529663085938,136.8018798828125
335,written,234196,0.0,222.5594940185547,136.8422393798828
336,written,234206,0.0,221.8455810546875,136.80812072753906
337,written,232736,0.0,222.47669982910156,136.73155212402344
338,written,233045,0.0,222.2109832763672,136.79983520507812
339,written,233493,0.0,224.59080505371094,136.80780029296875
340,written,234005,0.0,226.87469482421875,137.234619140625
341,written,234076,0.0,226.88088989257812,136.7771453857422
342,written,233741,0.0,226.23690795898438,136.76043701171875
343,written,233571,0.0,223.0038299560547,136.6408233642578
344,written,234724,0.0,226.95565795898438,136.60610961914062
345,written,233625,0.0,221.86602783203125,136.82388305664062
346,written,234289,0.0,223.99388122558594,136.70724487304688
347,written,234571,0.0,225.33840942382812,136.7282257080078
348,written,233931,0.0,226.14251708984375,136.6426239013672
349,written,233566,0.0,223.56024169921875,136.5740966796875
350,written,233587,0.0,227.86111450195312,136.61383056640625
351,written,233994,0.0,225.62252807617188,136.69488525390625
352,written,234116,0.0,224.83889770507812,136.5961456298828
353,written,234363,0.0,225.85887145996094,136.58706665039062
354,written,233661,0.0,226.2980194091797,136.51551818847656
355,written,233682,0.0,227.26351928710938,136.91746520996094
356,written,233473,0.0,226.6102752685547,136.89105224609375
357,written,233730,0.0,226.3034210205078,136.97679138183594
358,written,233807,0.0,228.08334350585938,136.70265197753906
359,written,233670,0.0,227.36622619628906,136.64370727539062
360,written,233618,0.0,228.72743225097656,136.63511657714844
361,written,233536,0.0,226.1551513671875,136.64181518554688
362,written,233661,0.0,226.06455993652344,136.67739868164062
363,written,232886,0.0,226.97299194335938,136.69415283203125
364,written,233493,0.0,224.61915588378906,136.62152099609375
365,written,233631,0.0,225.06492614746094,136.89027404785156
366,written,234070,0.0,225.7056121826172,136.5408172607422
367,written,234209,0.0,224.0530548095703,136.49974060058594
368,written,234355,0.0,224.85482788085938,136.98208618164062
369,written,233939,0.0,228.84661865234375,136.8032989501953
370,written,234188,0.0,229.4627685546875,136.70010375976562
371,written,233619,0.0,228.6353759765625,136.8662872314453
372,written,233828,0.0,228.8615264892578,136.6863555908203
373,written,233815,0.0,228.67527770996094,136.6317138671875
374,written,233456,0.0,229.25254821777344,137.00167846679688
375,written,233151,0.0,228.09678649902344,136.63992309570312
376,written,233145,0.0,228.3592529296875,136.93515014648438
377,written,234361,0.0,226.28173828125,136.54608154296875
378,written,233754,0.0,225.37994384765625,136.6598358154297
379,written,233577,0.0,226.3820037841797,136.47752380371094
380,written,233890,0.0,224.77011108398438,136.67959594726562
381,written,235378,0.0,225.47471618652344,136.3800811767578
382,written,234105,0.0,226.11740112304688,136.5238494873047
383,written,234177,0.0,228.5504913330078,136.81411743164062
384,written,235107,0.0,227.48269653320312,136.76480102539062
385,written,233789,0.0,226.93499755859375,136.6029052734375
386,written,233973,0.0,224.0872039794922,136.90391540527344
387,written,233480,0.0,226.92552185058594,136.77059936523438
388,written,233673,0.0,225.77491760253906,136.60130310058594
389,written,233538,0.0,228.67356872558594,136.7721710205078
390,written,233273,0.0,224.5890655517578,136.6849365234375
391,written,233564,0.0,226.1082763671875,136.63455200195312
392,written,233523,0.0,224.95184326171875,136.83216857910156
393,written,234586,0.0,224.8186492919922,137.00607299804688
394,written,233187,0.0,226.2554168701172,136.72714233398438
395,written,233983,0.0,226.51705932617188,136.84310913085938
396,written,233314,0.0,225.1953582763672,136.53504943847656
397,written,234029,0.0,226.44357299804688,136.6769561767578
398,written,233704,0.0,224.1957244873047,136.78123474121094
399,written,233885,0.0,226.4182891845703,136.820068359375
400,written,233756,0.0,226.8359832763672,136.53611755371094
401,written,234114,0.0,226.5421905517578,136.66307067871094
402,written,234085,0.0,225.53378295898438,136.4835968017578
403,written,234210,0.0,225.90492248535156,136.78118896484375
404,written,233132,0.0,227.8052520751953,136.89344787597656
405,written,233723,0.0,225.4772186279297,136.7246551513672
406,written,233220,0.0,229.77432250976562,136.63002014160156
407,written,234308,0.0,227.71925354003906,136.81564331054688
408,written,233416,0.0,225.90113830566406,136.68605041503906
409,written,233630,0.0,230.54672241210938,137.2201690673828
410,written,234044,0.0,227.03953552246094,136.98565673828125
411,written,233768,0.0,227.30763244628906,136.70352172851562
412,written,233627,0.0,225.85752868652344,136.8118896484375
413,written,234174,0.0,227.46270751953125,136.5958709716797
414,written,234413,0.0,226.99961853027344,136.7146759033203
415,written,234450,0.0,229.368896484375,136.7628631591797
416,written,233345,0.0,225.7634735107422,136.83697509765625
417,written,233240,0.0,227.64898681640625,136.70159912109375
418,written,233185,0.0,225.04087829589844,136.56036376953125
419,written,233822,0.0,225.71900939941406,136.7272186279297
420,written,234208,0.0,226.1397705078125,136.71847534179688
421,written,233754,0.0,229.63201904296875,136.7256622314453
422,written,233444,0.0,227.0605926513672,136.6729278564453
423,written,233808,0.0,230.16151428222656,136.62051391601562
424,written,233638,0.0,230.52349853515625,136.72312927246094
425,written,233556,0.0,231.71693420410156,136.6996307373047
426,written,233424,0.0,229.54193115234375,136.6119384765625
427,written,233864,0.0,228.54066467285156,136.78842163085938
428,written,233924,0.0,229.34681701660156,136.81398010253906
429,written,233715,0.0,230.1296844482422,136.6570281982422
430,written,233352,0.0,229.41619873046875,136.86660766601562
431,written,233163,0.0,227.03924560546875,136.81996154785156
432,written,233780,0.0,225.12071228027344,136.68284606933594
433,written,234384,0.0,225.92132568359375,136.69598388671875
434,written,233036,0.0,226.31153869628906,136.72703552246094
435,written,233703,0.0,227.53729248046875,136.75570678710938
436,written,233221,0.0,226.87123107910156,136.51087951660156
437,written,233232,0.0,229.02532958984375,136.68511962890625
438,written,234183,0.0,227.62454223632812,136.60891723632812
439,written,233329,0.0,229.23243713378906,136.77305603027344
440,written,233558,0.0,230.36410522460938,136.52073669433594
441,written,233445,0.0,229.8509063720703,136.70626831054688
442,written,233879,0.0,227.48028564453125,136.8152313232422
443,written,234201,0.0,227.08103942871094,136.76858520507812
444,written,234053,0.0,226.15365600585938,136.69198608398438
445,written,234359,0.0,227.3000030517578,136.74835205078125
446,written,233694,0.0,225.8249969482422,136.7407684326172
447,written,233374,0.0,224.48976135253906,136.6594696044922
448,written,232883,0.0,224.6161346435547,136.744384765625
449,written,234210,0.0,225.1499786376953,136.57518005371094
450,written,233681,0.0,225.0200653076172,136.70433044433594
451,written,233666,0.0,226.84259033203125,136.71328735351562
452,written,233245,0.0,224.2536163330078,136.80027770996094
453,written,234273,0.0,226.93238830566406,136.7637939453125
454,written,233994,0.0,225.6217041015625,136.6726837158203
455,written,233653,0.0,227.69891357421875,136.6416015625
456,written,233653,0.0,227.01060485839844,136.46865844726562
457,written,233575,0.0,226.4951934814453,136.75643920898438
458,written,233827,0.0,228.35804748535156,136.69415283203125
459,written,234336,0.0,226.30087280273438,136.6759796142578
460,written,234123,0.0,226.7891387939453,136.35598754882812
461,written,234496,0.0,225.6600341796875,136.79794311523438
462,written,233840,0.0,226.07269287109375,136.48268127441406
463,written,234239,0.0,225.88742065429688,136.5775604248047
464,written,233673,0.0,226.04971313476562,136.8011474609375
465,written,233674,0.0,225.2693634033203,136.85772705078125
466,written,233980,0.0,226.501708984375,136.75038146972656
467,written,233118,0.0,224.83084106445312,136.58145141601562
468,written,234081,0.0,225.14743041992188,136.6978302001953
469,written,232796,0.0,223.41836547851562,136.52757263183594
470,written,233977,0.0,226.2671661376953,136.47787475585938
471,written,233390,0.0,224.06468200683594,136.6980438232422
472,written,233908,0.0,227.13951110839844,136.40643310546875
473,written,233402,0.0,224.85934448242188,136.64498901367188
474,written,233741,0.0,226.4457550048828,136.96148681640625
475,written,233066,0.0,227.15003967285156,136.75001525878906
476,written,234694,0.0,227.30194091796875,136.48667907714844
477,written,232902,0.0,227.84317016601562,136.81980895996094
478,written,233636,0.0,227.7878875732422,136.52957153320312
479,written,233301,0.0,227.5313720703125,136.50840759277344
480,written,233931,0.0,227.72547912597656,137.0106658935547
481,written,234206,0.0,230.4087371826172,136.89479064941406
482,written,233621,0.0,228.82447814941406,136.81600952148438
483,written,233849,0.0,227.65818786621094,137.03146362304688
484,written,232596,0.0,227.48397827148438,136.62196350097656
485,written,232946,0.0,224.8903350830078,136.4054718017578
486,written,234243,0.0,227.1146240234375,136.7854461669922
487,written,232517,0.0,227.27378845214844,136.53085327148438
488,written,233285,0.0,226.3350372314453,136.65884399414062
489,written,234485,0.0,229.67401123046875,136.69259643554688
490,written,233588,0.0,228.45506286621094,136.73789978027344
491,written,233793,0.0,230.0832977294922,136.56553649902344
492,written,233720,0.0,231.1431121826172,137.0303955078125
493,written,233154,0.0,228.89837646484375,136.9506378173828
494,written,233519,0.0,231.98326110839844,136.8472900390625
495,written,233612,0.0,231.92425537109375,136.99749755859375
496,written,234040,0.0,230.52110290527344,136.5862274169922
497,written,233899,0.0,229.95184326171875,136.8589630126953
498,written,234137,0.0,232.90560913085938,136.6993865966797
499,written,233794,0.0,231.1121826171875,136.6315155029297
500,written,233050,0.0,235.82281494140625,136.88990783691406
501,written,233809,0.0,231.5122833251953,136.97891235351562
502,written,233190,0.0,234.04701232910156,136.4841766357422
503,written,233340,0.0,233.41673278808594,136.65882873535156
504,written,233549,0.0,232.9463348388672,136.6831512451172
505,written,232854,0.0,234.14346313476562,136.57119750976562
506,written,233462,0.0,232.5050506591797,136.89405822753906
507,written,233522,0.0,233.381103515625,136.94528198242188
508,written,232929,0.0,233.55406188964844,136.6699676513672
509,written,233996,0.0,231.70932006835938,136.89599609375
510,written,232799,0.0,229.88841247558594,136.68051147460938
511,written,233667,0.0,231.23922729492188,136.6945343017578
512,written,233004,0.0,228.298095703125,136.45010375976562
513,written,234420,0.0,227.53045654296875,136.578369140625
514,written,233780,0.0,229.85629272460938,136.86349487304688
515,written,233995,0.0,226.5231475830078,136.7788848876953
516,written,233323,0.0,226.4017791748047,136.837890625
517,written,232621,0.0,228.42047119140625,136.82752990722656
