epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,11.346355438232422,0.032007813453674316,389.3947089181854,229.98882804176128,0.5178062059994772
2,huber_tv,0.0125,100,0.002,0.25,0.25,8.504815101623535,0.02498871088027954,230.82540155476136,147.4692863929754,0.5125620629987679
3,huber_tv,0.0125,100,0.002,0.25,0.25,6.467498302459717,0.023497819900512695,149.72071360924346,100.06236289033657,0.520597901999281
4,huber_tv,0.0125,100,0.002,0.25,0.25,4.704791069030762,0.023096024990081787,102.72019477161017,74.91915242161757,0.5166127209995466
5,huber_tv,0.0125,100,0.002,0.25,0.25,3.2799715995788574,0.017406344413757324,77.50362488331227,62.96658792743772,0.5158661069999653
