epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,11.207273483276367,0.03517746925354004,330.7990820370361,174.64127400679004,2.610336372999882
2,huber_tv,0.0125,100,0.002,0.25,0.25,8.281572341918945,0.0294874906539917,171.97615955667405,92.7286886151827,0.5163018640005248
3,huber_tv,0.0125,100,0.002,0.25,0.25,6.111526012420654,0.024999678134918213,91.58525833788093,46.84066187393719,0.5224544000002425
