run_id,seed,fraction,parent,selected,status
50,20260730,0.175,59994,41995,written
51,20260730,0.175,60460,42235,written
52,20260730,0.175,59652,41749,written
53,20260730,0.175,60225,42190,written
54,20260730,0.175,60353,42174,written
55,20260730,0.175,60337,42261,written
56,20260730,0.175,60075,42109,written
57,20260730,0.175,60086,42155,written
58,20260730,0.175,60422,42404,written
59,20260730,0.175,59980,42138,written
60,20260730,0.175,60575,42077,written
61,20260730,0.175,60441,42364,written
62,20260730,0.175,60253,42311,written
63,20260730,0.175,60142,41922,written
64,20260730,0.175,60677,42610,written
65,20260730,0.175,60069,41833,written
66,20260730,0.175,60223,42248,written
67,20260730,0.175,59880,42071,written
68,20260730,0.175,60192,41977,written
69,20260730,0.175,60619,42659,written
70,20260730,0.175,60527,42430,written
71,20260730,0.175,59580,41710,written
72,20260730,0.175,59740,41775,written
73,20260730,0.175,59818,41830,written
74,20260730,0.175,60414,42451,written
75,20260730,0.175,60270,42312,written
76,20260730,0.175,60636,42329,written
77,20260730,0.175,60181,42093,written
78,20260730,0.175,60277,42038,written
79,20260730,0.175,60277,42350,written
80,20260730,0.175,60267,42084,written
81,20260730,0.175,59840,42001,written
82,20260730,0.175,60376,42226,written
83,20260730,0.175,60213,42027,written
84,20260730,0.175,60100,42156,written
85,20260730,0.175,60345,42232,written
86,20260730,0.175,60413,42347,written
87,20260730,0.175,60495,42119,written
88,20260730,0.175,60377,42202,written
89,20260730,0.175,60354,42233,written
90,20260730,0.175,60264,42328,written
91,20260730,0.175,60184,42136,written
92,20260730,0.175,60027,41996,written
94,20260730,0.175,59932,41743,written
93,20260730,0.175,60566,42341,written
95,20260730,0.175,60787,42557,written
97,20260730,0.175,60377,42386,written
96,20260730,0.175,59377,41557,written
98,20260730,0.175,60410,42390,written
99,20260730,0.175,60518,42433,written
101,20260730,0.175,60276,42177,written
100,20260730,0.175,60119,42009,written
102,20260730,0.175,59904,42015,written
103,20260730,0.175,60888,42765,written
104,20260730,0.175,60454,42045,written
105,20260730,0.175,60213,42156,written
106,20260730,0.175,60396,42424,written
107,20260730,0.175,60278,42263,written
108,20260730,0.175,60176,42313,written
109,20260730,0.175,60553,42319,written
110,20260730,0.175,60407,42422,written
111,20260730,0.175,59974,42064,written
112,20260730,0.175,60278,42205,written
113,20260730,0.175,60152,41885,written
114,20260730,0.175,59885,42200,written
115,20260730,0.175,60311,42409,written
116,20260730,0.175,60422,42343,written
117,20260730,0.175,60379,42202,written
118,20260730,0.175,60033,41825,written
119,20260730,0.175,60562,42272,written
120,20260730,0.175,60108,42063,written
121,20260730,0.175,59935,42059,written
123,20260730,0.175,59954,41848,written
122,20260730,0.175,60275,41946,written
124,20260730,0.175,60505,42184,written
125,20260730,0.175,60607,42512,written
126,20260730,0.175,60201,41994,written
127,20260730,0.175,60186,42252,written
128,20260730,0.175,60220,42237,written
129,20260730,0.175,60400,42338,written
130,20260730,0.175,60017,42010,written
131,20260730,0.175,60168,42230,written
132,20260730,0.175,60501,42223,written
133,20260730,0.175,60066,42096,written
134,20260730,0.175,60252,42147,written
135,20260730,0.175,60426,42349,written
136,20260730,0.175,60212,42195,written
137,20260730,0.175,60239,42134,written
138,20260730,0.175,60385,42108,written
139,20260730,0.175,60339,42131,written
141,20260730,0.175,59929,42035,written
140,20260730,0.175,60429,42338,written
142,20260730,0.175,60034,42022,written
143,20260730,0.175,60119,42012,written
144,20260730,0.175,59935,41869,written
145,20260730,0.175,60293,42421,written
146,20260730,0.175,60038,42004,written
147,20260730,0.175,59881,41945,written
148,20260730,0.175,60252,42103,written
149,20260730,0.175,60609,42558,written
150,20260730,0.175,60345,42029,written
151,20260730,0.175,60302,42069,written
152,20260730,0.175,60063,41962,written
153,20260730,0.175,60314,42275,written
154,20260730,0.175,60120,41940,written
155,20260730,0.175,60340,42219,written
156,20260730,0.175,60318,42278,written
157,20260730,0.175,59936,42111,written
158,20260730,0.175,60154,42096,written
159,20260730,0.175,60085,42050,written
160,20260730,0.175,60034,41999,written
161,20260730,0.175,60341,42408,written
162,20260730,0.175,59853,41791,written
163,20260730,0.175,60643,42575,written
164,20260730,0.175,60157,42341,written
165,20260730,0.175,60405,42185,written
166,20260730,0.175,60417,42279,written
167,20260730,0.175,60504,42421,written
168,20260730,0.175,60389,42282,written
169,20260730,0.175,60022,42118,written
170,20260730,0.175,60223,42051,written
171,20260730,0.175,60426,42297,written
172,20260730,0.175,60277,42007,written
173,20260730,0.175,60819,42642,written
174,20260730,0.175,60355,42197,written
175,20260730,0.175,60326,42228,written
176,20260730,0.175,60294,42117,written
177,20260730,0.175,60409,42307,written
178,20260730,0.175,59880,42002,written
179,20260730,0.175,60176,42073,written
180,20260730,0.175,60374,42275,written
181,20260730,0.175,60006,41994,written
182,20260730,0.175,60342,42137,written
183,20260730,0.175,60080,41914,written
184,20260730,0.175,60257,42121,written
185,20260730,0.175,60037,41916,written
186,20260730,0.175,59966,41983,written
187,20260730,0.175,60108,41984,written
188,20260730,0.175,60478,42391,written
189,20260730,0.175,60204,42358,written
190,20260730,0.175,60631,42397,written
191,20260730,0.175,60096,41999,written
192,20260730,0.175,60448,42348,written
193,20260730,0.175,59964,41810,written
194,20260730,0.175,60519,42152,written
195,20260730,0.175,60770,42610,written
196,20260730,0.175,60022,42079,written
197,20260730,0.175,60430,42516,written
198,20260730,0.175,59770,41672,written
199,20260730,0.175,59468,41655,written
200,20260730,0.175,60260,42080,written
201,20260730,0.175,60437,42367,written
202,20260730,0.175,60297,42244,written
203,20260730,0.175,60087,41947,written
204,20260730,0.175,59899,41841,written
205,20260730,0.175,60077,41993,written
206,20260730,0.175,59937,42022,written
207,20260730,0.175,60259,42309,written
208,20260730,0.175,60058,41990,written
209,20260730,0.175,60505,42285,written
210,20260730,0.175,60124,42237,written
211,20260730,0.175,60180,42111,written
212,20260730,0.175,59960,42110,written
213,20260730,0.175,60023,41837,written
214,20260730,0.175,60148,42207,written
216,20260730,0.175,59932,41900,written
215,20260730,0.175,60062,42022,written
217,20260730,0.175,60047,41955,written
218,20260730,0.175,60116,42117,written
220,20260730,0.175,60190,42111,written
219,20260730,0.175,59681,41780,written
221,20260730,0.175,60390,42389,written
222,20260730,0.175,59943,41872,written
223,20260730,0.175,59843,41808,written
224,20260730,0.175,60104,42063,written
225,20260730,0.175,60101,41967,written
226,20260730,0.175,60072,41974,written
227,20260730,0.175,60225,42202,written
228,20260730,0.175,60522,42598,written
229,20260730,0.175,59902,41968,written
230,20260730,0.175,60061,41863,written
231,20260730,0.175,60070,42204,written
232,20260730,0.175,60578,42589,written
233,20260730,0.175,60082,42056,written
234,20260730,0.175,60577,42202,written
235,20260730,0.175,60459,42069,written
236,20260730,0.175,60170,42191,written
237,20260730,0.175,60379,42239,written
238,20260730,0.175,60028,41832,written
239,20260730,0.175,59922,41916,written
240,20260730,0.175,60411,42263,written
241,20260730,0.175,60391,42318,written
242,20260730,0.175,60016,42086,written
243,20260730,0.175,60249,42253,written
244,20260730,0.175,60326,42104,written
245,20260730,0.175,60019,42196,written
246,20260730,0.175,60442,42274,written
247,20260730,0.175,60222,42146,written
248,20260730,0.175,60615,42551,written
249,20260730,0.175,60171,42109,written
250,20260730,0.175,60084,42030,written
253,20260730,0.175,60163,41955,written
251,20260730,0.175,60186,42240,written
252,20260730,0.175,60344,42165,written
254,20260730,0.175,60309,42214,written
255,20260730,0.175,60138,42211,written
256,20260730,0.175,60352,42195,written
257,20260730,0.175,60558,42341,written
258,20260730,0.175,60285,41873,written
259,20260730,0.175,60490,42217,written
262,20260730,0.175,59896,41971,written
261,20260730,0.175,60589,42488,written
260,20260730,0.175,60266,42101,written
263,20260730,0.175,60404,42262,written
265,20260730,0.175,60464,42210,written
266,20260730,0.175,59948,41984,written
264,20260730,0.175,60287,42350,written
269,20260730,0.175,60466,42353,written
268,20260730,0.175,60177,42067,written
267,20260730,0.175,60069,41917,written
270,20260730,0.175,60198,42276,written
272,20260730,0.175,60973,42621,written
271,20260730,0.175,60316,42259,written
273,20260730,0.175,60038,42137,written
274,20260730,0.175,60527,42402,written
275,20260730,0.175,60173,42121,written
276,20260730,0.175,60284,42302,written
277,20260730,0.175,59943,42128,written
278,20260730,0.175,60303,42212,written
280,20260730,0.175,60152,42127,written
281,20260730,0.175,60365,42568,written
279,20260730,0.175,59876,41781,written
282,20260730,0.175,60300,42220,written
284,20260730,0.175,60381,42407,written
285,20260730,0.175,60143,42236,written
283,20260730,0.175,60022,41909,written
286,20260730,0.175,59881,42128,written
288,20260730,0.175,60151,42104,written
287,20260730,0.175,59912,41943,written
289,20260730,0.175,60234,42220,written
290,20260730,0.175,60111,42056,written
292,20260730,0.175,59788,41871,written
293,20260730,0.175,60108,42070,written
291,20260730,0.175,60183,42120,written
294,20260730,0.175,60343,42304,written
295,20260730,0.175,60331,42204,written
296,20260730,0.175,60363,42181,written
297,20260730,0.175,60108,42026,written
298,20260730,0.175,59871,41824,written
300,20260730,0.175,59676,41690,written
301,20260730,0.175,59844,41908,written
299,20260730,0.175,60421,42236,written
302,20260730,0.175,60533,42216,written
303,20260730,0.175,60384,42176,written
304,20260730,0.175,60002,41896,written
305,20260730,0.175,60840,42388,written
306,20260730,0.175,60164,42173,written
308,20260730,0.175,59900,41925,written
309,20260730,0.175,59593,41813,written
307,20260730,0.175,60204,42375,written
310,20260730,0.175,59925,41997,written
311,20260730,0.175,60482,42213,written
313,20260730,0.175,59894,42002,written
312,20260730,0.175,60449,42281,written
314,20260730,0.175,60263,42270,written
315,20260730,0.175,60138,42020,written
316,20260730,0.175,59995,41978,written
317,20260730,0.175,60438,42237,written
318,20260730,0.175,60150,42182,written
320,20260730,0.175,60322,42216,written
319,20260730,0.175,60575,42488,written
322,20260730,0.175,60464,42349,written
321,20260730,0.175,60446,42460,written
323,20260730,0.175,60214,42078,written
324,20260730,0.175,60169,42311,written
325,20260730,0.175,60144,42107,written
326,20260730,0.175,60219,41964,written
327,20260730,0.175,60220,42233,written
328,20260730,0.175,60198,42137,written
329,20260730,0.175,60198,42072,written
330,20260730,0.175,60490,42291,written
331,20260730,0.175,60327,42307,written
332,20260730,0.175,60435,42464,written
333,20260730,0.175,60268,42083,written
335,20260730,0.175,60196,41927,written
334,20260730,0.175,60679,42340,written
336,20260730,0.175,59921,41894,written
337,20260730,0.175,60286,42049,written
338,20260730,0.175,60040,42215,written
339,20260730,0.175,60138,42299,written
340,20260730,0.175,60355,42361,written
341,20260730,0.175,60402,42451,written
342,20260730,0.175,60182,42097,written
343,20260730,0.175,60377,42329,written
344,20260730,0.175,60234,41985,written
345,20260730,0.175,60233,42122,written
346,20260730,0.175,60357,42079,written
347,20260730,0.175,60330,42244,written
348,20260730,0.175,60045,42042,written
350,20260730,0.175,60237,42210,written
349,20260730,0.175,60131,41967,written
351,20260730,0.175,60355,42342,written
355,20260730,0.175,59987,42078,written
353,20260730,0.175,60408,42285,written
352,20260730,0.175,60025,42065,written
354,20260730,0.175,60131,42227,written
357,20260730,0.175,60289,42138,written
358,20260730,0.175,59939,42082,written
356,20260730,0.175,60358,42233,written
359,20260730,0.175,59750,41908,written
361,20260730,0.175,60083,42079,written
360,20260730,0.175,60591,42458,written
362,20260730,0.175,60254,42075,written
363,20260730,0.175,59830,41846,written
365,20260730,0.175,60117,42121,written
364,20260730,0.175,60462,42317,written
366,20260730,0.175,60188,42014,written
367,20260730,0.175,60235,42087,written
369,20260730,0.175,60384,42376,written
368,20260730,0.175,60128,42122,written
370,20260730,0.175,60354,42107,written
371,20260730,0.175,60423,42350,written
372,20260730,0.175,60370,42434,written
373,20260730,0.175,60246,42068,written
374,20260730,0.175,60140,42163,written
375,20260730,0.175,60234,42070,written
376,20260730,0.175,60411,42259,written
377,20260730,0.175,60298,42269,written
378,20260730,0.175,60301,42165,written
379,20260730,0.175,60187,42232,written
380,20260730,0.175,59983,41935,written
381,20260730,0.175,59875,41891,written
382,20260730,0.175,60158,42123,written
383,20260730,0.175,60714,42352,written
384,20260730,0.175,59875,41878,written
385,20260730,0.175,59796,41826,written
386,20260730,0.175,60367,42240,written
387,20260730,0.175,60091,41917,written
388,20260730,0.175,59995,42004,written
389,20260730,0.175,60053,42076,written
390,20260730,0.175,60027,41795,written
392,20260730,0.175,60291,42361,written
391,20260730,0.175,59828,41931,written
393,20260730,0.175,59890,41894,written
394,20260730,0.175,60429,42616,written
396,20260730,0.175,60083,41989,written
395,20260730,0.175,60516,42506,written
397,20260730,0.175,60289,42254,written
398,20260730,0.175,60578,42267,written
399,20260730,0.175,60437,42504,written
400,20260730,0.175,59755,41847,written
401,20260730,0.175,60220,42336,written
402,20260730,0.175,60161,42118,written
403,20260730,0.175,59700,41882,written
404,20260730,0.175,59562,41773,written
405,20260730,0.175,59974,41851,written
406,20260730,0.175,59671,41656,written
407,20260730,0.175,60421,42240,written
408,20260730,0.175,59841,41686,written
409,20260730,0.175,59810,41980,written
410,20260730,0.175,59981,42183,written
411,20260730,0.175,60155,42161,written
412,20260730,0.175,60189,42301,written
413,20260730,0.175,60547,42505,written
414,20260730,0.175,60218,42305,written
416,20260730,0.175,60337,42226,written
415,20260730,0.175,60050,42128,written
417,20260730,0.175,59896,42114,written
418,20260730,0.175,60624,42563,written
419,20260730,0.175,60443,42240,written
420,20260730,0.175,59999,42083,written
421,20260730,0.175,60614,42536,written
422,20260730,0.175,60112,41947,written
423,20260730,0.175,60675,42645,written
424,20260730,0.175,60229,42131,written
425,20260730,0.175,60541,42335,written
426,20260730,0.175,60144,42246,written
427,20260730,0.175,60223,42251,written
428,20260730,0.175,60361,42353,written
429,20260730,0.175,59949,41767,written
431,20260730,0.175,59862,42076,written
432,20260730,0.175,60100,42092,written
430,20260730,0.175,60495,42420,written
433,20260730,0.175,59897,41805,written
434,20260730,0.175,60212,42092,written
435,20260730,0.175,60407,42277,written
436,20260730,0.175,60488,42382,written
437,20260730,0.175,60231,41999,written
438,20260730,0.175,60423,42215,written
439,20260730,0.175,59848,42050,written
440,20260730,0.175,60388,42263,written
441,20260730,0.175,60261,42102,written
442,20260730,0.175,59813,41774,written
444,20260730,0.175,59968,41903,written
443,20260730,0.175,60199,42302,written
445,20260730,0.175,60084,41871,written
446,20260730,0.175,60082,42022,written
447,20260730,0.175,60345,42197,written
448,20260730,0.175,60432,42230,written
449,20260730,0.175,60193,42145,written
450,20260730,0.175,60421,42156,written
451,20260730,0.175,60632,42413,written
452,20260730,0.175,60532,42192,written
453,20260730,0.175,60596,42460,written
454,20260730,0.175,60357,42347,written
455,20260730,0.175,60362,42337,written
456,20260730,0.175,60228,42211,written
457,20260730,0.175,60521,42224,written
459,20260730,0.175,59736,41750,written
458,20260730,0.175,60271,42103,written
460,20260730,0.175,59848,41777,written
461,20260730,0.175,60144,42137,written
462,20260730,0.175,59927,42079,written
463,20260730,0.175,60258,42258,written
464,20260730,0.175,60422,42277,written
465,20260730,0.175,61061,42667,written
467,20260730,0.175,60163,41862,written
466,20260730,0.175,60272,42005,written
468,20260730,0.175,60727,42369,written
469,20260730,0.175,60085,41980,written
471,20260730,0.175,60292,42092,written
470,20260730,0.175,60118,42162,written
472,20260730,0.175,60094,42355,written
473,20260730,0.175,60881,42562,written
474,20260730,0.175,59914,41791,written
475,20260730,0.175,59715,41831,written
476,20260730,0.175,60205,42214,written
477,20260730,0.175,60303,42230,written
479,20260730,0.175,60048,42098,written
478,20260730,0.175,60221,42265,written
480,20260730,0.175,60063,42023,written
481,20260730,0.175,60347,42124,written
482,20260730,0.175,60242,42187,written
483,20260730,0.175,60080,41906,written
484,20260730,0.175,60377,42162,written
485,20260730,0.175,60592,42565,written
487,20260730,0.175,60032,42115,written
486,20260730,0.175,60231,42145,written
488,20260730,0.175,60469,42443,written
489,20260730,0.175,60320,42330,written
491,20260730,0.175,60152,42197,written
490,20260730,0.175,59885,41997,written
492,20260730,0.175,60049,42025,written
493,20260730,0.175,60406,42331,written
494,20260730,0.175,60064,42114,written
495,20260730,0.175,60498,42381,written
496,20260730,0.175,59875,42076,written
497,20260730,0.175,60328,42355,written
499,20260730,0.175,59955,42158,written
498,20260730,0.175,60217,42137,written
500,20260730,0.175,60156,42078,written
501,20260730,0.175,59956,42091,written
502,20260730,0.175,60536,42445,written
503,20260730,0.175,60108,42035,written
504,20260730,0.175,60830,42470,written
505,20260730,0.175,59983,42000,written
506,20260730,0.175,60028,42016,written
507,20260730,0.175,60469,42341,written
508,20260730,0.175,60221,42138,written
509,20260730,0.175,59860,41761,written
510,20260730,0.175,60451,42319,written
511,20260730,0.175,60234,42198,written
512,20260730,0.175,60206,42144,written
513,20260730,0.175,60127,42209,written
514,20260730,0.175,60057,42105,written
515,20260730,0.175,60276,42185,written
516,20260730,0.175,59897,41957,written
517,20260730,0.175,60340,42360,written
518,20260730,0.175,60295,42395,written
519,20260730,0.175,60296,42422,written
520,20260730,0.175,60169,42134,written
522,20260730,0.175,60240,42097,written
521,20260730,0.175,59884,41925,written
523,20260730,0.175,59832,41827,written
524,20260730,0.175,60412,42264,written
526,20260730,0.175,60051,42243,written
527,20260730,0.175,60117,41956,written
525,20260730,0.175,60047,41835,written
528,20260730,0.175,59935,41924,written
529,20260730,0.175,60409,42212,written
531,20260730,0.175,60311,42172,written
530,20260730,0.175,60746,42787,written
532,20260730,0.175,60274,42329,written
533,20260730,0.175,59970,42129,written
534,20260730,0.175,60271,42134,written
535,20260730,0.175,60143,42079,written
536,20260730,0.175,60276,42225,written
537,20260730,0.175,59926,41990,written
539,20260730,0.175,60604,42469,written
538,20260730,0.175,60141,41993,written
540,20260730,0.175,60040,42052,written
541,20260730,0.175,60004,41917,written
542,20260730,0.175,59541,41564,written
543,20260730,0.175,60087,41968,written
544,20260730,0.175,60043,42092,written
546,20260730,0.175,60431,42193,written
545,20260730,0.175,60585,42377,written
547,20260730,0.175,60493,42289,written
548,20260730,0.175,59819,41807,written
549,20260730,0.175,60219,42112,written
551,20260730,0.175,60226,42251,written
550,20260730,0.175,60502,42371,written
552,20260730,0.175,59916,41983,written
553,20260730,0.175,60347,42170,written
554,20260730,0.175,59536,41851,written
555,20260730,0.175,60172,42045,written
557,20260730,0.175,59905,42022,written
558,20260730,0.175,59738,41554,written
556,20260730,0.175,59968,41828,written
559,20260730,0.175,60153,42081,written
561,20260730,0.175,60752,42627,written
560,20260730,0.175,60790,42679,written
562,20260730,0.175,60207,42333,written
563,20260730,0.175,60608,42411,written
564,20260730,0.175,59975,42326,written
565,20260730,0.175,60430,42441,written
566,20260730,0.175,59913,41997,written
567,20260730,0.175,60129,41905,written
569,20260730,0.175,59866,41738,written
568,20260730,0.175,60442,42368,written
570,20260730,0.175,60218,41972,written
571,20260730,0.175,60049,41934,written
572,20260730,0.175,60440,42252,written
574,20260730,0.175,60738,42687,written
573,20260730,0.175,60375,42292,written
578,20260730,0.175,60118,42074,written
577,20260730,0.175,60338,42100,written
575,20260730,0.175,60503,42190,written
576,20260730,0.175,59826,41810,written
580,20260730,0.175,59721,41608,written
579,20260730,0.175,59814,41740,written
581,20260730,0.175,60388,42346,written
582,20260730,0.175,60149,42147,written
583,20260730,0.175,60779,42643,written
584,20260730,0.175,60309,42179,written
585,20260730,0.175,60539,42287,written
586,20260730,0.175,59950,41762,written
587,20260730,0.175,60095,42096,written
589,20260730,0.175,60493,42431,written
588,20260730,0.175,60034,42257,written
590,20260730,0.175,60622,42545,written
591,20260730,0.175,60558,42280,written
593,20260730,0.175,59859,41970,written
592,20260730,0.175,60097,42233,written
594,20260730,0.175,59836,42025,written
596,20260730,0.175,60373,42158,written
595,20260730,0.175,60391,42273,written
597,20260730,0.175,60277,42097,written
598,20260730,0.175,59901,41750,written
600,20260730,0.175,60918,42445,written
599,20260730,0.175,60231,42173,written
601,20260730,0.175,60107,42131,written
602,20260730,0.175,60279,42259,written
603,20260730,0.175,60275,42313,written
604,20260730,0.175,60379,42315,written
605,20260730,0.175,60208,41958,written
606,20260730,0.175,60676,42573,written
607,20260730,0.175,60617,42403,written
608,20260730,0.175,60228,42124,written
610,20260730,0.175,60337,42281,written
609,20260730,0.175,60313,42068,written
611,20260730,0.175,60745,42599,written
612,20260730,0.175,60357,42437,written
613,20260730,0.175,60100,42075,written
614,20260730,0.175,60180,42039,written
615,20260730,0.175,60346,42340,written
616,20260730,0.175,60158,41905,written
617,20260730,0.175,60360,42275,written
618,20260730,0.175,60152,42301,written
620,20260730,0.175,60210,42131,written
621,20260730,0.175,60342,42315,written
622,20260730,0.175,60339,42426,written
619,20260730,0.175,60526,42261,written
624,20260730,0.175,59960,42007,written
625,20260730,0.175,60290,42341,written
623,20260730,0.175,60361,42088,written
626,20260730,0.175,60212,42131,written
629,20260730,0.175,60105,42267,written
630,20260730,0.175,60065,41867,written
628,20260730,0.175,60470,42660,written
631,20260730,0.175,60754,42530,written
627,20260730,0.175,60637,42427,written
632,20260730,0.175,59766,41771,written
635,20260730,0.175,60181,42042,written
636,20260730,0.175,59865,41828,written
633,20260730,0.175,60252,42266,written
634,20260730,0.175,60285,42012,written
638,20260730,0.175,60188,42141,written
637,20260730,0.175,59960,41882,written
639,20260730,0.175,60054,42165,written
640,20260730,0.175,60353,42325,written
642,20260730,0.175,60195,42145,written
641,20260730,0.175,59939,41537,written
643,20260730,0.175,60389,42324,written
644,20260730,0.175,60770,42470,written
645,20260730,0.175,60285,42050,written
646,20260730,0.175,59827,41914,written
647,20260730,0.175,60464,42240,written
648,20260730,0.175,60193,41910,written
649,20260730,0.175,60003,42056,written
651,20260730,0.175,60008,42242,written
650,20260730,0.175,60526,42249,written
652,20260730,0.175,59992,42108,written
653,20260730,0.175,60487,42331,written
654,20260730,0.175,60139,41934,written
655,20260730,0.175,60271,42014,written
656,20260730,0.175,60552,42494,written
657,20260730,0.175,60512,42497,written
658,20260730,0.175,60534,42348,written
659,20260730,0.175,59807,41801,written
660,20260730,0.175,59929,41885,written
661,20260730,0.175,60074,42024,written
662,20260730,0.175,60355,42233,written
663,20260730,0.175,59917,42132,written
664,20260730,0.175,60554,42457,written
666,20260730,0.175,60089,42260,written
665,20260730,0.175,59939,42058,written
667,20260730,0.175,59857,41798,written
668,20260730,0.175,60231,41900,written
670,20260730,0.175,60349,42105,written
669,20260730,0.175,60109,41990,written
672,20260730,0.175,60050,41975,written
671,20260730,0.175,60228,42250,written
673,20260730,0.175,60443,42404,written
674,20260730,0.175,59898,41872,written
675,20260730,0.175,60415,42161,written
676,20260730,0.175,60273,42381,written
677,20260730,0.175,60365,42359,written
678,20260730,0.175,60441,42346,written
679,20260730,0.175,60507,42407,written
680,20260730,0.175,60460,42351,written
681,20260730,0.175,59970,41943,written
682,20260730,0.175,59957,41889,written
684,20260730,0.175,60491,42506,written
683,20260730,0.175,60540,42441,written
688,20260730,0.175,60007,42052,written
687,20260730,0.175,60382,42301,written
686,20260730,0.175,60273,42338,written
685,20260730,0.175,60400,42220,written
689,20260730,0.175,59970,42029,written
692,20260730,0.175,60411,42464,written
690,20260730,0.175,60358,42196,written
691,20260730,0.175,60239,42153,written
693,20260730,0.175,60201,42015,written
695,20260730,0.175,60126,42020,written
694,20260730,0.175,60391,42151,written
696,20260730,0.175,60365,42167,written
698,20260730,0.175,60036,42035,written
699,20260730,0.175,60372,42310,written
697,20260730,0.175,59968,41997,written
700,20260730,0.175,60221,42223,written
701,20260730,0.175,60415,42280,written
702,20260730,0.175,60345,42196,written
703,20260730,0.175,59958,41970,written
704,20260730,0.175,60315,41924,written
705,20260730,0.175,60528,42460,written
706,20260730,0.175,60436,42196,written
707,20260730,0.175,60676,42572,written
708,20260730,0.175,60665,42771,written
709,20260730,0.175,60467,42465,written
710,20260730,0.175,59882,41861,written
711,20260730,0.175,60116,42012,written
712,20260730,0.175,60395,42436,written
713,20260730,0.175,60222,42130,written
714,20260730,0.175,60765,42596,written
716,20260730,0.175,60441,42581,written
715,20260730,0.175,60103,42152,written
717,20260730,0.175,60229,42100,written
718,20260730,0.175,60182,42178,written
719,20260730,0.175,60285,42301,written
0,20260730,0.15,59956,35892,written
2,20260730,0.15,60204,36158,written
3,20260730,0.15,60153,36036,written
1,20260730,0.15,60418,36360,written
4,20260730,0.15,60382,36202,written
6,20260730,0.15,59977,36063,written
5,20260730,0.15,60083,35928,written
7,20260730,0.15,60475,36246,written
10,20260730,0.15,59854,35816,written
9,20260730,0.15,60088,36048,written
8,20260730,0.15,60163,35978,written
11,20260730,0.15,60120,36040,written
12,20260730,0.15,60108,36204,written
13,20260730,0.15,60351,36314,written
14,20260730,0.15,60241,36128,written
15,20260730,0.15,60178,36085,written
16,20260730,0.15,60339,36385,written
17,20260730,0.15,60329,36254,written
18,20260730,0.15,60213,36072,written
19,20260730,0.15,60642,36394,written
21,20260730,0.15,60602,36401,written
20,20260730,0.15,60165,36062,written
23,20260730,0.15,59923,35884,written
22,20260730,0.15,60236,36166,written
25,20260730,0.15,60405,36051,written
24,20260730,0.15,60510,36290,written
26,20260730,0.15,60391,36055,written
27,20260730,0.15,60307,36419,written
28,20260730,0.15,60512,36185,written
29,20260730,0.15,60119,36125,written
30,20260730,0.15,59897,36094,written
32,20260730,0.15,60108,35899,written
33,20260730,0.15,60053,35956,written
31,20260730,0.15,60301,36321,written
34,20260730,0.15,60519,36615,written
35,20260730,0.15,60044,36308,written
36,20260730,0.15,60303,36211,written
38,20260730,0.15,60300,36170,written
37,20260730,0.15,60551,36425,written
39,20260730,0.15,60243,36159,written
40,20260730,0.15,59910,35994,written
41,20260730,0.15,59959,36015,written
42,20260730,0.15,60742,36316,written
43,20260730,0.15,59981,36055,written
44,20260730,0.15,60395,36315,written
45,20260730,0.15,59837,35794,written
46,20260730,0.15,60793,36496,written
47,20260730,0.15,60051,36068,written
48,20260730,0.15,60138,36012,written
49,20260730,0.15,59979,35914,written
51,20260730,0.15,60460,36112,written
52,20260730,0.15,59652,35710,written
50,20260730,0.15,59994,36132,written
53,20260730,0.15,60225,36116,written
54,20260730,0.15,60353,36156,written
55,20260730,0.15,60337,36229,written
57,20260730,0.15,60086,36288,written
56,20260730,0.15,60075,36051,written
58,20260730,0.15,60422,36249,written
59,20260730,0.15,59980,36156,written
60,20260730,0.15,60575,35943,written
61,20260730,0.15,60441,36393,written
62,20260730,0.15,60253,36234,written
63,20260730,0.15,60142,35936,written
64,20260730,0.15,60677,36493,written
65,20260730,0.15,60069,35781,written
67,20260730,0.15,59880,36048,written
66,20260730,0.15,60223,36265,written
68,20260730,0.15,60192,35928,written
69,20260730,0.15,60619,36480,written
70,20260730,0.15,60527,36456,written
71,20260730,0.15,59580,35826,written
72,20260730,0.15,59740,35721,written
74,20260730,0.15,60414,36437,written
73,20260730,0.15,59818,35896,written
75,20260730,0.15,60270,36307,written
77,20260730,0.15,60181,36094,written
76,20260730,0.15,60636,36343,written
78,20260730,0.15,60277,36102,written
79,20260730,0.15,60277,36221,written
80,20260730,0.15,60267,36047,written
83,20260730,0.15,60213,35960,written
81,20260730,0.15,59840,36133,written
82,20260730,0.15,60376,36105,written
84,20260730,0.15,60100,36163,written
85,20260730,0.15,60345,36158,written
86,20260730,0.15,60413,36284,written
87,20260730,0.15,60495,36094,written
88,20260730,0.15,60377,36308,written
89,20260730,0.15,60354,36207,written
90,20260730,0.15,60264,36311,written
91,20260730,0.15,60184,36160,written
92,20260730,0.15,60027,36155,written
93,20260730,0.15,60566,36408,written
94,20260730,0.15,59932,35775,written
95,20260730,0.15,60787,36550,written
96,20260730,0.15,59377,35622,written
97,20260730,0.15,60377,36334,written
98,20260730,0.15,60410,36375,written
99,20260730,0.15,60518,36437,written
100,20260730,0.15,60119,36006,written
101,20260730,0.15,60276,36139,written
102,20260730,0.15,59904,35978,written
103,20260730,0.15,60888,36688,written
104,20260730,0.15,60454,35994,written
105,20260730,0.15,60213,36074,written
