candidate,epoch,image_path,sample_fraction,grid_size,grid_spacing_mm,path_step_mm,phantom_radius_mm,batch_size,subsets,epochs,relaxation,relaxation_decay,regularizer,regularization_weight,regularization_iterations,regularization_every_epochs,huber_delta,primal_step,dual_step,finite_fraction,image_min,image_max,water_mean,water_std,water_rmse_vs_1,water_mae_vs_1,outside_mean,outside_std,outside_rmse_vs_0,phantom_rmse_vs_red_truth,phantom_mae_vs_red_truth,phantom_rmse_vs_rsp_truth,phantom_mae_vs_rsp_truth,aluminium_voxel_rmse_vs_red_truth,aluminium_voxel_rmse_vs_rsp_truth,aluminium_excess_red_recovery,aluminium_excess_rsp_recovery,insert_peak_mean,insert_contrast_mean,insert_cnr_median,insert_roi_cnr_median,insert_roi_red_recovery_mean,insert_roi_rsp_recovery_mean,insert_contrast_centroid_offset_mean_mm,insert_contrast_centroid_offset_max_mm,insert_peak_offset_mean_mm,insert_peak_offset_max_mm,aluminium_edge_10_90_median_mm,water_bias_fraction,phantom_rmse_ratio,aluminium_error_degradation_pp,edge_width_ratio,constraints_passed,algorithm_seed,condition,seed,acquisition_seed,fraction,angles,wepl_count,wepl_noise_rmse_mm,wepl_noise_mae_mm,wepl_noise_bias_mm
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/continuous_hits/seed_20260730/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.103890895843506,0.9996809959411621,0.007014075294137001,0.007021330111978186,0.004723076708614826,0.0,0.0,0.0,0.06455553112452649,0.015513835474848747,0.04457814175025411,0.012060624547302723,0.45042526697466745,0.26305766077013787,0.6888171172444298,0.8268738952894674,2.0732413291931153,1.0734538531303406,190.59794558233267,183.52236181084112,0.7566804478225975,0.9083387807574371,0.05394459674815591,0.5553215496430096,0.7501211587639444,3.9776295118279856,1.2780546688639713,6.483038535254337e-05,0.7834035790650804,-1.3758339183137291,0.7229920776503922,True,20260713,continuous_hits,20260730,20260730,0.2,360,18974804,0.0,0.0,0.0
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/position_0p2mm/seed_20260730/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.070801258087158,1.000860333442688,0.008695175871253014,0.008737629090091514,0.005953280720859766,0.0,0.0,0.0,0.08105512552283424,0.02158360742032528,0.059627951317791576,0.018124546855688095,0.5630745150797041,0.36361597235858895,0.59913026437997,0.7192114758638867,2.038844623565674,1.0374553656578065,141.2959913521193,122.78379542362948,0.6684139545580777,0.8023813992705223,0.06308119422225156,0.543783239147679,0.32022220268552687,0.7147725530980962,1.8244611267190298,0.001114806968372406,1.0478846502032584,0.26639676053077377,1.032092736511384,True,20260713,position_0p2mm,20260730,20260730,0.2,360,18546472,0.0,0.0,0.0
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/energy_1pct_only/seed_20260730/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.10543155670166,1.0001037120819092,0.00772123783826828,0.007721936054028036,0.005355353932827711,0.0,0.0,0.0,0.06498660340670574,0.016411514952778816,0.04521092702551183,0.012958360835909843,0.45036784187296125,0.2630729929908642,0.6889205900147308,0.8269981066809867,2.0748874855041506,1.0748627853393555,168.01840846391025,161.65635368481793,0.7565802967669822,0.9082185568399156,0.054421680841028316,0.5541325276160395,0.7562153999719317,3.9776295118279856,1.2832876806480815,0.00035799323299468,0.7945239674427262,-1.4544277355657775,0.7259523782966281,True,20260713,energy_1pct_only,20260730,20260730,0.2,360,17752932,2.2120473639538782,1.5608728971597357,0.24957775079661612
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/combined_0p2mm_1pct/seed_20260730/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.075352191925049,1.001047134399414,0.009611598215997219,0.00966845975583209,0.006733924150466919,0.0,0.0,0.0,0.08085351169037032,0.02198500744998455,0.059333518408801356,0.01852608099579811,0.563323549870771,0.3638007148316609,0.5988870073714625,0.7189194638549724,2.039308481216431,1.0379152417182922,130.58937738954188,112.04986063894974,0.6679414510186323,0.8018141938006856,0.061926111192189694,0.5439182867303818,0.30771585361913617,0.575993127904609,1.8161216000000089,0.0013016554201350505,1.0427103700372133,0.24425041683900917,1.0273750887486592,True,20260713,combined_0p2mm_1pct,20260730,20260730,0.2,360,17350838,2.2153505850551283,1.5627255160098832,0.2512722931864822
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/position_0p2mm/seed_20260731/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.0773751735687256,1.0009156465530396,0.008351649157702923,0.008401687512393263,0.005897381342947483,0.0,0.0,0.0,0.08107160078622859,0.021521294489502907,0.05962002237891291,0.018062351271510124,0.5634427111608559,0.3638812941968221,0.5987674858980885,0.718775987184917,2.041683988571167,1.0402792477607727,139.00751467495115,121.29238170659373,0.6677752348776639,0.8016146636459633,0.06361921088662281,0.5488707312944271,0.2748306407389361,0.558881278950688,1.8200731961702452,0.0011701341423466793,1.0477453092874676,0.13083458283378313,1.0296104960397214,True,20260713,position_0p2mm,20260731,20260731,0.2,360,18547900,0.0,0.0,0.0
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/combined_0p2mm_1pct/seed_20260731/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.0847480297088623,1.001084327697754,0.00924479030072689,0.009308160638489724,0.006609288509935141,0.0,0.0,0.0,0.08086552388086736,0.021853076294064522,0.059306252220788024,0.01839415542781353,0.5638600879087914,0.36419537514908146,0.5983647105706316,0.7182924852573326,2.042502794265747,1.0411380338668823,130.18198491690845,110.18090009718063,0.6670057925548931,0.8006910051804381,0.06288002228585321,0.5492896288517216,0.2792165969172279,0.558881278950688,1.8099466437305742,0.0013388581750488626,1.0422312018072595,0.09174165788287114,1.023881932648688,True,20260713,combined_0p2mm_1pct,20260731,20260731,0.2,360,17349751,2.2148245514562923,1.5623175204120503,0.25070617970389486
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/position_0p2mm/seed_20260803/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.078951358795166,1.0008995532989502,0.008561300113797188,0.008608422946810242,0.005883292760699987,0.0,0.0,0.0,0.08092250024774675,0.0214309711009264,0.05947796228381825,0.017971478402614594,0.562644776805136,0.3632556123127633,0.5994794530255917,0.7196306509516823,2.03954532623291,1.0379160737991333,144.00112957689237,124.8128068558649,0.6687835984816798,0.802825129397084,0.06335452983679447,0.5472849388131902,0.3629590747545315,0.8012321147197549,1.8297691938580554,0.0011540367964706366,1.0452487855973824,0.2329425271705543,1.0350954957693765,True,20260713,position_0p2mm,20260803,20260803,0.2,360,18542411,0.0,0.0,0.0
lowpass_0p5_upsampled,2,/home/ltf/project/github/PCT/data/reconstruction_data/results0718_d1_air_tracker_full/stage8b/noise_sources/combined_0p2mm_1pct/seed_20260803/f0200/winner/lowpass_0p5_upsampled/recon/epoch_02.mhd,1.0,2100,0.1,0.1,100.0,4096,18,2,0.25,0.1,huber_tv,0.05,100,1,0.002,0.25,0.25,1.0,0.0,2.0772926807403564,1.0010812282562256,0.009497987106442451,0.009559333388355,0.006651328876614571,0.0,0.0,0.0,0.080746829387861,0.021819842979311943,0.059198294910083916,0.01836046390235424,0.5631620420739751,0.3636527411434833,0.5989828175762081,0.7190344769044789,2.0387243938446047,1.037010908126831,132.5737065181698,114.61972437121274,0.6678971751111034,0.801761043856112,0.06199808890418915,0.5494174616998456,0.39546174278837426,0.8693087321560646,1.8251225155123179,0.0013357579454726931,1.0403339907466087,0.27213698863829405,1.032466882367147,True,20260713,combined_0p2mm_1pct,20260803,20260803,0.2,360,17345485,2.214021046227741,1.5618991695147257,0.2508284760405211
