epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,11.165533065795898,0.03510165214538574,325.74403837657684,170.56611719149063,0.5507412350016239
2,huber_tv,0.0125,100,0.002,0.25,0.25,8.219852447509766,0.02944934368133545,167.94359703741827,89.70086812743455,0.5209703850014193
3,huber_tv,0.0125,100,0.002,0.25,0.25,6.02612829208374,0.024999618530273438,88.5752517330098,44.89267328281836,0.5223761109991756
4,huber_tv,0.0125,100,0.002,0.25,0.25,4.130195617675781,0.024804413318634033,44.4726130097099,22.462729826366793,0.5182650630013086
5,huber_tv,0.0125,100,0.002,0.25,0.25,2.7162961959838867,0.021330177783966064,22.453273314462365,12.120869084763212,0.5228511470013473
