input,inside_grid,outside_grid,output,removed,removed_inside_grid_by_3sigma,occupied_pixels,zero_count_pixels,input_primary,output_primary,run_id,retained_fraction
87648,66962,20686,64537,23111,2425,250,0,87648,64537,139,0.736320281124498
87947,67269,20678,64791,23156,2478,250,0,87947,64791,140,0.7367050610026493
88323,67484,20839,65048,23275,2436,250,0,88323,65048,141,0.7364786069313769
87797,67373,20424,64883,22914,2490,250,0,87797,64883,142,0.7390115835393009
88162,67689,20473,65192,22970,2497,250,0,88162,65192,143,0.7394569088723033
87681,67090,20591,64594,23087,2496,250,0,87681,64594,144,0.7366932402687013
87937,67369,20568,64834,23103,2535,250,0,87937,64834,145,0.7372778238966533
87532,67184,20348,64722,22810,2462,250,0,87532,64722,146,0.7394095873509117
87822,67127,20695,64704,23118,2423,250,0,87822,64704,147,0.7367629978820797
87994,67512,20482,65082,22912,2430,250,0,87994,65082,148,0.7396186103597973
87569,66829,20740,64363,23206,2466,250,0,87569,64363,149,0.7349975447932487
88054,67157,20897,64680,23374,2477,250,0,88054,64680,150,0.7345492538669453
87521,66849,20672,64447,23074,2402,250,0,87521,64447,151,0.7363604163572172
87598,67142,20456,64653,22945,2489,250,0,87598,64653,152,0.7380647959999087
87994,67257,20737,64837,23157,2420,250,0,87994,64837,153,0.7368343296133827
87359,66816,20543,64387,22972,2429,250,0,87359,64387,154,0.7370391144587278
87711,67165,20546,64733,22978,2432,250,0,87711,64733,155,0.738026017261233
88216,67556,20660,65066,23150,2490,250,0,88216,65066,156,0.7375759499410538
88090,67651,20439,65208,22882,2443,250,0,88090,65208,157,0.7402429333636054
87696,67027,20669,64619,23077,2408,250,0,87696,64619,158,0.7368523079729976
87459,66927,20532,64454,23005,2473,250,0,87459,64454,159,0.7369624624109583
88175,67536,20639,65062,23113,2474,250,0,88175,65062,160,0.7378735469237312
87866,67661,20205,65218,22648,2443,250,0,87866,65218,161,0.742243871349555
87772,67144,20628,64706,23066,2438,250,0,87772,64706,162,0.7372054869434443
88142,67522,20620,65060,23082,2462,250,0,88142,65060,163,0.7381271130675501
86514,66016,20498,63627,22887,2389,250,0,86514,63627,164,0.7354532214439281
87986,67577,20409,65135,22851,2442,250,0,87986,65135,165,0.7402882276725843
87974,67251,20723,64824,23150,2427,250,0,87974,64824,166,0.7368540705208357
87495,67048,20447,64625,22870,2423,250,0,87495,64625,167,0.7386136350648609
87674,67230,20444,64710,22964,2520,250,0,87674,64710,168,0.7380751420033305
87240,66820,20420,64380,22860,2440,250,0,87240,64380,169,0.7379642365887208
87186,66756,20430,64345,22841,2411,250,0,87186,64345,170,0.7380198655747482
87175,67012,20163,64558,22617,2454,250,0,87175,64558,171,0.740556352165185
87956,67353,20603,64870,23086,2483,250,0,87956,64870,172,0.7375278548365092
87848,67340,20508,64917,22931,2423,250,0,87848,64917,173,0.7389695838266096
87828,67286,20542,64793,23035,2493,250,0,87828,64793,174,0.7377260099284966
87550,66928,20622,64462,23088,2466,250,0,87550,64462,175,0.7362878355225585
88190,67441,20749,65007,23183,2434,250,0,88190,65007,176,0.7371243905204672
87765,67269,20496,64849,22916,2420,250,0,87765,64849,177,0.7388936364154276
87716,67041,20675,64525,23191,2516,250,0,87716,64525,178,0.7356126590359797
88121,67584,20537,65122,22999,2462,250,0,88121,65122,179,0.7390065932070675
87644,67099,20545,64618,23026,2481,250,0,87644,64618,180,0.7372780795034457
88277,67760,20517,65337,22940,2423,250,0,88277,65337,181,0.7401361623072827
87722,67291,20431,64826,22896,2465,250,0,87722,64826,182,0.738993638995919
87444,66657,20787,64184,23260,2473,250,0,87444,64184,183,0.7340011893326014
87948,67408,20540,64928,23020,2480,250,0,87948,64928,184,0.7382544230681767
87879,67032,20847,64518,23361,2514,250,0,87879,64518,185,0.7341685726965487
87638,67191,20447,64729,22909,2462,250,0,87638,64729,186,0.7385951299664529
87990,67322,20668,64913,23077,2409,250,0,87990,64913,187,0.7377315604045914
88124,67387,20737,64929,23195,2458,250,0,88124,64929,188,0.7367913394761927
87974,67381,20593,64908,23066,2473,250,0,87974,64908,189,0.7378088980835247
87531,67079,20452,64603,22928,2476,250,0,87531,64603,190,0.7380585164113286
87522,66806,20716,64326,23196,2480,250,0,87522,64326,191,0.7349694933845204
87513,66851,20662,64375,23138,2476,250,0,87513,64375,192,0.7356049958291911
87937,67298,20639,64820,23117,2478,250,0,87937,64820,193,0.7371186190113377
87799,67239,20560,64801,22998,2438,250,0,87799,64801,194,0.7380607979589745
87229,66832,20397,64378,22851,2454,250,0,87229,64378,195,0.7380343693037866
88007,67521,20486,65124,22883,2397,250,0,88007,65124,196,0.7399865919756383
87570,66947,20623,64485,23085,2462,250,0,87570,64485,197,0.736382322713258
87263,66945,20318,64485,22778,2460,250,0,87263,64485,198,0.7389729896978101
87914,67289,20625,64787,23127,2502,250,0,87914,64787,199,0.7369360966398981
88576,67777,20799,65375,23201,2402,250,0,88576,65375,200,0.7380667449421965
87127,66467,20660,64067,23060,2400,250,0,87127,64067,201,0.7353288877156335
87900,67152,20748,64573,23327,2579,250,0,87900,64573,202,0.7346188850967008
88070,67282,20788,64764,23306,2518,250,0,88070,64764,203,0.7353695923697059
87756,67334,20422,64966,22790,2368,250,0,87756,64966,204,0.7403026573681571
86852,66567,20285,64129,22723,2438,250,0,86852,64129,205,0.738371021968406
87386,66898,20488,64402,22984,2496,250,0,87386,64402,206,0.7369830407616781
87448,66908,20540,64520,22928,2388,250,0,87448,64520,207,0.7378098984539383
87734,67288,20446,64836,22898,2452,250,0,87734,64836,208,0.7390065425034764
88042,67387,20655,64949,23093,2438,250,0,88042,64949,209,0.7377047318325345
87697,67057,20640,64658,23039,2399,250,0,87697,64658,210,0.7372886187668906
87470,66854,20616,64414,23056,2440,250,0,87470,64414,211,0.7364124842803247
87885,66970,20915,64466,23419,2504,250,0,87885,64466,212,0.7335267679353701
87625,66993,20632,64583,23042,2410,250,0,87625,64583,213,0.7370385164051355
87716,67189,20527,64763,22953,2426,250,0,87716,64763,214,0.7383259610561357
87321,66874,20447,64404,22917,2470,250,0,87321,64404,215,0.7375545401449823
87559,67162,20397,64743,22816,2419,250,0,87559,64743,216,0.7394214187005334
88134,67554,20580,65079,23055,2475,250,0,88134,65079,217,0.7384096943290898
87911,67085,20826,64640,23271,2445,250,0,87911,64640,218,0.7352890992026027
87685,67269,20416,64806,22879,2463,250,0,87685,64806,219,0.7390773792552888
87293,66964,20329,64509,22784,2455,250,0,87293,64509,220,0.7389939628607105
88121,67408,20713,64908,23213,2500,250,0,88121,64908,221,0.7365781141839062
87893,67343,20550,64885,23008,2458,250,0,87893,64885,222,0.7382271625726736
87890,67086,20804,64662,23228,2424,250,0,87890,64662,223,0.7357150984184776
87149,66857,20292,64436,22713,2421,250,0,87149,64436,224,0.739377388151327
88020,67299,20721,64907,23113,2392,250,0,88020,64907,225,0.7374119518291298
87993,67078,20915,64608,23385,2470,250,0,87993,64608,226,0.7342402236541543
87874,67472,20402,65020,22854,2452,250,0,87874,65020,227,0.7399230716708014
87303,66736,20567,64343,22960,2393,250,0,87303,64343,228,0.7370078920541104
87361,66779,20582,64336,23025,2443,250,0,87361,64336,229,0.7364384565194996
88615,67907,20708,65385,23230,2522,250,0,88615,65385,230,0.7378547649946398
87858,67612,20246,65066,22792,2546,250,0,87858,65066,231,0.7405813927018599
87974,67290,20684,64815,23159,2475,250,0,87974,64815,232,0.7367517675676905
87849,67310,20539,64943,22906,2367,250,0,87849,64943,233,0.7392571344010745
87644,67204,20440,64753,22891,2451,250,0,87644,64753,234,0.7388184017160331
87307,66939,20368,64578,22729,2361,250,0,87307,64578,235,0.7396657770854571
87961,67189,20772,64749,23212,2440,250,0,87961,64749,236,0.7361103216198088
87579,66961,20618,64609,22970,2352,250,0,87579,64609,237,0.7377225133879126
87921,67583,20338,65119,22802,2464,250,0,87921,65119,238,0.740653541247256
87314,66716,20598,64338,22976,2378,250,0,87314,64338,239,0.736857777675974
87829,67224,20605,64769,23060,2455,250,0,87829,64769,240,0.7374443520932722
88161,67572,20589,65122,23039,2450,250,0,88161,65122,241,0.7386712945633557
88011,67648,20363,65187,22824,2461,250,0,88011,65187,242,0.7406687800388588
87865,67282,20583,64806,23059,2476,250,0,87865,64806,243,0.7375633073464974
88096,67421,20675,64972,23124,2449,250,0,88096,64972,244,0.737513621503814
87493,66932,20561,64470,23023,2462,250,0,87493,64470,245,0.7368589487158973
87366,66939,20427,64490,22876,2449,250,0,87366,64490,246,0.7381590092255569
88025,67378,20647,64887,23138,2491,250,0,88025,64887,247,0.7371428571428571
87455,66913,20542,64516,22939,2397,250,0,87455,64516,248,0.7377051054828198
87976,67293,20683,64847,23129,2446,250,0,87976,64847,249,0.7370987542056925
87640,66902,20738,64487,23153,2415,250,0,87640,64487,250,0.735816978548608
88042,67500,20542,65031,23011,2469,250,0,88042,65031,251,0.7386361054951046
87210,66784,20426,64306,22904,2478,250,0,87210,64306,252,0.737369567710125
88305,67516,20789,64987,23318,2529,250,0,88305,64987,253,0.7359379423588698
87418,67191,20227,64769,22649,2422,250,0,87418,64769,254,0.7409114827609874
87396,66976,20420,64505,22891,2471,250,0,87396,64505,255,0.7380772575403909
87564,67135,20429,64664,22900,2471,250,0,87564,64664,256,0.7384769996802338
87755,67235,20520,64752,23003,2483,250,0,87755,64752,257,0.7378724858982394
87704,67214,20490,64741,22963,2473,250,0,87704,64741,258,0.7381761379184529
87832,67352,20480,64898,22934,2454,250,0,87832,64898,259,0.7388878768558157
87367,66812,20555,64393,22974,2419,250,0,87367,64393,260,0.737040301257912
88067,67262,20805,64842,23225,2420,250,0,88067,64842,261,0.7362803320199394
87502,66934,20568,64493,23009,2441,250,0,87502,64493,262,0.7370460103769056
87847,67389,20458,64976,22871,2413,250,0,87847,64976,263,0.7396496180859904
87966,67442,20524,65028,22938,2414,250,0,87966,65028,264,0.7392401609712843
87999,67339,20660,64999,23000,2340,250,0,87999,64999,265,0.7386333935612904
87816,66966,20850,64559,23257,2407,250,0,87816,64559,266,0.7351621572378609
87422,66742,20680,64284,23138,2458,250,0,87422,64284,267,0.735329779689323
87584,67331,20253,64889,22695,2442,250,0,87584,64889,268,0.7408773291925466
87411,66937,20474,64511,22900,2426,250,0,87411,64511,269,0.7380192424294425
87984,67081,20903,64632,23352,2449,250,0,87984,64632,270,0.7345881069285325
87857,67250,20607,64875,22982,2375,250,0,87857,64875,271,0.7384158348224956
87765,67401,20364,64883,22882,2518,250,0,87765,64883,272,0.7392810345809833
87659,67064,20595,64683,22976,2381,250,0,87659,64683,273,0.7378934279423676
87460,67047,20413,64653,22807,2394,250,0,87460,64653,274,0.7392293619940544
87423,66886,20537,64425,22998,2461,250,0,87423,64425,275,0.7369342163961429
88105,67457,20648,64977,23128,2480,250,0,88105,64977,276,0.7374950343340333
87733,66964,20769,64643,23090,2321,250,0,87733,64643,277,0.7368151094798993
87667,67047,20620,64629,23038,2418,250,0,87667,64629,278,0.7372101246763321
87353,66896,20457,64502,22851,2394,250,0,87353,64502,279,0.7384062367634769
87621,67132,20489,64662,22959,2470,250,0,87621,64662,280,0.7379737734104838
87729,66962,20767,64498,23231,2464,250,0,87729,64498,281,0.7351958873348607
87656,67108,20548,64683,22973,2425,250,0,87656,64683,282,0.7379186821210185
87821,67161,20660,64666,23155,2495,250,0,87821,64666,283,0.7363386889240614
88105,67497,20608,65079,23026,2418,250,0,88105,65079,284,0.738652743885137
88251,67564,20687,65024,23227,2540,250,0,88251,65024,285,0.7368075149290093
87414,67003,20411,64511,22903,2492,250,0,87414,64511,286,0.7379939140183495
87649,67044,20605,64566,23083,2478,250,0,87649,64566,287,0.7366427454962406
87827,67176,20651,64780,23047,2396,250,0,87827,64780,288,0.7375863914286039
87427,67056,20371,64597,22830,2459,250,0,87427,64597,289,0.7388678554679904
88040,67477,20563,65009,23031,2468,250,0,88040,65009,290,0.7384029986369832
87697,67051,20646,64542,23155,2509,250,0,87697,64542,291,0.7359658825273384
87748,67327,20421,64872,22876,2455,250,0,87748,64872,292,0.7392989013994621
88165,67540,20625,65011,23154,2529,250,0,88165,65011,293,0.7373787784268133
87952,67282,20670,64803,23149,2479,250,0,87952,64803,294,0.7367996179734401
87223,66515,20708,64103,23120,2412,250,0,87223,64103,295,0.7349322999667519
87939,67608,20331,65116,22823,2492,250,0,87939,65116,296,0.7404678242872901
88146,67498,20648,65031,23115,2467,250,0,88146,65031,297,0.7377646177932067
87928,67279,20649,64828,23100,2451,250,0,87928,64828,298,0.7372850514056956
87671,67060,20611,64662,23009,2398,250,0,87671,64662,299,0.7375528966248817
88603,67764,20839,65388,23215,2376,250,0,88603,65388,300,0.7379885556922452
87520,67250,20270,64779,22741,2471,250,0,87520,64779,301,0.7401622486288848
87312,66853,20459,64426,22886,2427,250,0,87312,64426,302,0.7378825361920469
87714,67119,20595,64666,23048,2453,250,0,87714,64666,303,0.7372369291105183
87869,66979,20890,64564,23305,2415,250,0,87869,64564,304,0.7347756319065882
87621,67160,20461,64687,22934,2473,250,0,87621,64687,305,0.7382590931397724
87326,66690,20636,64200,23126,2490,250,0,87326,64200,306,0.735176236172503
87977,67564,20413,65076,22901,2488,250,0,87977,65076,307,0.7396933289382452
87863,67310,20553,64885,22978,2425,250,0,87863,64885,308,0.7384792233363304
88223,67650,20573,65192,23031,2458,250,0,88223,65192,309,0.7389456264239485
88188,67678,20510,65307,22881,2371,250,0,88188,65307,310,0.7405429310110219
87757,67276,20481,64768,22989,2508,250,0,87757,64768,311,0.7380379912713516
88051,67467,20584,65031,23020,2436,250,0,88051,65031,312,0.738560606920989
87413,66834,20579,64449,22964,2385,250,0,87413,64449,313,0.7372930799766625
87988,67464,20524,64952,23036,2512,250,0,87988,64952,314,0.7381915715779425
87958,67395,20563,64926,23032,2469,250,0,87958,64926,315,0.7381477523363423
88023,67425,20598,64993,23030,2432,250,0,88023,64993,316,0.7383638367244925
87680,67108,20572,64668,23012,2440,250,0,87680,64668,317,0.7375456204379562
88192,67451,20741,65036,23156,2415,250,0,88192,65036,318,0.7374365021770682
87384,66963,20421,64518,22866,2445,250,0,87384,64518,319,0.7383273825872013
88166,67330,20836,64859,23307,2471,250,0,88166,64859,320,0.7356463943016582
87605,67142,20463,64742,22863,2400,250,0,87605,64742,321,0.7390217453341704
87560,67038,20522,64619,22941,2419,250,0,87560,64619,322,0.7379968021927821
87621,66799,20822,64352,23269,2447,250,0,87621,64352,323,0.7344358087673046
87401,66890,20511,64415,22986,2475,250,0,87401,64415,324,0.7370052974222263
87901,67351,20550,64967,22934,2384,250,0,87901,64967,325,0.739092843084834
87642,67061,20581,64580,23062,2481,250,0,87642,64580,326,0.7368613221971201
87318,66830,20488,64447,22871,2383,250,0,87318,64447,327,0.7380723333104285
87785,67280,20505,64759,23026,2521,250,0,87785,64759,328,0.7377000626530729
87796,67290,20506,64807,22989,2483,250,0,87796,64807,329,0.7381543578295139
87687,67257,20430,64807,22880,2450,250,0,87687,64807,330,0.7390719262832575
87751,67365,20386,64891,22860,2474,250,0,87751,64891,331,0.7394901482604187
87648,67067,20581,64593,23055,2474,250,0,87648,64593,332,0.7369592004381161
88237,67436,20801,65049,23188,2387,250,0,88237,65049,333,0.7372077473168852
87218,66824,20394,64445,22773,2379,250,0,87218,64445,334,0.7388956408080901
87703,67241,20462,64797,22906,2444,250,0,87703,64797,335,0.7388230733270241
88028,67362,20666,64922,23106,2440,250,0,88028,64922,336,0.7375153360294452
87587,67101,20486,64646,22941,2455,250,0,87587,64646,337,0.7380775685889458
87558,67143,20415,64588,22970,2555,250,0,87558,64588,338,0.7376596084880879
87607,66961,20646,64465,23142,2496,250,0,87607,64465,339,0.7358430262421952
88122,67223,20899,64763,23359,2460,250,0,88122,64763,340,0.7349243094800391
87806,67398,20408,64940,22866,2458,250,0,87806,64940,341,0.7395849941917408
88425,67834,20591,65291,23134,2543,250,0,88425,65291,342,0.7383771557817359
88069,67597,20472,65157,22912,2440,250,0,88069,65157,343,0.7398403524509192
87559,66905,20654,64476,23083,2429,250,0,87559,64476,344,0.7363720462773673
87807,67425,20382,65052,22755,2373,250,0,87807,65052,345,0.7408520960743449
87777,67087,20690,64601,23176,2486,250,0,87777,64601,346,0.7359672807227405
87644,67134,20510,64726,22918,2408,250,0,87644,64726,347,0.7385103372735156
87858,67032,20826,64624,23234,2408,250,0,87858,64624,348,0.7355505474743336
87835,67285,20550,64837,22998,2448,250,0,87835,64837,349,0.7381681562019696
87728,67011,20717,64453,23275,2558,250,0,87728,64453,350,0.7346913186211927
88048,67373,20675,64949,23099,2424,250,0,88048,64949,351,0.7376544612029802
87849,67143,20706,64674,23175,2469,250,0,87849,64674,352,0.7361950619813543
87846,67219,20627,64721,23125,2498,250,0,87846,64721,353,0.7367552307447124
87525,66953,20572,64530,22995,2423,250,0,87525,64530,354,0.7372750642673522
88300,67669,20631,65179,23121,2490,250,0,88300,65179,355,0.738154020385051
