input_rows,input_unique_merge_keys,input_duplicates_removed,output_rows,output_unique_run_event_track_keys,output_duplicate_run_event_track_rows,matched_input_merge_keys,unmatched_input_merge_keys,pairs,primary_pairs,secondary_pairs,local_run_id,run_id,matched_same_track_pairs,secondary_pairs_removed,input_in,input_out
100085,100085,0,91015,91015,0,87837,12248,87828,87828,0,0,174,87837,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_174/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_174/PhaseSpaceOut.root
99625,99625,0,90647,90647,0,87562,12063,87550,87550,0,0,175,87562,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_175/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_175/PhaseSpaceOut.root
100394,100394,0,91387,91387,0,88201,12193,88190,88190,0,0,176,88201,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_176/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_176/PhaseSpaceOut.root
99846,99846,0,90846,90846,0,87774,12072,87765,87765,0,0,177,87774,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_177/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_177/PhaseSpaceOut.root
99747,99747,0,90710,90710,0,87731,12016,87716,87716,0,0,178,87731,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_178/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_178/PhaseSpaceOut.root
100168,100168,0,91264,91264,0,88134,12034,88121,88121,0,0,179,88134,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_179/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_179/PhaseSpaceOut.root
99823,99823,0,90859,90859,0,87662,12161,87644,87644,0,0,180,87662,18,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_180/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_180/PhaseSpaceOut.root
100302,100302,0,91326,91326,0,88289,12013,88277,88277,0,0,181,88289,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_181/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_181/PhaseSpaceOut.root
99793,99793,0,90823,90822,1,87731,12062,87722,87722,0,0,182,87731,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_182/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_182/PhaseSpaceOut.root
99848,99848,0,90577,90577,0,87456,12392,87444,87444,0,0,183,87456,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_183/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_183/PhaseSpaceOut.root
100271,100271,0,91120,91120,0,87962,12309,87948,87948,0,0,184,87962,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_184/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_184/PhaseSpaceOut.root
100019,100019,0,91005,91005,0,87893,12126,87879,87879,0,0,185,87893,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_185/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_185/PhaseSpaceOut.root
99741,99741,0,90733,90733,0,87649,12092,87638,87638,0,0,186,87649,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_186/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_186/PhaseSpaceOut.root
100266,100266,0,91180,91180,0,87997,12269,87990,87990,0,0,187,87997,7,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_187/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_187/PhaseSpaceOut.root
100261,100261,0,91193,91193,0,88138,12123,88124,88124,0,0,188,88138,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_188/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_188/PhaseSpaceOut.root
100197,100197,0,91137,91137,0,87988,12209,87974,87974,0,0,189,87988,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_189/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_189/PhaseSpaceOut.root
99886,99886,0,90731,90731,0,87545,12341,87531,87531,0,0,190,87545,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_190/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_190/PhaseSpaceOut.root
99830,99830,0,90619,90619,0,87533,12297,87522,87522,0,0,191,87533,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_191/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_191/PhaseSpaceOut.root
99872,99871,1,90719,90719,0,87530,12341,87513,87513,0,0,192,87530,17,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_192/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_192/PhaseSpaceOut.root
100207,100207,0,91146,91146,0,87946,12261,87937,87937,0,0,193,87946,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_193/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_193/PhaseSpaceOut.root
99932,99932,0,90929,90929,0,87810,12122,87799,87799,0,0,194,87810,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_194/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_194/PhaseSpaceOut.root
99502,99502,0,90355,90355,0,87243,12259,87229,87229,0,0,195,87243,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_195/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_195/PhaseSpaceOut.root
100224,100224,0,91169,91169,0,88028,12196,88007,88007,0,0,196,88028,21,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_196/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_196/PhaseSpaceOut.root
99597,99597,0,90629,90629,0,87580,12017,87570,87570,0,0,197,87580,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_197/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_197/PhaseSpaceOut.root
99448,99448,0,90436,90436,0,87273,12175,87263,87263,0,0,198,87273,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_198/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_198/PhaseSpaceOut.root
100327,100327,0,91147,91147,0,87924,12403,87914,87914,0,0,199,87924,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_199/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_199/PhaseSpaceOut.root
100758,100758,0,91697,91697,0,88585,12173,88576,88576,0,0,200,88585,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_200/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_200/PhaseSpaceOut.root
99462,99462,0,90399,90399,0,87137,12325,87127,87127,0,0,201,87137,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_201/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_201/PhaseSpaceOut.root
100169,100169,0,91043,91043,0,87908,12261,87900,87900,0,0,202,87908,8,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_202/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_202/PhaseSpaceOut.root
100214,100214,0,91237,91237,0,88079,12135,88070,88070,0,0,203,88079,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_203/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_203/PhaseSpaceOut.root
100099,100099,0,90935,90935,0,87767,12332,87756,87756,0,0,204,87767,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_204/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_204/PhaseSpaceOut.root
99002,99002,0,90059,90059,0,86868,12134,86852,86852,0,0,205,86868,16,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_205/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_205/PhaseSpaceOut.root
99660,99660,0,90510,90510,0,87401,12259,87386,87386,0,0,206,87401,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_206/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_206/PhaseSpaceOut.root
99554,99554,0,90633,90633,0,87460,12094,87448,87448,0,0,207,87460,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_207/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_207/PhaseSpaceOut.root
99999,99999,0,90941,90941,0,87748,12251,87734,87734,0,0,208,87748,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_208/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_208/PhaseSpaceOut.root
100254,100254,0,91156,91156,0,88049,12205,88042,88042,0,0,209,88049,7,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_209/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_209/PhaseSpaceOut.root
99800,99800,0,90828,90828,0,87712,12088,87697,87697,0,0,210,87712,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_210/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_210/PhaseSpaceOut.root
99704,99704,0,90600,90600,0,87488,12216,87470,87470,0,0,211,87488,18,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_211/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_211/PhaseSpaceOut.root
100080,100080,0,90921,90921,0,87899,12181,87885,87885,0,0,212,87899,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_212/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_212/PhaseSpaceOut.root
99738,99738,0,90752,90752,0,87638,12100,87625,87625,0,0,213,87638,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_213/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_213/PhaseSpaceOut.root
99897,99897,0,90792,90792,0,87727,12170,87716,87716,0,0,214,87727,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_214/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_214/PhaseSpaceOut.root
99586,99586,0,90509,90509,0,87335,12251,87321,87321,0,0,215,87335,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_215/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_215/PhaseSpaceOut.root
99847,99847,0,90786,90786,0,87571,12276,87559,87559,0,0,216,87571,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_216/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_216/PhaseSpaceOut.root
100377,100377,0,91284,91284,0,88150,12227,88134,88134,0,0,217,88150,16,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_217/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_217/PhaseSpaceOut.root
100089,100089,0,91046,91046,0,87926,12163,87911,87911,0,0,218,87926,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_218/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_218/PhaseSpaceOut.root
99829,99829,0,90837,90837,0,87693,12136,87685,87685,0,0,219,87693,8,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_219/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_219/PhaseSpaceOut.root
99410,99410,0,90370,90370,0,87308,12102,87293,87293,0,0,220,87308,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_220/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_220/PhaseSpaceOut.root
100325,100325,0,91199,91199,0,88133,12192,88121,88121,0,0,221,88133,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_221/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_221/PhaseSpaceOut.root
100255,100255,0,91103,91103,0,87905,12350,87893,87893,0,0,222,87905,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_222/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_222/PhaseSpaceOut.root
100151,100151,0,91078,91078,0,87909,12242,87890,87890,0,0,223,87909,19,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_223/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_223/PhaseSpaceOut.root
99360,99360,0,90291,90291,0,87162,12198,87149,87149,0,0,224,87162,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_224/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_224/PhaseSpaceOut.root
100233,100233,0,91226,91226,0,88030,12203,88020,88020,0,0,225,88030,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_225/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_225/PhaseSpaceOut.root
100058,100058,0,91106,91106,0,88006,12052,87993,87993,0,0,226,88006,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_226/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_226/PhaseSpaceOut.root
99992,99992,0,90974,90974,0,87884,12108,87874,87874,0,0,227,87884,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_227/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_227/PhaseSpaceOut.root
99398,99398,0,90406,90406,0,87314,12084,87303,87303,0,0,228,87314,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_228/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_228/PhaseSpaceOut.root
99751,99751,0,90542,90542,0,87375,12376,87361,87361,0,0,229,87375,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_229/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_229/PhaseSpaceOut.root
100958,100958,0,91801,91801,0,88627,12331,88615,88615,0,0,230,88627,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_230/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_230/PhaseSpaceOut.root
100039,100039,0,90952,90952,0,87868,12171,87858,87858,0,0,231,87868,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_231/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_231/PhaseSpaceOut.root
100145,100145,0,91165,91165,0,87983,12162,87974,87974,0,0,232,87983,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_232/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_232/PhaseSpaceOut.root
100189,100189,0,91034,91033,1,87855,12334,87849,87849,0,0,233,87855,6,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_233/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_233/PhaseSpaceOut.root
99952,99952,0,90889,90889,0,87659,12293,87644,87644,0,0,234,87659,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_234/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_234/PhaseSpaceOut.root
99595,99595,0,90498,90498,0,87318,12277,87307,87307,0,0,235,87318,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_235/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_235/PhaseSpaceOut.root
100326,100326,0,91161,91161,0,87976,12350,87961,87961,0,0,236,87976,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_236/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_236/PhaseSpaceOut.root
99670,99670,0,90698,90698,0,87601,12069,87579,87579,0,0,237,87601,22,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_237/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_237/PhaseSpaceOut.root
100040,100040,0,90985,90985,0,87929,12111,87921,87921,0,0,238,87929,8,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_238/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_238/PhaseSpaceOut.root
99567,99567,0,90490,90490,0,87326,12241,87314,87314,0,0,239,87326,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_239/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_239/PhaseSpaceOut.root
100064,100064,0,90903,90903,0,87843,12221,87829,87829,0,0,240,87843,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_240/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_240/PhaseSpaceOut.root
100528,100528,0,91304,91304,0,88175,12353,88161,88161,0,0,241,88175,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_241/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_241/PhaseSpaceOut.root
100130,100130,0,91104,91104,0,88034,12096,88011,88011,0,0,242,88034,23,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_242/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_242/PhaseSpaceOut.root
100175,100175,0,91060,91060,0,87874,12301,87865,87865,0,0,243,87874,9,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_243/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_243/PhaseSpaceOut.root
100137,100137,0,91238,91238,0,88109,12028,88096,88096,0,0,244,88109,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_244/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_244/PhaseSpaceOut.root
99686,99686,0,90628,90628,0,87508,12178,87493,87493,0,0,245,87508,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_245/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_245/PhaseSpaceOut.root
99459,99459,0,90514,90514,0,87376,12083,87366,87366,0,0,246,87376,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_246/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_246/PhaseSpaceOut.root
100145,100145,0,91109,91109,0,88035,12110,88025,88025,0,0,247,88035,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_247/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_247/PhaseSpaceOut.root
99758,99758,0,90547,90547,0,87467,12291,87455,87455,0,0,248,87467,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_248/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_248/PhaseSpaceOut.root
100248,100248,0,91174,91174,0,87994,12254,87976,87976,0,0,249,87994,18,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_249/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_249/PhaseSpaceOut.root
99810,99810,0,90715,90715,0,87654,12156,87640,87640,0,0,250,87654,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_250/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_250/PhaseSpaceOut.root
100132,100132,0,91123,91123,0,88049,12083,88042,88042,0,0,251,88049,7,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_251/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_251/PhaseSpaceOut.root
99526,99526,0,90391,90391,0,87229,12297,87210,87210,0,0,252,87229,19,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_252/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_252/PhaseSpaceOut.root
100754,100754,0,91449,91449,0,88315,12439,88305,88305,0,0,253,88315,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_253/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_253/PhaseSpaceOut.root
99610,99610,0,90622,90622,0,87432,12178,87418,87418,0,0,254,87432,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_254/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_254/PhaseSpaceOut.root
99544,99544,0,90615,90614,1,87409,12135,87396,87396,0,0,255,87409,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_255/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_255/PhaseSpaceOut.root
99756,99756,0,90675,90675,0,87582,12174,87564,87564,0,0,256,87582,18,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_256/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_256/PhaseSpaceOut.root
100063,100063,0,90881,90881,0,87767,12296,87755,87755,0,0,257,87767,12,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_257/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_257/PhaseSpaceOut.root
99958,99958,0,90852,90852,0,87719,12239,87704,87704,0,0,258,87719,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_258/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_258/PhaseSpaceOut.root
100251,100251,0,91020,91020,0,87843,12408,87832,87832,0,0,259,87843,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_259/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_259/PhaseSpaceOut.root
99495,99495,0,90446,90446,0,87382,12113,87367,87367,0,0,260,87382,15,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_260/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_260/PhaseSpaceOut.root
100230,100230,0,91216,91216,0,88081,12149,88067,88067,0,0,261,88081,14,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_261/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_261/PhaseSpaceOut.root
99729,99729,0,90588,90588,0,87513,12216,87502,87502,0,0,262,87513,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_262/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_262/PhaseSpaceOut.root
100059,100059,0,90934,90934,0,87860,12199,87847,87847,0,0,263,87860,13,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_263/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_263/PhaseSpaceOut.root
100128,100128,0,91095,91095,0,87976,12152,87966,87966,0,0,264,87976,10,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_264/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_264/PhaseSpaceOut.root
100256,100256,0,91224,91224,0,88010,12246,87999,87999,0,0,265,88010,11,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_265/PhaseSpaceIn.root,/home/ltf/project/github/PCT/data/simulation_data/results0717_s3_water_air_pilot/run_265/PhaseSpaceOut.root
