epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.025,100,0.002,0.25,0.25,23.912784576416016,0.0828159749507904,1772.1104815763865,1071.8309765644385,0.5136526960000083
2,huber_tv,0.025,100,0.002,0.25,0.25,18.522615432739258,0.06540501117706299,1081.629903103302,692.0126333253961,0.5064875019997999
3,huber_tv,0.025,100,0.002,0.25,0.25,14.961326599121094,0.04999971389770508,709.5982423270482,448.0189508691636,0.5067139369998586
4,huber_tv,0.025,100,0.002,0.25,0.25,11.838834762573242,0.044478535652160645,469.16922267939276,295.4183811081016,0.5053149380000832
5,huber_tv,0.025,100,0.002,0.25,0.25,9.000380516052246,0.042247235774993896,317.8860015426917,207.1996325629606,0.5033505370001876
