epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,15.256891250610352,0.042640745639801025,1957.6129870114576,1694.5755916993403,0.5211052519998702
2,huber_tv,0.0125,100,0.002,0.25,0.25,12.79533576965332,0.04221421480178833,1684.695947667263,1508.884604572057,0.5084625130002678
3,huber_tv,0.0125,100,0.002,0.25,0.25,11.468113899230957,0.0375937819480896,1501.5793221139418,1363.1263880716142,0.508545922999474
4,huber_tv,0.0125,100,0.002,0.25,0.25,10.559255599975586,0.03490343689918518,1357.5136104821127,1241.085013124854,0.5090155939997203
5,huber_tv,0.0125,100,0.002,0.25,0.25,9.847476959228516,0.030085861682891846,1236.6531632367105,1135.7914410910082,0.5079689320000398
