epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,15.7450532913208,0.042662739753723145,2283.9584780263312,2006.2373428843675,0.5329811129995505
2,huber_tv,0.0125,100,0.002,0.25,0.25,13.347966194152832,0.041749775409698486,1996.9330085679017,1805.951845880009,0.5165973200000735
3,huber_tv,0.0125,100,0.002,0.25,0.25,12.06063175201416,0.04069402813911438,1799.7611230302182,1646.5538771419815,0.5177340690006531
