epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.0125,100,0.002,0.25,0.25,12.04144287109375,0.042152345180511475,526.9097330848107,350.7562994908309,0.516042204999394
2,huber_tv,0.0125,100,0.002,0.25,0.25,9.4530611038208,0.037670254707336426,347.52437793104014,248.2360830206402,0.5045505180023611
3,huber_tv,0.0125,100,0.002,0.25,0.25,7.765646934509277,0.029096543788909912,246.71463521854878,179.58096800716467,0.5033485170024505
4,huber_tv,0.0125,100,0.002,0.25,0.25,6.30034065246582,0.024995148181915283,178.95419408648763,133.9205611056756,0.5055721979988448
5,huber_tv,0.0125,100,0.002,0.25,0.25,4.969271659851074,0.0249212384223938,133.8147546271556,104.97129344392157,0.505126157997438
