epoch,kind,weight,iterations,huber_delta,primal_step,dual_step,l2_change,max_abs_change,regularization_value_before,regularization_value_after,elapsed_seconds
1,huber_tv,0.05,100,0.002,0.25,0.25,5.9192657470703125,0.09999316930770874,411.5469727056333,287.1625951151495,0.5133196639999369
2,huber_tv,0.05,100,0.002,0.25,0.25,5.344388484954834,0.0999598503112793,365.1961760390137,259.1784459680668,0.5063198830002875
3,huber_tv,0.05,100,0.002,0.25,0.25,4.801226615905762,0.0998818576335907,327.7012629734021,237.07018148140344,0.5065363270005037
